"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs","lambda","lambda_q5","lambda_q95"
"id:they",21,2.85113335,2.552912575,3.19144605,1.00163248718886,4695.64321159742,0.107084019769357,607,1.17092425,0.9720078855,1.40746343
"id:trash",22,-1.1426168,-1.37787526,-0.9138865435,1.00020323328393,7854.95208675798,0.444810543657331,607,0.81076603,0.711215611,0.9210544335
"id:us",23,3.3467753,3.0240314,3.72155634,1.00017649638065,4688.81464204372,0.0840197693574959,607,1.20313,0.9856616335,1.458570765
"id:we",24,2.4128762,2.15818843,2.686275095,1.00108242917604,5150.91679166802,0.125205930807249,607,1.34859005,1.12588254,1.61075993
"id:yard",25,1.3455078,1.11621417,1.612653575,1.00050001362531,5691.58044342801,0.205930807248764,607,1.04478965,0.894270475,1.21339433
"ul:1PL.POSS",26,2.88872035,2.604687175,3.196682955,1.00082121008749,5391.30910485902,0.102141680395387,607,1.28488985,1.06632398,1.540646685
"ul:1SG.REFL",27,2.4583667,2.141092195,2.83067112,0.999721165063142,3933.63544265072,0.14168039538715,607,0.884915635,0.752362013,1.03147198
"ul:2SG",28,-0.54928693,-0.760589487,-0.3314687435,1.00019707154338,7586.98019633841,0.380560131795717,607,0.946816255,0.827594901,1.070287085
"ul:2SG.POSS",29,2.07489345,1.77524431,2.386960825,1.00049663154233,5829.5763554317,0.159802306425041,607,0.968476315,0.8332956035,1.12193634
"ul:2SG.REFL",30,3.7789004,3.40723271,4.239905025,1.00009491950429,5108.97912759015,0.0741350906095552,607,1.00306645,0.8286402915,1.208695175
"ul:3PL.POSS",31,3.40214535,3.079793175,3.7689277,1.00073233073783,4357.71252397147,0.0823723228995058,607,1.17836505,0.9733002535,1.420303585
"ul:a lot",32,1.8148905,1.57252508,2.070322395,1.00061856341936,5544.74647337767,0.166392092257002,607,1.1998001,1.02475549,1.39888975
"ul:about",33,4.33846345,3.89635944,4.86746271,1.0001865846305,4483.25748133999,0.0593080724876442,607,0.932708585,0.7685316645,1.127359545
"ul:above",34,3.7340987,3.289926825,4.256979585,1.0023496122348,4679.01487076899,0.0889621087314662,607,0.785260245,0.66274094,0.924512363
"ul:after",35,2.03469055,1.79090741,2.324451455,1.00109334408093,6110.87052157248,0.153212520593081,607,1.1550877,0.9784147585,1.351162835
"ul:airplane",36,-2.07639165,-2.251822195,-1.899917835,1.00166412804447,10405.9551068233,0.543657331136738,607,1.32921205,1.152453195,1.520217755
"ul:all",37,1.12657495,0.8074826915,1.46984765,1.00049983940506,4577.37038042055,0.250411861614498,607,0.67175392,0.582063066,0.768086493
"ul:all gone",38,-2.90475005,-3.192760675,-2.62001608,1.00080984856462,7105.50106664797,0.614497528830313,607,0.645332555,0.5640153725,0.7396780015
"ul:alligator",39,-0.031642066,-0.235923546,0.189184392,1.00263920157,6140.16576309606,0.322899505766063,607,1.13207635,0.984151174,1.30092222
"ul:am",40,2.1070859,1.83852439,2.409583475,1.00087738372373,5526.69374824087,0.153212520593081,607,1.04756945,0.891625157,1.2268547
"ul:and",41,1.3656873,1.11087741,1.649847995,1.00081877012416,4926.73431231469,0.210873146622735,607,0.92411003,0.7967357225,1.064993415
"ul:animal",42,-0.863416285,-1.078824895,-0.6340797015,1.00069195267004,7033.91702150923,0.413509060955519,607,0.904745945,0.791527332,1.028115895
"ul:ankle",43,2.6666441,2.32245996,3.045125285,1.0011732404855,4250.76240466186,0.131795716639209,607,0.8666866,0.7382288575,1.011523795
"ul:another",44,1.9363562,1.661588515,2.24193733,1.00340526951411,5274.27286889623,0.166392092257002,607,1.0039531,0.856755433,1.176104995
"ul:ant",45,0.054803054,-0.1820586545,0.308586704,1.00045177352246,6243.67368636262,0.322899505766063,607,0.90720573,0.7948954475,1.030148415
"ul:any",46,2.87594605,2.546811565,3.23557364,1.00249013179065,4861.92505994811,0.112026359143328,607,1.01771115,0.8566203955,1.21006916
"ul:apple",47,-3.7947217,-4.01586073,-3.584753355,1.00105046489436,8079.45119040648,0.71993410214168,607,1.11854515,0.9693087685,1.28651708
"ul:applesauce",48,-0.44947192,-0.667195194,-0.2285427575,0.999417518778422,6473.51714197335,0.372322899505766,607,0.8948477,0.7793864145,1.02325666
"ul:are",49,2.48318255,2.17497231,2.823676415,1.0026651284464,5569.05368076474,0.133443163097199,607,1.000638,0.8491527625,1.17879265
"ul:arm",50,-1.4556016,-1.624897445,-1.28461933,1.00029414365819,9262.3667226889,0.472817133443163,607,1.2968904,1.125533905,1.49389452
"ul:around",51,2.53946445,2.26971682,2.8389358,1.0015607195669,4872.65632179451,0.120263591433278,607,1.2731942,1.059573335,1.51804895
"ul:asleep",52,-0.210067685,-0.4004318105,-0.0131158598000002,1.00004850701888,8329.6141785008,0.339373970345964,607,1.1887416,1.033983945,1.36427602
"ul:at",53,2.125813,1.818412565,2.47511386,0.999950451715361,4516.60344097597,0.161449752883031,607,0.884678775,0.7559617895,1.027386515
"ul:aunt",54,0.744664425,0.4602838945,1.06248972,1.00061164535417,5010.81036354345,0.271828665568369,607,0.756623095,0.656245023,0.8606752485
"ul:awake",55,0.19551839,-0.00561645295,0.394831994,1.0000719157412,7802.04895332355,0.298187808896211,607,1.24561085,1.07578561,1.4354309
"ul:away",56,1.2571848,0.996539218,1.51872397,1.00000319773343,4864.87064209145,0.217462932454695,607,0.961738535,0.825727011,1.10950548
"ul:baa baa",57,-4.3697399,-4.74063718,-4.02150533,0.99999977575946,4745.68560678666,0.724876441515651,607,0.54845486,0.4776420345,0.6224279065
"ul:baby",58,-4.8122407,-5.104776055,-4.536077625,1.00047803657588,5731.06135061693,0.789126853377265,607,0.823707975,0.7144263245,0.9522710945
"ul:babysitter",59,4.03290245,3.545697445,4.593924345,1.0000379377832,4023.55773642988,0.0840197693574959,607,0.71403253,0.603579582,0.837897189
"ul:babysitter's name",60,0.352333,0.00347871686,0.7418107705,1.00249824203582,4721.3982958569,0.334431630971993,607,0.49386425,0.431432375,0.5656232545
"ul:back (location)",61,0.754195105,0.490815927,1.05431647,1.0009362352783,5812.2122125947,0.266886326194399,607,0.81134302,0.705771107,0.9251961615
"ul:bad",62,0.96505984,0.6795422245,1.274905395,0.99968856592566,5553.12552192694,0.252059308072488,607,0.782880005,0.677623338,0.895814803
"ul:ball",63,-7.5795914,-8.135225845,-7.11385454,1.00145355190709,3859.97019071061,0.934102141680395,607,0.797975625,0.667287265,0.945246319
"ul:balloon",64,-3.1431093,-3.367504245,-2.92788926,1.0042109447687,9333.84105843682,0.652388797364086,607,0.971736605,0.846846323,1.11009194
"ul:banana",65,-4.9687702,-5.283239435,-4.674678515,0.999762590265236,6663.56943261119,0.802306425041186,607,0.84907042,0.7326211705,0.981828127
"ul:basement",66,2.7813335,2.39017311,3.232074695,1.00128809611134,4154.46669094689,0.14168039538715,607,0.69051071,0.588357758,0.7987632585
"ul:basket",67,0.0704820065,-0.106795267,0.2583863645,1.00436101356286,8417.3614951431,0.306425041186161,607,1.42615985,1.225645625,1.641264515
"ul:bat (object)",68,0.726964545,0.467491092,1.005240995,1.00052831361903,6315.69380293977,0.265238879736409,607,0.870526135,0.7573283555,0.9996717445
"ul:bath",69,-3.9452266,-4.228470885,-3.690787475,1.00096334351878,7279.15545750034,0.72158154859967,607,0.856686295,0.745697711,0.978999473
"ul:bathroom",70,-0.644301905,-0.810544533,-0.4766624595,1.00227211207108,9366.79431348149,0.380560131795717,607,1.4750106,1.26829496,1.71168671
"ul:bathtub",71,-1.18257415,-1.381965685,-0.984898012,1.00191289847004,7039.18334311968,0.444810543657331,607,1.0290797,0.8995787435,1.17725552
"ul:be",72,2.78638435,2.459847035,3.15499785,0.999714110353929,4776.48771096025,0.116968698517298,607,1.0100424,0.844998187,1.19604777
"ul:beach",73,1.21933165,0.9175768335,1.539241355,1.00029683488682,5071.52306795178,0.235584843492586,607,0.746237035,0.650842432,0.85181031
"ul:beads",74,1.570102,1.23582491,1.935880135,1.00083955940568,4992.45010104197,0.219110378912685,607,0.66414305,0.576193834,0.763378327
"ul:beans",75,0.0312411685,-0.2279422345,0.3175265695,0.999764494170229,5690.44266115292,0.334431630971993,607,0.74659284,0.649314343,0.8480114995
"ul:bear",76,-2.93094295,-3.15723127,-2.71917983,1.00091593508686,9353.77024849777,0.629324546952224,607,0.91550213,0.8004727425,1.03760345
"ul:because",77,2.94286245,2.618864785,3.29285238,1.00111257136114,4965.97148380158,0.108731466227348,607,1.02066005,0.8566888065,1.21010903
"ul:bed",78,-2.49737675,-2.664898585,-2.326232,1.00166212858133,10635.9442552246,0.591433278418451,607,1.3801535,1.20135685,1.583166115
"ul:bedroom",79,0.202944015,0.01517150445,0.3994495655,0.999649703594466,8552.29716060639,0.294892915980231,607,1.35878635,1.172830935,1.57229736
"ul:bee",80,-2.4408536,-2.6688568,-2.22249977,1.00379896393227,8105.65461920809,0.57825370675453,607,0.862867825,0.7580101005,0.981202053
"ul:before",81,2.85716165,2.56668402,3.200301365,1.00094881052293,5303.19493174673,0.107084019769357,607,1.15853495,0.9644652775,1.37949505
"ul:behind",82,1.6216166,1.40297711,1.861298615,0.999823392895946,5915.90688986052,0.176276771004942,607,1.3266666,1.125467785,1.55837704
"ul:belly button",83,-2.5205483,-2.743476675,-2.29514386,1.00124784250153,8509.57097166112,0.586490939044481,607,0.882156445,0.778394553,1.00370113
"ul:belt",84,1.30575635,1.035149685,1.59967407,1.00019783148601,5686.54000409112,0.215815485996705,607,0.921399095,0.7918506605,1.058058885
"ul:bench",85,2.0180188,1.744207525,2.297535425,0.999578462712154,4994.77354780432,0.158154859967051,607,1.0732019,0.90866643,1.25165751
"ul:beside",86,3.52776925,3.122563515,3.992158185,1.00085033820623,4166.10740064309,0.0906095551894563,607,0.87641726,0.7389248945,1.04067824
"ul:better",87,0.965030895,0.741674052,1.210398925,1.00256102049402,7088.39849415328,0.233937397034596,607,1.10071835,0.9456267685,1.26624413
"ul:bib",88,-0.60181894,-0.84893979,-0.3462210425,1.00006167210618,7408.0226040847,0.392092257001647,607,0.772154675,0.6780718665,0.879216322
"ul:bicycle",89,-1.8391449,-2.067586565,-1.615894805,0.999823121674064,7805.09361649155,0.515650741350906,607,0.8759779,0.7714475775,0.9935981035
"ul:big",90,-1.16836405,-1.342727625,-0.9914720075,1.00590240848483,9305.99871524194,0.439868204283361,607,1.3505881,1.1752924,1.55428815
"ul:bird",91,-3.4725171,-3.70765725,-3.25202399,0.999691660937367,8256.06253389902,0.683690280065898,607,0.95557037,0.835227306,1.09419859
"ul:bite",92,-1.1103285,-1.33285984,-0.883293866,1.00027957403432,6831.96017723058,0.439868204283361,607,0.86029379,0.7563944345,0.973072369
"ul:black",93,-0.105284075,-0.325855137,0.124818674,1.00189631239354,7657.10641907734,0.334431630971993,607,1.0025597,0.877317528,1.139893605
"ul:blanket",94,-2.4037146,-2.597551935,-2.21541571,0.999856693640693,10466.5694007532,0.57825370675453,607,1.0893023,0.9517680165,1.24678241
"ul:blocks",95,-1.8405028,-2.06501392,-1.619421795,1.00495959472164,9071.47324681443,0.515650741350906,607,0.860310985,0.7508884745,0.9805925065
"ul:blow",96,-0.376119015,-0.5771070595,-0.1707465775,1.00079998921756,7246.47716148277,0.359143327841845,607,1.07490375,0.938163581,1.22130033
"ul:blue",97,-1.8640494,-2.067805555,-1.653782535,1.00132389303979,8133.16498643943,0.518945634266886,607,0.981430345,0.864284963,1.11310018
"ul:boat",98,-2.1801988,-2.385753085,-1.98390954,1.00090824435423,11097.5916147952,0.553542009884679,607,1.0621182,0.9243908575,1.209474935
"ul:book",99,-4.9825696,-5.25862148,-4.72293474,1.0015987960019,7310.97358938377,0.813838550247117,607,1.02128105,0.883086215,1.18315943
"ul:boots",100,-2.0898078,-2.302461965,-1.88322301,1.00182947800306,8496.84190983087,0.543657331136738,607,0.994885565,0.872534667,1.129608535
"ul:bottle",101,-1.6271921,-1.877119685,-1.374164465,1.0012283180376,7745.97250402972,0.494233937397035,607,0.71177738,0.6228311035,0.803706879
"ul:bowl",102,-1.05894195,-1.24790723,-0.8694541255,1.00020385066621,7449.69025586359,0.42998352553542,607,1.15413225,1.007617345,1.32307008
"ul:box",103,-1.81983855,-2.00898349,-1.63635859,1.00158434791269,8512.15998522764,0.514003294892916,607,1.0725127,0.938658585,1.217651615
"ul:boy",104,-0.68375552,-0.8986183965,-0.4599674385,0.99935294967748,8567.41078448489,0.393739703459638,607,0.95628322,0.8375295935,1.08351287
"ul:bread",105,-1.718031,-1.906445545,-1.527393805,1.00164424337371,10734.2755081742,0.502471169686985,607,1.1685825,1.02122015,1.329218115
"ul:break",106,0.1486599,-0.02864384955,0.331029184,1.00194951067069,7106.32794772636,0.298187808896211,607,1.4550349,1.250666195,1.68889056
"ul:breakfast",107,-0.63616021,-0.8214877565,-0.4484463415,0.999713947581249,9287.58233632793,0.382207578253707,607,1.28161555,1.11433587,1.472890875
"ul:bring",108,0.72645503,0.502762277,0.9561400075,1.00014348604068,5978.77251528688,0.253706754530478,607,1.11699805,0.960808351,1.291665345
"ul:broken",109,-0.52393441,-0.7102614555,-0.3290601785,1.00149482946284,7917.13475888851,0.370675453047776,607,1.24009485,1.07282441,1.42456602
"ul:broom",110,-0.067430788,-0.2733680055,0.1474186325,1.00391673499858,7518.73038486979,0.329489291598023,607,1.04318845,0.912061771,1.19830481
"ul:brother",111,0.55307747,0.14738216,1.01246717,1.00152773261955,4941.55926937967,0.334431630971993,607,0.41174497,0.355432927,0.4731299465
"ul:brown",112,0.11790086,-0.094298464,0.338629754,0.99997515763708,6463.1041404689,0.311367380560132,607,1.0391377,0.9111668525,1.18781049
"ul:brush (object)",113,-1.2157444,-1.41652133,-1.018819275,1.00298830013312,8547.58284662172,0.448105436573311,607,1.07036545,0.9383380735,1.216983515
"ul:bubbles",114,-3.479609,-3.705312485,-3.264964915,1.00059906663926,7600.69676612575,0.685337726523888,607,0.98214673,0.8590709925,1.121995185
"ul:bucket",115,0.185932125,-0.00946054603,0.3875085265,1.0017864634699,7843.22003968544,0.299835255354201,607,1.21135125,1.046103155,1.3982414
"ul:bug",116,-1.77155015,-1.966048755,-1.57246745,1.0060316142855,9956.86892172651,0.509060955518946,607,1.08646695,0.948555439,1.23442235
"ul:build",117,0.8474965,0.6539363135,1.047654495,1.00025572137856,6763.06943587337,0.233937397034596,607,1.4944406,1.269351235,1.753894485
"ul:bump",118,0.69805504,0.446895959,0.973285018,1.0005516828471,5888.97853957797,0.268533772652389,607,0.85135278,0.7419001375,0.967450741
"ul:bunny",119,-1.9679678,-2.165414035,-1.769464925,1.00134352743179,9179.11225218021,0.530477759472817,607,1.0796858,0.944765151,1.237501745
"ul:bus",120,-2.6931152,-2.915018345,-2.47321496,1.0001907610297,9165.2464235147,0.604612850082372,607,0.89120543,0.7813636845,1.01486694
"ul:but",121,3.4597513,3.138086725,3.841810105,1.00181069271641,4475.47255016662,0.0790774299835255,607,1.2175189,0.994795528,1.47805621
"ul:butt",122,-1.2830647,-1.51089927,-1.05993089,1.00243702262833,8947.22951487752,0.457990115321252,607,0.859977805,0.7551490285,0.9736620545
"ul:butter",123,-0.0656216315,-0.287936342,0.171255777,1.00144129370653,5485.33072889539,0.332784184514003,607,0.94125974,0.8217178615,1.073472555
"ul:butterfly",124,-1.49011865,-1.67992589,-1.2968404,1.00182962565976,9778.93306103274,0.477759472817133,607,1.1248171,0.98883142,1.27319029
"ul:button",125,-1.22215085,-1.389065375,-1.049045925,1.0013425260083,7551.87835481519,0.446457990115321,607,1.29614565,1.129791735,1.48389088
"ul:buy",126,1.2996944,1.068454235,1.542577735,1.00103310568357,5619.62963597242,0.205930807248764,607,1.13766685,0.985900278,1.319798275
"ul:by",127,2.1269762,1.84907432,2.43621484,0.999974175797519,5696.82017133461,0.151565074135091,607,1.06580995,0.902126545,1.254069575
"ul:bye",128,-6.70762685,-7.261371675,-6.25745784,1.00074944428242,4342.94461329192,0.883031301482702,607,0.64100833,0.5450708495,0.746496252
"ul:cake",129,-1.65237525,-1.86111904,-1.440091795,0.999716201084878,8904.52705729394,0.495881383855025,607,0.982264575,0.8563574755,1.118449985
"ul:call",130,-0.68441831,-0.9183084695,-0.4358965385,1.00223681451287,6634.10182308991,0.398682042833608,607,0.80978968,0.707380077,0.916330769
"ul:camera",131,-0.14650003,-0.3209776045,0.0370424340499999,1.00011387534552,7040.55788173422,0.327841845140033,607,1.45783955,1.25542912,1.67919322
"ul:camping",132,3.5642119,3.161447625,4.020940675,1.00025353046002,3878.19680617559,0.0906095551894563,607,0.851639785,0.7125877775,1.00850528
"ul:can (auxiliary)",133,1.1836064,0.97654468,1.40775431,0.999266377301995,6470.21855103941,0.210873146622735,607,1.2571994,1.075692245,1.466414935
"ul:can (object)",134,1.40206265,1.174147605,1.646563435,0.99944772198901,5592.55728412293,0.194398682042834,607,1.24580205,1.06347412,1.455767255
"ul:candy",135,-0.75946625,-0.9577407875,-0.542639246,1.00213369893912,7642.3514182161,0.400329489291598,607,0.97975077,0.857708613,1.11904515
"ul:car",136,-4.5913473,-4.879678975,-4.324119335,1.00072406170699,6542.97454602532,0.777594728171334,607,0.89383911,0.7767522245,1.02832963
"ul:careful",137,0.45725307,0.2513794285,0.676257565,0.999713713458428,6497.06438916892,0.275123558484349,607,1.1927878,1.030551695,1.368889885
"ul:carrot",138,-0.512402,-0.683840673,-0.3277799665,1.00130714688047,8777.81151098589,0.367380560131796,607,1.3720615,1.185679025,1.5833198
"ul:carry",139,-0.0143570095,-0.1987902425,0.1764889115,1.0007125375622,8617.70286081682,0.316309719934102,607,1.357483,1.17075325,1.566151725
"ul:cat",140,-4.12795645,-4.439429365,-3.83568419,1.00120332464694,6191.53845570426,0.723228995057661,607,0.6825576,0.5930842375,0.777990524
"ul:catch",141,0.166145015,-0.05018957345,0.378668842,0.99997138259297,6072.15722302006,0.306425041186161,607,1.07251845,0.930754939,1.231290425
"ul:cereal",142,-1.4145827,-1.607244025,-1.216327085,1.00046876342817,7444.42150489603,0.469522240527183,607,1.07775995,0.944928642,1.22696704
"ul:chair",143,-2.20185645,-2.366657275,-2.03990715,1.00073894367763,9901.45948497956,0.558484349258649,607,1.454829,1.255027885,1.682322195
"ul:chalk",144,0.159115585,-0.0736383997,0.41030413,0.999643992994189,6577.82885572808,0.314662273476112,607,0.875985205,0.76321236,0.996322664
"ul:chase",145,0.963381675,0.7381408675,1.203523245,0.99971885977995,6924.02508277549,0.233937397034596,607,1.1052732,0.9548176665,1.27204716
"ul:cheek",146,-1.50096745,-1.70827125,-1.290494385,1.00128435703019,7582.5984260343,0.479406919275124,607,0.97814363,0.858186515,1.10857103
"ul:cheerios",147,-0.426553145,-0.7097953305,-0.1404081685,1.00245185112825,5895.52373201488,0.382207578253707,607,0.65384573,0.5735799085,0.7452124185
"ul:cheese",148,-3.7752333,-4.002904725,-3.565772135,1.00065748280146,8050.05791868355,0.7166392092257,607,1.0764408,0.9361727695,1.228747975
"ul:chicken (animal)",149,-1.2828981,-1.490912125,-1.072079835,1.00142806345934,7157.44553080602,0.456342668863262,607,0.96769316,0.8475152765,1.09826395
"ul:chicken (food)",150,-0.93750058,-1.1496959,-0.7182450755,1.00238387513448,8548.83157813388,0.420098846787479,607,0.94858437,0.8311367375,1.081149335
"ul:child",151,3.4178351,2.991047315,3.913302125,1.00020909053349,3332.85829082588,0.103789126853377,607,0.763688045,0.645160064,0.8954542675
"ul:child's own name",152,-2.77877535,-2.99949683,-2.56287594,1.00201178870813,8272.81732471181,0.614497528830313,607,0.936891495,0.821692561,1.064833455
"ul:chin",153,-0.98859989,-1.188924375,-0.7932940015,1.00104908000403,7662.38037828196,0.42339373970346,607,1.0699821,0.9318740775,1.2181882
"ul:chips",154,0.60104746,0.376294696,0.8572258325,1.00214067498932,5623.82860077463,0.270181219110379,607,0.96628652,0.835914035,1.10559561
"ul:chocolate",155,-0.204321715,-0.417553596,0.0176393532499999,1.00056342744809,7290.17812619057,0.344316309719934,607,1.00449945,0.877296834,1.14729283
"ul:choo choo",156,-3.71443555,-4.007559165,-3.43725206,1.00108507809393,6813.5324620495,0.693574958813839,607,0.73988322,0.646133341,0.8419883005
"ul:church",157,1.2640117,0.860180591,1.70560338,1.00117716772005,4075.52265267784,0.265238879736409,607,0.50850251,0.437863409,0.584304747
"ul:circus",158,4.11542755,3.663924125,4.65487994,1.00096015949281,4617.72061671073,0.0741350906095552,607,0.795352605,0.667193179,0.945311655
"ul:clap",159,-0.910231225,-1.112040175,-0.700691549,1.00284607574824,6617.33950294462,0.415156507413509,607,1.06062945,0.9268395775,1.205618355
"ul:clean (action)",160,-0.470123805,-0.6552255415,-0.284057618,1.00332091018627,8305.10143018606,0.364085667215815,607,1.30296005,1.12610093,1.49549139
"ul:clean (description)",161,-0.58869227,-0.760452673,-0.4093818215,1.00318091778048,8320.9396391972,0.375617792421746,607,1.3664911,1.182049935,1.580947705
"ul:climb",162,0.20702571,0.02025120885,0.3976968895,1.00220444542078,8184.05631506893,0.293245469522241,607,1.4346216,1.234886205,1.65650991
"ul:clock",163,-1.0992706,-1.32852297,-0.853640886,1.00076394634498,8059.03774206055,0.439868204283361,607,0.808883215,0.707583094,0.9206718885
"ul:close",164,-0.17168126,-0.3794797225,0.0464872188,0.999780984705342,7133.49870773575,0.337726523887974,607,1.1005664,0.957726248,1.26544215
"ul:closet",165,0.734968825,0.546711349,0.9405986505,1.00009531510089,7532.55416139027,0.243822075782537,607,1.452289,1.23741295,1.690273105
"ul:cloud",166,-0.170382885,-0.388741319,0.05677831645,1.0019171931177,8544.56097662642,0.341021416803954,607,0.99139774,0.858178361,1.13017732
"ul:clown",167,3.21122995,2.827644845,3.670204485,1.00230189960597,4337.52955840032,0.112026359143328,607,0.77433474,0.6574644165,0.906847078
"ul:coat",168,-1.87989075,-2.081750675,-1.689495735,1.00170004101243,8213.74669444664,0.520593080724876,607,1.030364,0.900314251,1.175826935
"ul:cockadoodledoo",169,-0.30979245,-0.6270881855,0.0220917995,1.0003338559405,5666.72234654985,0.380560131795717,607,0.5466345,0.4797302605,0.6248080685
"ul:coffee",170,0.159158945,-0.110475954,0.4361928975,0.99947758849537,6468.21637553351,0.324546952224053,607,0.726595885,0.636324149,0.822545714
"ul:coke",171,3.41101775,2.925040685,3.979183835,1.00113081549969,3653.34778432842,0.125205930807249,607,0.588794955,0.5033714065,0.684540814
"ul:cold",172,-2.04216555,-2.230875395,-1.856680825,1.00329067492009,10113.9840049491,0.538714991762768,607,1.1398268,0.995744198,1.292314315
"ul:comb (object)",173,0.58834148,0.3282870535,0.864498454,1.00157988356969,5446.15486209351,0.27841845140033,607,0.84831318,0.737401354,0.968573644
"ul:cook",174,0.12665394,-0.07771775025,0.347215093,0.999650440931727,6589.28410926308,0.308072487644152,607,1.1158177,0.9743256305,1.269518095
"ul:cookie",175,-3.10085955,-3.329518675,-2.88661258,1.00153569663286,9209.8122621163,0.649093904448105,607,0.98937503,0.865663918,1.13259263
"ul:corn",176,-0.121903285,-0.3338879905,0.0950790906999997,1.00036152121484,8130.00844541115,0.334431630971993,607,1.05008755,0.9155077695,1.203694815
"ul:could",177,3.78942995,3.407174945,4.251695275,1.00024647050882,4186.71856103128,0.0757825370675453,607,0.960990725,0.79489928,1.151897685
"ul:country",178,4.61143815,4.15068862,5.16320202,1.00093857523914,4276.71484050996,0.0494233937397035,607,0.99135366,0.803476936,1.210521965
"ul:cover (action)",179,1.80606475,1.58064674,2.063568625,1.00150993060166,6589.31098066676,0.163097199341021,607,1.3312869,1.124723665,1.56614165
"ul:cow",180,-2.8434902,-3.04197975,-2.655798845,1.00299537946476,9285.67448134341,0.626029654036244,607,1.14152145,0.992356465,1.307618305
"ul:cowboy",181,3.4397961,3.075929235,3.860803695,1.00081636854096,4475.4529432954,0.0889621087314662,607,0.967280275,0.804379861,1.15505643
"ul:cracker",182,-2.691384,-2.89407689,-2.488648585,1.00070998210987,9462.3567987453,0.607907742998353,607,1.03081355,0.9028262345,1.174293975
"ul:crayon",183,-1.12583695,-1.30624632,-0.9387403225,0.999482592955548,9436.62997937492,0.436573311367381,607,1.2115939,1.05494078,1.385015955
"ul:crib",184,0.33153658,0.1260126055,0.5452875325,1.0003042775107,6008.81255474706,0.28995057660626,607,1.08093845,0.9449995535,1.235670295
"ul:cry",185,-0.489121255,-0.659420833,-0.3109154885,1.00075154944984,9177.49767889254,0.364085667215815,607,1.43670135,1.24466784,1.65794839
"ul:cup",186,-2.9492585,-3.166644345,-2.74805111,1.0031895303221,8249.19433644038,0.634266886326194,607,1.0147118,0.884591931,1.151212485
"ul:cut",187,0.71734147,0.487441148,0.972473084,1.00130851305812,4886.02249271775,0.257001647446458,607,1.0457169,0.9038398465,1.206929745
