"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"ul:back (location)",29,0.4121701,0.2516878965,0.5768098245,1.00107923873396,6247.95785410988,0.261594580510683,1919
"ul:bad",30,-0.12356579,-0.290993439,0.04155971395,1.00053338535508,5332.76575334958,0.2892131318395,1919
"ul:ball",31,-5.66440135,-5.78910028,-5.54123884,1.00123013559164,6210.44017196032,0.715476810838979,1919
"ul:balloon",32,-4.09330065,-4.212649485,-3.971983065,1.00187486080296,7536.58408048548,0.554976550286608,1919
"ul:banana",33,-4.4127179,-4.532581825,-4.297310055,1.00079378886783,7027.98185268265,0.58676393955185,1919
"ul:bath",34,-3.5164581,-3.64355698,-3.38885583,0.999880321330542,10712.1797778777,0.50078165711308,1919
"ul:bathroom",35,-0.609947665,-0.7814682145,-0.43269589,1.00089444835543,5821.84434196816,0.313183949973945,1919
"ul:bathtub",36,-1.85195855,-2.00824049,-1.69374771,1.00188336809221,7035.98850453019,0.378322042730589,1919
"ul:beach",37,0.55378823,0.3901292885,0.716306362,1.00045739183752,6193.83174516974,0.254299114121939,1919
"ul:beads",38,1.60051185,1.4472311,1.75308697,0.999925343152694,6259.49672533408,0.193850964043773,1919
"ul:bear",39,-3.23998655,-3.379354325,-3.10311144,0.999805537252496,10170.0333237954,0.476810838978635,1919
"ul:bed",40,-1.5780443,-1.738895815,-1.41619209,1.00085444034425,7395.85743397396,0.362688900468994,1919
"ul:bedroom",41,0.051807219,-0.120137171,0.2252899395,1.00070644306194,6328.89531885428,0.280354351224596,1919
"ul:bee",42,-1.87009595,-2.02606794,-1.708811915,1.00087590100111,7177.73828760051,0.379364252214695,1919
"ul:belly button",43,-2.16101235,-2.30669841,-2.014004585,1.0014999945671,7699.13201276421,0.397081813444502,1919
"ul:bib",44,-1.0919046,-1.258232825,-0.9275965215,1.00240545932937,6056.78829104816,0.33715476810839,1919
"ul:bicycle",45,-1.483517,-1.647882855,-1.31819584,1.00364156126252,7438.92126209031,0.357477853048463,1919
"ul:big",46,-1.2560348,-1.414544345,-1.087612405,1.00048230466089,5752.13992625208,0.34549244398124,1919
"ul:bird",47,-4.118886,-4.23887572,-4.00009311,1.00193733239331,8876.24611415034,0.557582073996873,1919
"ul:bite",48,-1.47298175,-1.642432005,-1.309943605,0.999778433187864,5969.57993772985,0.35695674830641,1919
"ul:blanket",49,-2.11897235,-2.26193857,-1.976581235,1.00205234923474,8411.25537144162,0.394476289734237,1919
"ul:blocks",50,-2.08514475,-2.23166546,-1.93356864,1.00300028772558,8345.36484563676,0.392391870766024,1919
"ul:blow",51,-0.90429955,-1.07005087,-0.740248525,1.00152763462042,6794.64068558308,0.327774882751433,1919
"ul:blue",52,-0.989808485,-1.1504919,-0.827273884,1.00151418609314,5852.62340918793,0.331943720687858,1919
"ul:book",53,-4.47595315,-4.58996549,-4.355842065,1.0025095463047,7796.31271454142,0.593017196456488,1919
"ul:boots",54,-0.6959883,-0.8642117475,-0.529993695,1.00081817965977,6080.09112192271,0.31735278791037,1919
"ul:bottle",55,-4.0370601,-4.155967555,-3.91903428,1.00422290228431,8695.40581322532,0.549765502866076,1919
"ul:bowl",56,-1.32745575,-1.484027365,-1.167064645,1.00155528146824,6463.56725342351,0.349140177175612,1919
"ul:box",57,-1.2553792,-1.425266135,-1.089541355,1.00086401813206,5441.11331717096,0.34549244398124,1919
"ul:boy",58,-0.807468585,-0.97469759,-0.643835769,1.00146375642712,5564.62365094624,0.323084940072955,1919
"ul:bread",59,-1.74785555,-1.904489495,-1.58429387,1.00165693448881,7388.99115546002,0.372068785825951,1919
"ul:break",60,-0.23858966,-0.4114108185,-0.0737328218,1.00144571035125,6330.17954805935,0.294945284002084,1919
"ul:breakfast",61,-0.357277775,-0.5174973035,-0.194380445,1.00182541458767,5792.74261105123,0.300677436164669,1919
"ul:bring",62,0.77029126,0.609612538,0.929928808,1.00212247487396,6678.96265515869,0.242313705054716,1919
"ul:broken",63,-0.73697349,-0.9080749595,-0.563317143,0.999760854723107,6253.00136634635,0.319437206878583,1919
"ul:broom",64,-0.884624975,-1.05728968,-0.7078858425,1.00204199257915,6890.6806868575,0.326732673267327,1919
"ul:brother",65,0.87307048,0.7136597365,1.036564825,0.999535011776842,6558.20166857785,0.236581552892131,1919
"ul:brush (object)",66,-1.781033,-1.932817245,-1.626682465,1.00211437925801,7647.98639344417,0.374153204794164,1919
"ul:bubbles",67,-3.3493567,-3.479196215,-3.22298283,1.00041063510518,7917.10191001498,0.486190724335591,1919
"ul:bug",68,-1.6607641,-1.812532135,-1.507701505,0.999707531371214,6953.47739046767,0.367378843147473,1919
"ul:bump",69,0.136468075,-0.02404922895,0.2965702285,0.999575496381455,6333.43718988072,0.276185513288171,1919
"ul:bunny",70,-2.3270043,-2.473482745,-2.181291515,1.0010073730618,7403.31943590727,0.408025013027619,1919
"ul:bus",71,-1.7471119,-1.90958107,-1.58246955,1.00327533223424,5554.60248483053,0.372068785825951,1919
"ul:butter",72,-0.202632635,-0.371593738,-0.0356903736000002,1.00163947070629,6266.57327673444,0.293381969775925,1919
"ul:butterfly",73,-0.97955181,-1.152695625,-0.8105374175,1.00192019423001,6114.28449729159,0.331422615945805,1919
"ul:button",74,-1.97625925,-2.128840495,-1.821166745,1.00090222723973,7220.38502865455,0.385617509119333,1919
"ul:bye",75,-5.97123865,-6.09917258,-5.849772465,1.00171125895629,5438.19884447162,0.746221990620115,1919
"ul:cake",76,-1.17671445,-1.328119525,-1.01685965,1.00214696255152,5655.08071081148,0.341323606044815,1919
"ul:candy",77,-1.06097955,-1.230047155,-0.895600984,1.00062629327798,6047.67519541676,0.33559145388223,1919
"ul:car",78,-3.42154895,-3.54894432,-3.290194345,1.00049752158348,9451.53659186799,0.492443981240229,1919
"ul:careful",79,0.3570266,0.188322184,0.5165576525,1.00111042338018,6607.26395685101,0.264721208963002,1919
"ul:carrot",80,-0.662461865,-0.8308928585,-0.497594103,1.0002272098437,5162.6942194321,0.315789473684211,1919
"ul:cat",81,-3.9615661,-4.079142995,-3.8364211,1.00334574113097,7156.0529805793,0.541948931735279,1919
"ul:cereal",82,-1.40478155,-1.559403445,-1.243186795,0.999295468037377,6208.53142350085,0.353309015112037,1919
"ul:chair",83,-1.87282145,-2.01901276,-1.720301355,1.00147084007859,7521.77102442459,0.379364252214695,1919
"ul:cheek",84,-0.52627013,-0.690869067,-0.358420991,1.00062610462111,5592.43893971061,0.30901511203752,1919
"ul:cheerios",85,-1.0706524,-1.23963701,-0.9026402535,1.00100883378318,5631.95062665804,0.336112558624283,1919
"ul:cheese",86,-3.321612,-3.44921799,-3.18771985,1.00140598769599,8168.78724940793,0.483585200625326,1919
"ul:chicken (animal)",87,-0.97596878,-1.149022825,-0.807279596,1.00109804910328,6097.47747071501,0.331422615945805,1919
"ul:chicken (food)",88,-1.0837977,-1.252457135,-0.9096952475,1.00123082823263,5699.767379512,0.336633663366337,1919
"ul:child",89,2.85498745,2.692423565,3.02393215,1.00129075669155,7015.61222482986,0.118290776446066,1919
"ul:child's own name",90,-2.6071307,-2.742320395,-2.465025585,1.0003041544436,8243.89823757214,0.427305888483585,1919
"ul:choo choo",91,-2.82478075,-2.958283395,-2.69120885,1.00118585375784,8681.72141730792,0.443460135487233,1919
"ul:church",92,1.37638135,1.219683125,1.531756205,1.00167300975148,6954.34394993406,0.207399687337155,1919
"ul:clean (action)",93,-0.49162091,-0.6630520435,-0.319283706,1.00268212317387,6245.0330176791,0.30745179781136,1919
"ul:clean (description)",94,-0.514219385,-0.68727224,-0.34585981,1.00082814119333,6245.13989893608,0.308494007295466,1919
"ul:clock",95,-1.3752038,-1.53820972,-1.21242915,0.999537090036641,6081.81741707816,0.351745700885878,1919
"ul:close",96,-0.556008315,-0.7222156305,-0.3902449235,1.00006482849214,6070.1676789717,0.310578426263679,1919
"ul:coat",97,-0.38504805,-0.551252316,-0.213791071,1.00233718086846,5872.87016183443,0.302240750390829,1919
"ul:cockadoodledoo",98,-0.586244175,-0.7582784475,-0.4229027625,1.00193105509792,5731.20250339815,0.312141740489838,1919
"ul:coffee",99,0.012844818,-0.1473842405,0.177084968,1.00073937496853,5256.66663681278,0.282438770192809,1919
"ul:cold",100,-1.791691,-1.94540987,-1.634431335,0.999617873796484,8873.22544412289,0.374674309536217,1919
"ul:comb (object)",101,-0.0611823135,-0.2255841705,0.105966367,1.00085408579265,5531.6190334187,0.286086503387181,1919
"ul:cookie",102,-3.4690316,-3.59191341,-3.341380575,0.99979563364632,8772.21076731078,0.496612819176655,1919
"ul:cow",103,-2.36082135,-2.50037434,-2.21953447,1.00134587433932,8007.91019463366,0.410109431995831,1919
"ul:cracker",104,-3.23691025,-3.368294445,-3.11152292,1.00253779496869,9947.18779062333,0.476810838978635,1919
"ul:crib",105,0.365876515,0.2012356865,0.529280063,1.00056155333748,7092.49358968801,0.264200104220948,1919
"ul:cry",106,-0.726336795,-0.883686099,-0.563944644,1.00053652820245,6315.96728498489,0.318916102136529,1919
"ul:cup",107,-2.46650805,-2.603837525,-2.323104985,0.99970594259275,9067.9997315515,0.417404898384575,1919
"ul:cute",108,1.01041785,0.857026629,1.162561955,1.00201912904248,7768.69589709876,0.228764981761334,1919
"ul:daddy",109,-7.54780735,-7.69568438,-7.40265427,0.999640178553532,5237.50033212911,0.876498176133403,1919
"ul:dance",110,-0.744245165,-0.9172936945,-0.575264968,1.00113855252382,6199.01307338108,0.319958311620636,1919
"ul:dark",111,0.225847255,0.06104598795,0.3881145855,1.00155216095857,6220.52402340653,0.271495570609693,1919
"ul:day",112,1.72135635,1.575829745,1.874562715,1.00181647043431,6323.67901406715,0.186555497655029,1919
"ul:deer",113,0.436595485,0.278450567,0.599089759,1.00078170756509,6309.55784885433,0.260552371026576,1919
"ul:diaper",114,-2.9315717,-3.062919335,-2.798148105,1.00089461652219,8013.38749105006,0.451797811360083,1919
"ul:dinner",115,-0.40752392,-0.5822885875,-0.2358218655,1.00169909756392,5175.73911255683,0.303282959874935,1919
"ul:dirty",116,-1.3759925,-1.538222885,-1.210222685,1.00022647199523,6743.78106602827,0.351745700885878,1919
"ul:dish",117,0.80884229,0.6408051385,0.973156702,1.00069684035219,6194.8964444917,0.240229286086503,1919
"ul:dog",118,-5.4882016,-5.60794044,-5.371077655,1.00200665102793,5805.52789766582,0.697759249609171,1919
"ul:doll",119,-1.82659495,-1.985160805,-1.669644675,1.00167725286229,6773.1018439806,0.376758728504429,1919
"ul:don't",120,-0.324152095,-0.485157821,-0.155703301,1.00305885187303,6041.3007803398,0.29911412193851,1919
"ul:donkey",121,1.1902347,1.037879005,1.346244855,1.00260118835649,6046.26042504855,0.218342886920271,1919
"ul:door",122,-2.3739698,-2.523211945,-2.22720955,1.00224204835043,8206.5725702399,0.411151641479937,1919
"ul:down",123,-2.83327685,-2.96313187,-2.69430878,1.0017391248899,8729.46650925624,0.443981240229286,1919
"ul:draw",124,0.238042515,0.0768815418,0.4014064465,1.00074729157435,5207.37522580743,0.270974465867639,1919
"ul:drawer",125,1.0002457,0.845960965,1.15855134,1.00224014603819,6547.92405456911,0.229286086503387,1919
"ul:dress (object)",126,0.28495459,0.1256317265,0.4467571125,1.00129504631343,6219.30219887161,0.268368942157374,1919
"ul:drink (action)",127,-1.82205565,-1.976658505,-1.658239135,1.00278325539205,6344.51203854327,0.376237623762376,1919
"ul:drink (beverage)",128,-2.2401421,-2.386586895,-2.086876815,1.00010374583173,6993.71531684155,0.402292860865034,1919
"ul:drive",129,-0.0623074735,-0.232453345,0.1035675575,1.00270911675488,7447.27509966009,0.286086503387181,1919
"ul:dry (description)",130,0.26671568,0.1051818275,0.429864278,1.00228326741945,6037.25161893589,0.26941115164148,1919
"ul:duck",131,-4.238639,-4.355930295,-4.12066068,1.00216888260522,7859.72292379732,0.569567483064096,1919
"ul:ear",132,-2.713893,-2.851118315,-2.579034545,1.00239303011251,7953.41288285497,0.435122459614383,1919
"ul:eat",133,-1.8805775,-2.03326427,-1.72436319,1.00213786701351,7213.05026618236,0.379885356956748,1919
"ul:egg",134,-1.2861782,-1.447425255,-1.12566628,1.00030809200012,6424.48737805302,0.3470557582074,1919
"ul:elephant",135,-1.1555226,-1.320828895,-0.985049416,1.00395348018283,7826.61338895952,0.340281396560709,1919
"ul:empty",136,0.61075725,0.454833344,0.7636561185,1.00021244924822,6709.82988676069,0.25117248566962,1919
"ul:eye",137,-3.6821384,-3.811587155,-3.55461822,1.00153469619476,8568.30767472387,0.515893694632621,1919
"ul:face",138,-0.525639485,-0.6969226885,-0.356419875,0.999879068141589,5888.8072195489,0.30901511203752,1919
"ul:fall",139,-0.767979115,-0.929915513,-0.599777314,1.00132309493379,6066.72836898094,0.321000521104742,1919
"ul:fast",140,0.39204689,0.228575936,0.5554917565,1.00271434058575,5408.9420825748,0.262636789994789,1919
"ul:feed",141,0.697995995,0.5456800075,0.848198721,1.00017069984783,6970.68405279762,0.246482542991141,1919
"ul:fine",142,2.43889875,2.28207257,2.59428145,1.00113922588894,6363.19254711839,0.142782699322564,1919
"ul:finger",143,-0.833136295,-1.00467698,-0.6658920835,1.00105569120386,5793.09800727541,0.324127149557061,1919
"ul:finish",144,1.3508385,1.196835395,1.50204729,1.0015158322474,6120.81629678549,0.208963001563314,1919
"ul:firetruck",145,-0.406457475,-0.577708494,-0.2371455545,1.00042548974403,6437.74875745139,0.303282959874935,1919
"ul:fish (animal)",146,-3.07523125,-3.200391125,-2.94649503,1.00031338885922,8107.7696857543,0.463262115685253,1919
"ul:fish (food)",147,-1.5128224,-1.681270275,-1.34030189,1.00297373439392,8392.63053867304,0.359041167274622,1919
"ul:flower",148,-2.2014723,-2.347523185,-2.052314445,1.00111285397527,7085.09651999027,0.399687337154768,1919
"ul:food",149,-0.61656408,-0.7878613745,-0.4477516385,1.0013449476522,5605.79648447428,0.313705054715998,1919
"ul:foot",150,-2.04363375,-2.19514284,-1.892312115,1.00239020222672,7468.64129493127,0.389786347055758,1919
"ul:fork",151,-1.02886935,-1.196575035,-0.8609947285,1.00402688481661,5725.63344130229,0.334028139656071,1919
"ul:frog",152,-1.3053897,-1.469919545,-1.137523665,1.00033859940606,6596.64366966585,0.348097967691506,1919
"ul:garage",153,0.659623155,0.5016933715,0.8162424255,0.999494066927516,7624.2825919266,0.248566961959354,1919
"ul:garden",154,1.7305759,1.57453001,1.887446355,1.00038098599863,6940.36527571843,0.186034392912976,1919
"ul:gentle",155,1.3870252,1.23739513,1.53364244,1.00140430087275,6658.90100874643,0.206878582595102,1919
"ul:get",156,-0.66594431,-0.8417909705,-0.4937612985,1.00027802140594,5507.0927583083,0.315789473684211,1919
"ul:giraffe",157,-0.566982445,-0.7337949715,-0.398154367,1.00095195793573,4481.18200060593,0.311099531005732,1919
"ul:girl",158,-0.578199655,-0.747836208,-0.413023087,1.00099015377939,5873.35243457509,0.311620635747785,1919
"ul:give",159,0.071628575,-0.0958548349,0.233028104,1.00131867789516,6730.2201429595,0.27931214174049,1919
"ul:glass",160,0.416608225,0.244459214,0.582278461,1.00078166733053,6341.60555631153,0.261594580510683,1919
"ul:glasses",161,-1.11244785,-1.277942745,-0.941169713,1.00090443375532,6205.92766802249,0.338196977592496,1919
"ul:go",162,-2.61342425,-2.74965605,-2.475769475,1.00120536085951,9883.77591562429,0.427826993225638,1919
"ul:good",163,-0.82043424,-0.996668486,-0.652596407,1.00167611294962,5696.40938136216,0.323606044815008,1919
"ul:good night",164,-3.69199515,-3.81893004,-3.5664864,1.0009200834432,7984.6208470849,0.516935904116727,1919
"ul:goose",165,0.77903879,0.616644822,0.9384957095,0.999734508983903,7248.02607608659,0.241792600312663,1919
"ul:grandma",166,-3.7371643,-3.86367462,-3.610758965,1.0016164807029,10513.3927277992,0.521104742053153,1919
"ul:grandpa",167,-3.22467595,-3.35437319,-3.097183935,1.00187758778146,8885.37857524248,0.475768629494528,1919
"ul:grrr",168,-4.60210355,-4.719518715,-4.48602977,1.00110156184327,8023.62981600673,0.606044815007817,1919
"ul:hair",169,-2.35882445,-2.502116575,-2.21042181,0.999760377812958,7822.15562962549,0.410109431995831,1919
"ul:hammer",170,0.37747201,0.21297431,0.5403368695,1.00095861497623,6043.72840428327,0.263678999478895,1919
"ul:hand",171,-1.5970046,-1.756062835,-1.44005857,1.00186072199694,5804.89274673964,0.363731109953101,1919
"ul:happy",172,-0.274532865,-0.4391301625,-0.1039936075,1.00238711526439,6052.35540772983,0.296508598228244,1919
"ul:hard",173,1.2013893,1.039110095,1.36076924,1.00060021778532,6858.27499674354,0.217821782178218,1919
"ul:hat",174,-3.1149128,-3.24519887,-2.98293684,1.00043532373269,7379.39553112983,0.466388744137572,1919
"ul:head",175,-1.4547399,-1.61067432,-1.294058125,1.00112304245092,6516.92659889189,0.355914538822303,1919
"ul:hello",176,-2.40679765,-2.547360605,-2.26428281,0.999859042348014,7111.95685006911,0.41323606044815,1919
"ul:help",177,-0.957278275,-1.122644185,-0.784310133,1.00220549864254,6602.09571287297,0.330380406461699,1919
"ul:hi",178,-5.56244655,-5.681047485,-5.440998525,1.00193327489466,5611.16692983914,0.705054715997916,1919
"ul:high chair",179,0.31485589,0.151476506,0.477147059,0.999949586459947,5495.99608464717,0.266805627931214,1919
"ul:hit",180,-0.337390085,-0.5055152385,-0.1681219,0.999710134764436,6069.831452606,0.299635226680563,1919
"ul:home",181,-1.28692895,-1.44914971,-1.123959235,1.00422160735821,5729.64102205787,0.3470557582074,1919
"ul:horse",182,-2.17093795,-2.312574595,-2.019198595,1.00276426025071,7620.92230880589,0.397602918186556,1919
"ul:hot",183,-3.7641423,-3.89234339,-3.63671258,1.00039676005197,7966.8509899314,0.523710265763418,1919
"ul:house",184,-0.916276765,-1.08914863,-0.7470273905,1.00181282014497,5634.6262896739,0.328295987493486,1919
"ul:how",185,2.14642105,1.99165085,2.295589295,1.00494794052548,7480.53003892376,0.160500260552371,1919
"ul:hug",186,-1.32601485,-1.48632333,-1.15639138,1.00018425456077,6294.4960577372,0.349140177175612,1919
"ul:hungry",187,-0.363246055,-0.5357196345,-0.1913800305,1.00028904187657,6058.27599011516,0.301198540906722,1919
"ul:hurry",188,0.85486272,0.6996997105,1.00526863,1.00096134851393,5836.55628698109,0.237623762376238,1919
"ul:hurt (description)",189,-0.26077319,-0.420717874,-0.0965459191,0.999691813205279,5807.42229476003,0.295987493486191,1919
"ul:ice cream",190,-1.2872065,-1.451720965,-1.12176335,1.00027569498731,6402.41795690586,0.3470557582074,1919
"ul:in",191,-0.758805115,-0.926810081,-0.5914503925,1.00130348196208,6106.97413303319,0.320479416362689,1919
"ul:inside",192,0.876116225,0.448580494,1.3567096,0.999864960092008,5332.33474474875,0.0118110236220472,1270
"ul:jacket",193,-0.40618545,-0.569354571,-0.2331353165,1.00207392707964,6435.26880094738,0.303282959874935,1919
"ul:jeans",194,1.2504272,1.09505481,1.409295565,1.00157033166614,7899.48624388646,0.214695153725899,1919
"ul:juice",195,-3.90944575,-4.02893347,-3.7878376,1.00175952269268,8639.1727915212,0.5372589890568,1919
"ul:jump",196,-0.85383608,-1.02058972,-0.679793959,1.00011354436481,5809.26993389488,0.325169359041167,1919
"ul:key",197,-3.2316291,-3.36253027,-3.09920401,1.00093351514745,9060.38883171284,0.476289734236582,1919
"ul:kick",198,-0.27010769,-0.4394940515,-0.101319378,1.00138774858843,6075.75867681169,0.296508598228244,1919
"ul:kiss",199,-1.6903619,-1.85145578,-1.53010471,0.999609114552144,6821.78077182806,0.368942157373632,1919
"ul:kitchen",200,-0.41772198,-0.5879667085,-0.2471479825,0.999874752952674,5872.64345193768,0.303804064616988,1919
"ul:kitty",201,-4.05462225,-4.175132475,-3.936347715,1.00090282990286,7925.2656625022,0.551328817092236,1919
"ul:knee",202,-1.09373165,-1.259766735,-0.9321060595,0.999702724041281,6547.44332417143,0.33715476810839,1919
"ul:lady",203,1.2438812,1.093233195,1.393966925,1.00189304549874,6834.36726824983,0.215216258467952,1919
"ul:lamb",204,0.64765041,0.489803535,0.8049856255,1.00034127072623,5863.97413789762,0.249088066701407,1919
"ul:lamp",205,1.39340255,1.245627145,1.54579312,1.00216198332798,5807.73404678769,0.206357477853048,1919
"ul:later",206,1.1291979,0.975638468,1.28473205,1.00093757598321,6106.21193124185,0.221990620114643,1919
"ul:leg",207,-0.735111795,-0.904700067,-0.5638904395,0.999710537663634,6122.40442615548,0.319437206878583,1919
"ul:light (object)",208,-2.6993499,-2.840693135,-2.555239815,1.00079272163853,8163.60727139805,0.434080250130276,1919
"ul:lion",209,-1.14561385,-1.3096163,-0.979170004,1.00144996904456,6533.49481113468,0.339760291818656,1919
"ul:little (description)",210,0.034075899,-0.1335800685,0.1987384665,1.00139219149123,5889.2014122956,0.281396560708702,1919
"ul:living room",211,1.2664679,1.1111023,1.423279835,1.00204101448867,6698.08450421646,0.213652944241793,1919
"ul:look",212,-0.81985195,-1.00107414,-0.641289432,1.00052610270592,6394.65719282049,0.323606044815008,1919
"ul:love",213,-1.0199705,-1.182413935,-0.848871154,1.00103303814635,6446.40125782138,0.333507034914018,1919
"ul:lunch",214,-0.165066465,-0.331057628,0.000811701591499827,1.00213956966551,5082.36848002686,0.291297550807712,1919
"ul:man",215,0.14700442,-0.025466838,0.315824402,1.00128700094587,5601.18217003746,0.275664408546118,1919
"ul:meat",216,0.630625195,0.4695378605,0.7897116625,1.00186041268005,5825.07473238785,0.250130276185513,1919
"ul:medicine",217,-0.41722837,-0.5877363285,-0.251936637,1.0027148130437,5638.57322374221,0.303804064616988,1919
"ul:meow",218,-4.19133385,-4.317642535,-4.069489555,1.00033637336846,8476.84053213379,0.564877540385618,1919
"ul:milk",219,-3.18960945,-3.31969845,-3.06141934,1.00096982424728,9349.9861908686,0.472642001042209,1919
"ul:mommy",220,-7.4996902,-7.64732473,-7.357990255,0.999815764269771,5104.18894452164,0.873371547681084,1919
"ul:money",221,-0.906551355,-1.074054415,-0.7353183145,1.00178785755107,5523.28102796098,0.327774882751433,1919
"ul:monkey",222,-1.51138055,-1.673150545,-1.35352041,1.00258304892328,6133.79388771425,0.359041167274622,1919
"ul:moo",223,-4.36461915,-4.48771458,-4.24191721,1.00008344194195,9123.51746236643,0.582073996873372,1919
"ul:moon",224,-2.3153744,-2.46059749,-2.16494285,1.00014547681275,7156.77168309739,0.406982803543512,1919
"ul:more",225,-3.10719455,-3.237730995,-2.979232315,1.00094258854318,8960.89267190448,0.465867639395519,1919
"ul:morning",226,1.00074305,0.841490682,1.156785785,1.00354888338232,5426.59446674226,0.229286086503387,1919
"ul:motorcycle",227,0.152088235,-0.01038941435,0.316716038,1.00190012081839,5502.32065666603,0.275143303804065,1919
"ul:mouse",228,-0.960780405,-1.12600551,-0.791192901,1.00247703000457,6191.33377726145,0.330380406461699,1919
"ul:mouth",229,-2.03418835,-2.18513974,-1.885440845,1.00166395552986,7136.38254792504,0.389265242313705,1919
"ul:nap",230,-1.18118735,-1.345380405,-1.01461319,1.00126725345055,7252.22766105209,0.341844710786868,1919
"ul:naughty",231,3.0544479,2.88929876,3.21527377,1.0002512752813,7754.95411256529,0.107347576862949,1919
"ul:necklace",232,0.16531092,0.006363861765,0.327383314,1.00127729391921,5990.14394213282,0.274622199062011,1919
"ul:nice",233,-0.109833345,-0.280807375,0.04975233265,1.00049191784852,6860.13779616529,0.288692027097447,1919
"ul:night",234,-0.25038796,-0.4208357485,-0.0783710356500002,1.00065599363275,6100.81580958772,0.295466388744138,1919
"ul:no",235,-5.02599435,-5.1385555,-4.91209536,1.00035167741889,6696.80652457605,0.649817613340281,1919
"ul:none",236,2.6317198,2.473975215,2.78933098,1.00231817622738,7136.19235951837,0.131318394997394,1919
"ul:nose",237,-3.3747927,-3.495413755,-3.25079403,1.00121731855414,8440.90769836977,0.488275143303804,1919
"ul:not",238,1.02939745,0.8741179765,1.19063911,0.999994478121878,6744.85164155837,0.227722772277228,1919
"ul:now",239,0.21913618,0.05547008905,0.3767498215,1.00009671317567,6143.7611574806,0.272016675351746,1919
"ul:off",240,-1.66106275,-1.821417395,-1.499587065,0.999972845070171,5774.78560527354,0.367378843147473,1919
"ul:old",241,1.8582753,1.70419664,2.00798609,1.00113937545997,7302.67589170549,0.178217821782178,1919
"ul:on",242,-1.58800985,-1.740683075,-1.42590343,1.00014295000346,6588.06920140832,0.363210005211047,1919
"ul:open (action)",243,-1.4479805,-1.60934326,-1.28365315,1.00598076535737,7014.00786342592,0.35539343408025,1919
