"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"ul:boots",54,-0.54424731,-0.744254608,-0.347264921,0.999860361572958,9212.98377806259,0.383673469387755,490
"ul:bottle",55,-1.6262338,-1.82189105,-1.427360655,1.00210155850017,10694.7733011652,0.53469387755102,490
"ul:bowl",56,-0.692611645,-0.891088237,-0.4904185835,1.0040429221136,10106.6430569734,0.404081632653061,490
"ul:box",57,-0.766751625,-0.973926782,-0.5655661985,1.00034260892477,10900.1069445227,0.414285714285714,490
"ul:boy",58,-0.510398705,-0.7116079605,-0.315172691,1.00060680500213,8635.82569216404,0.379591836734694,490
"ul:bread",59,-1.0060839,-1.197978235,-0.807282904,1.00285372162073,9554.00630922256,0.446938775510204,490
"ul:break",60,0.0190958705,-0.181878587,0.223709173,1.00219692547048,10738.2429909242,0.310204081632653,490
"ul:breakfast",61,-0.20265929,-0.411679617,0.00336750731,1.00432525536354,10421.4952065968,0.338775510204082,490
"ul:bring",62,0.53360935,0.31578953,0.7515473155,1.00199256582337,11950.3933815592,0.246938775510204,490
"ul:broken",63,-0.42111302,-0.614830992,-0.2257366185,1.00054181122889,10030.6955818783,0.36734693877551,490
"ul:broom",64,-0.4522016,-0.6493188495,-0.2479024985,1.00268376359593,10219.0791397183,0.371428571428571,490
"ul:brother",65,0.41409442,0.202804654,0.6349999435,1.00181646785937,9677.47923438554,0.261224489795918,490
"ul:brush (object)",66,-0.91786227,-1.11216364,-0.7222247585,1.00233115285019,10433.9094094504,0.43469387755102,490
"ul:bubbles",67,-2.06358195,-2.264192265,-1.873053815,1.00029482325827,9837.7517781516,0.595918367346939,490
"ul:bug",68,-1.03366235,-1.22456742,-0.841267586,0.999419684485828,10874.9497434115,0.451020408163265,490
"ul:bump",69,0.179542855,-0.04040855635,0.396982807,1.00117953487335,10241.8403263839,0.289795918367347,490
"ul:bunny",70,-1.4103261,-1.60953284,-1.21549121,1.00402934275472,12228.8429431187,0.504081632653061,490
"ul:bus",71,-1.0358087,-1.230958,-0.8416075675,1.00209636623489,8818.02804002361,0.451020408163265,490
"ul:butter",72,-0.159309925,-0.3578308305,0.047530832,1.00119452384324,11499.8267198543,0.33265306122449,490
"ul:butterfly",73,-0.558197785,-0.7613403255,-0.347906047,1.00080880511004,10704.1648582365,0.385714285714286,490
"ul:button",74,-0.79689098,-0.999014818,-0.596046608,1.00071110863022,10595.8216493442,0.418367346938776,490
"ul:bye",75,-3.52794295,-3.760084,-3.29556985,1.00281949621148,10520.1285653477,0.773469387755102,490
"ul:cake",76,-0.79536798,-0.999959279,-0.595886603,1.00236303373866,11248.2006321581,0.418367346938776,490
"ul:candy",77,-0.710510685,-0.9063121315,-0.5152544855,1.0002467360462,10430.5728475452,0.406122448979592,490
"ul:car",78,-2.24121965,-2.448117875,-2.033397695,1.00053415110274,12716.8158670387,0.620408163265306,490
"ul:careful",79,0.166827915,-0.04025127005,0.3726670905,1.00185073824101,9318.93426783344,0.291836734693878,490
"ul:carrot",80,-0.42077648,-0.6152522215,-0.219775819,1.0021099718636,9993.94883476029,0.36734693877551,490
"ul:cat",81,-1.95801745,-2.15071403,-1.770200545,1.00095048377887,10117.744639211,0.581632653061224,490
"ul:cereal",82,-0.84389768,-1.04615328,-0.6433908275,1.00246190578508,10097.1496004497,0.424489795918367,490
"ul:chair",83,-1.32189645,-1.52569177,-1.128811305,1.00017010649373,10760.9036020129,0.491836734693878,490
"ul:cheek",84,-0.424222375,-0.6269256835,-0.2242474115,1.002194847347,11750.0928430816,0.36734693877551,490
"ul:cheerios",85,-0.69470695,-0.8867009855,-0.4963175595,1.00181120290344,9391.43862696739,0.404081632653061,490
"ul:cheese",86,-1.9296759,-2.123561255,-1.72958351,1.00154736502078,8234.96431251758,0.577551020408163,490
"ul:chicken (animal)",87,-0.696366775,-0.896252929,-0.4883895795,1.00409027383053,9146.88774282671,0.404081632653061,490
"ul:chicken (food)",88,-0.667378115,-0.855896468,-0.4723386675,1.00044707753078,9929.79451034961,0.4,490
"ul:child",89,1.78568125,1.526888295,2.05021773,1.00134611205006,9387.33673463993,0.120408163265306,490
"ul:child's own name",90,-1.4106,-1.611228415,-1.21547834,1.00153066916015,9206.1102970218,0.504081632653061,490
"ul:choo choo",91,-1.53896775,-1.73437597,-1.34812212,1.00096521462378,10095.0876325673,0.522448979591837,490
"ul:church",92,0.280969535,0.0674409193,0.493666376,1.00225666235141,10806.1426998223,0.277551020408163,490
"ul:clean (action)",93,-0.39134281,-0.591135568,-0.192892582,0.999899471448253,9432.04380418402,0.363265306122449,490
"ul:clean (description)",94,-0.559900105,-0.756475869,-0.356135128,1.00018631729572,10603.7180266387,0.385714285714286,490
"ul:clock",95,-0.888279075,-1.094520555,-0.681868548,1.00173600593328,8150.18588069038,0.430612244897959,490
"ul:close",96,-0.411106355,-0.6183481465,-0.207417141,1.00475793467771,11895.5765492828,0.36530612244898,490
"ul:coat",97,-0.708954675,-0.9063163085,-0.5155312065,1.0002859196649,10957.3602548755,0.406122448979592,490
"ul:cockadoodledoo",98,-0.33031203,-0.5321861265,-0.131104607,1.00003177552226,8925.6655363256,0.355102040816327,490
"ul:coffee",99,0.112528595,-0.0881465673,0.3234589155,0.999436575026662,9876.78182293589,0.297959183673469,490
"ul:cold",100,-1.107069,-1.299588545,-0.9184176485,1.00097485559251,10689.7623902741,0.461224489795918,490
"ul:comb (object)",101,-0.140683005,-0.348621574,0.0637980670999999,1.00201800326557,9560.26786685302,0.330612244897959,490
"ul:cookie",102,-1.8717825,-2.071981045,-1.672254095,1.00161891845561,10656.3121094688,0.569387755102041,490
"ul:cow",103,-1.66927525,-1.87692951,-1.46809509,1.00207655740212,10198.221666438,0.540816326530612,490
"ul:cracker",104,-1.71283305,-1.904023105,-1.51932454,1.00655449520879,10406.8127527013,0.546938775510204,490
"ul:crib",105,0.296653365,0.09140234625,0.512183454,1.00358295300986,10398.153957699,0.275510204081633,490
"ul:cry",106,-0.373769995,-0.5844911585,-0.1706660095,1.00234779065338,10232.1387980861,0.361224489795918,490
"ul:cup",107,-1.59727545,-1.792473035,-1.39133966,1.00285056297025,9966.7578377277,0.530612244897959,490
"ul:cute",108,0.58885461,0.3780584085,0.7969502315,1.00164525939436,11404.5573223753,0.240816326530612,490
"ul:daddy",109,-4.7174824,-5.016478645,-4.43340148,1.0012408110033,10653.7830906465,0.869387755102041,490
"ul:dance",110,-0.591153745,-0.7922083355,-0.3928147495,1.00089068857581,10510.6740270593,0.389795918367347,490
"ul:dark",111,-0.107958825,-0.304754783,0.09467625335,0.999955313184991,12097.8278154752,0.326530612244898,490
"ul:day",112,0.914576935,0.6892133835,1.14433123,1.00135968916455,8925.57861001579,0.204081632653061,490
"ul:deer",113,0.50111245,0.292584034,0.71792394,1.00160767603218,9267.75406178834,0.251020408163265,490
"ul:diaper",114,-1.49946345,-1.684661685,-1.30523392,0.999439485626135,10073.7792396093,0.516326530612245,490
"ul:dinner",115,3.31528248e-05,-0.214303457,0.2197958185,1.00164443936715,11685.7080431516,0.312244897959184,490
"ul:dirty",116,-0.73976122,-0.9408781985,-0.538720848,1.00245312405229,9922.87909503141,0.410204081632653,490
"ul:dish",117,0.58637711,0.3753048345,0.801454932,1.00099991065443,8929.02488635225,0.240816326530612,490
"ul:dog",118,-3.151477,-3.37471855,-2.933149765,1.00063667788274,10481.5521392151,0.73469387755102,490
"ul:doll",119,-0.976985265,-1.176465785,-0.7761592095,1.00268379463944,10060.644291613,0.442857142857143,490
"ul:don't",120,0.0340972165,-0.1736493955,0.245377418,1.00116947514088,12228.1263321423,0.308163265306122,490
"ul:donkey",121,0.91807361,0.689450027,1.149994555,1.00134279164276,8731.86695688587,0.204081632653061,490
"ul:door",122,-1.53933345,-1.74206434,-1.34693577,1.00037704647766,10662.1304145074,0.522448979591837,490
"ul:down",123,-1.38306535,-1.58264063,-1.184589275,0.999616694241659,11274.6393367382,0.5,490
"ul:draw",124,0.112427425,-0.09706796055,0.3247560125,0.999738924899085,10763.1128738299,0.297959183673469,490
"ul:drawer",125,0.55500239,0.33406209,0.7803135335,1.00079300983888,10709.6805034754,0.244897959183673,490
"ul:dress (object)",126,0.048978488,-0.1557558375,0.265445056,1.0013638844759,10489.1578406831,0.306122448979592,490
"ul:drink (action)",127,-1.10459975,-1.303326325,-0.908685939,1.00166161348045,11363.0686476681,0.461224489795918,490
"ul:drink (beverage)",128,-1.2814977,-1.487163045,-1.08303114,1.00405505831623,12383.7355202198,0.485714285714286,490
"ul:drive",129,-0.016540167,-0.219180038,0.188922604,1.00159594525283,8688.9629902347,0.314285714285714,490
"ul:dry (description)",130,0.24591236,0.03886925625,0.4584022505,1.00216362102704,10165.5535468456,0.281632653061224,490
"ul:duck",131,-2.434036,-2.640281085,-2.23310307,0.999685514800853,10920.1305935005,0.646938775510204,490
"ul:ear",132,-1.7825997,-1.97193421,-1.598385545,1.0007276235772,10434.5652677607,0.557142857142857,490
"ul:eat",133,-1.352641,-1.55178986,-1.155536855,1.00276043042193,8510.63009488836,0.495918367346939,490
"ul:egg",134,-0.768793145,-0.96917552,-0.5610963485,1.00055624269383,11121.847493058,0.414285714285714,490
"ul:elephant",135,-0.78629479,-0.9807487885,-0.5906009165,1.0043164610784,9887.5854059081,0.416326530612245,490
"ul:empty",136,0.27836676,0.0741711107,0.489764311,1.00041812350802,9631.69574531686,0.277551020408163,490
"ul:eye",137,-2.2850801,-2.48593293,-2.08505597,1.0036616712403,9695.92605145046,0.626530612244898,490
"ul:face",138,-0.419736175,-0.629234015,-0.2052829705,0.999263621755446,8054.06536585911,0.36734693877551,490
"ul:fall",139,-0.443624035,-0.639521312,-0.23047993,1.00128305386327,10419.233288143,0.369387755102041,490
"ul:fast",140,0.348752085,0.1392100205,0.558905102,0.999670926180354,10548.7906418623,0.269387755102041,490
"ul:feed",141,0.549597955,0.341988677,0.769785832,1.00093212767122,9612.49718071093,0.244897959183673,490
"ul:fine",142,1.3942589,1.153822655,1.64974465,1.00338993451837,10965.0050846955,0.155102040816327,490
"ul:finger",143,-0.48332024,-0.6906816335,-0.2755941725,1.00282532580203,10376.4878511851,0.375510204081633,490
"ul:finish",144,0.728080545,0.5162040615,0.9461808905,1.00086471796731,10087.9931492933,0.224489795918367,490
"ul:firetruck",145,-0.15645606,-0.3673343135,0.0555400004499999,0.999629541071157,10642.1426302454,0.33265306122449,490
"ul:fish (animal)",146,-1.6119173,-1.81572403,-1.41129034,1.00061720170329,10873.7404729229,0.53265306122449,490
"ul:fish (food)",147,-0.85709689,-1.050179485,-0.6586941765,1.0003814492952,10392.6237852394,0.426530612244898,490
"ul:flower",148,-1.1377321,-1.3328698,-0.9443714965,1.00169374634907,8851.91735939467,0.46530612244898,490
"ul:food",149,-0.391961715,-0.5870746,-0.1940803705,1.00159412702795,10555.8549372913,0.363265306122449,490
"ul:foot",150,-1.4240898,-1.62825745,-1.2208424,1.00063114164804,11418.1840428329,0.506122448979592,490
"ul:fork",151,-0.768832185,-0.9668221135,-0.567896694,1.00049138936017,10209.0820169648,0.414285714285714,490
"ul:frog",152,-0.977952505,-1.17299761,-0.7745375705,1.00014248123171,9301.84587250125,0.442857142857143,490
"ul:garage",153,0.31536657,0.0935414518,0.534832919,1.00013969622555,11092.8656570972,0.273469387755102,490
"ul:garden",154,1.1872141,0.9557102625,1.425053265,0.999964593760852,11247.9501132838,0.175510204081633,490
"ul:gentle",155,0.261300015,0.05388000245,0.4741107785,1.00254504140413,10372.3442281294,0.279591836734694,490
"ul:get",156,-0.189202985,-0.4042746045,0.0284538528999999,1.00013441891908,9741.29969004903,0.336734693877551,490
"ul:giraffe",157,-0.235574505,-0.4399877085,-0.03112953985,1.00072015329639,10154.4250169195,0.342857142857143,490
"ul:girl",158,-0.45277938,-0.648179292,-0.2512088985,1.00323820559566,9999.02973547154,0.371428571428571,490
"ul:give",159,0.26037175,0.04849442415,0.477294901,1.00159802145715,10590.5803240431,0.279591836734694,490
"ul:glass",160,0.00204113065,-0.207487913,0.2142759785,1.00375210911937,10816.5101002211,0.312244897959184,490
"ul:glasses",161,-0.573338895,-0.770111447,-0.376693127,0.999946364178601,10418.7148603958,0.387755102040816,490
"ul:go",162,-1.4253998,-1.620067895,-1.230531095,1.00197440469722,9421.34423334865,0.506122448979592,490
"ul:good",163,-0.48360551,-0.689624716,-0.273180098,1.00086549241743,9715.64440601565,0.375510204081633,490
"ul:good night",164,-2.26812745,-2.47235328,-2.06682425,1.00346259607618,11071.6660380149,0.624489795918367,490
"ul:goose",165,0.60714621,0.383931454,0.8381188245,1.00133242060143,11883.0403736072,0.238775510204082,490
"ul:grandma",166,-2.13474735,-2.330094805,-1.93929723,1.00058378864569,9834.2726869703,0.606122448979592,490
"ul:grandpa",167,-1.6973364,-1.892096855,-1.503899105,1.00445167347599,10513.5697574377,0.544897959183673,490
"ul:grrr",168,-2.62606065,-2.83386505,-2.41112386,1.00140017742261,11834.0725816435,0.671428571428571,490
"ul:hair",169,-1.5839205,-1.783370805,-1.387658885,1.00188547639628,10022.3339061443,0.528571428571429,490
"ul:hammer",170,0.22845865,0.0192161548,0.4390965765,1.00175055749498,9639.48592235952,0.283673469387755,490
"ul:hand",171,-1.01927585,-1.224343885,-0.8176125875,1.00693452238308,10805.8746993793,0.448979591836735,490
"ul:happy",172,-0.341933665,-0.5542656055,-0.135613174,1.00215607284211,9076.32783825398,0.357142857142857,490
"ul:hard",173,0.69711318,0.4766036765,0.922716053,1.00107433668247,11145.0703017166,0.228571428571429,490
"ul:hat",174,-1.8459719,-2.0429441,-1.64388226,1.00242003087172,10457.7677302394,0.56530612244898,490
"ul:head",175,-1.06402205,-1.258075815,-0.8643725485,1.00028283911528,10814.7986103165,0.455102040816327,490
"ul:hello",176,-1.3665892,-1.564308755,-1.171285,1.00246526550389,9433.88537902806,0.497959183673469,490
"ul:help",177,-0.60448388,-0.81239686,-0.3958991345,1.00133100876,9806.8739128903,0.391836734693878,490
"ul:hi",178,-3.4416004,-3.66962607,-3.21647286,1.00089211865304,9638.0940123697,0.76530612244898,490
"ul:high chair",179,-0.060961861,-0.265830728,0.1456111865,1.00112818947054,9867.88372312811,0.320408163265306,490
"ul:hit",180,-0.129806465,-0.3354620415,0.0778224458499998,1.00036444516743,9785.91089785161,0.328571428571429,490
"ul:home",181,-0.90436324,-1.092185335,-0.711742124,1.00104568003933,9423.75655607727,0.43265306122449,490
"ul:horse",182,-1.2421757,-1.435353365,-1.05121501,1.0012398395521,10124.501080771,0.479591836734694,490
"ul:hot",183,-1.94116135,-2.13747336,-1.745980535,1.00127429035623,11103.7422459743,0.579591836734694,490
"ul:house",184,-0.61893114,-0.8187893165,-0.41824266,1.00280039993857,9493.99125058918,0.393877551020408,490
"ul:how",185,1.28977675,1.053639505,1.52808292,1.00211987552152,10771.3594041794,0.16530612244898,490
"ul:hug",186,-0.872891555,-1.06427037,-0.6781561205,1.00368261334645,9267.06706978157,0.428571428571429,490
"ul:hungry",187,-0.204324375,-0.409854977,-0.00100768152750002,1.00050041297633,10851.9179450816,0.338775510204082,490
"ul:hurry",188,0.51629979,0.3096967055,0.732633305,1.00359001461818,11105.6914068564,0.248979591836735,490
"ul:hurt (description)",189,-0.12658154,-0.3280915645,0.0784520102,1.00245822673732,10290.7547902064,0.328571428571429,490
"ul:ice cream",190,-0.66661671,-0.8699559125,-0.45550327,1.00131430870579,12030.2653743493,0.4,490
"ul:in",191,-0.5867218,-0.7914456775,-0.386645577,1.00262128102037,10433.8728132105,0.389795918367347,490
"ul:inside",192,1.30753705,0.400043936,2.460133255,1.0012148675779,8105.25670451987,0.00699300699300699,143
"ul:jacket",193,-0.253733115,-0.452017231,-0.0460665524000001,1.0007628446162,9952.32745464541,0.344897959183673,490
"ul:jeans",194,0.657071205,0.4407088745,0.880458315,0.99982092444041,9300.90238806795,0.23265306122449,490
"ul:juice",195,-2.2073252,-2.40795156,-2.006177595,1.00180204458323,10261.6431253637,0.616326530612245,490
"ul:jump",196,-0.63525425,-0.8306703855,-0.4376692415,1.00239904796202,10800.9873205047,0.395918367346939,490
"ul:key",197,-1.75205175,-1.94903212,-1.563716035,1.00113512880783,10596.8750854315,0.553061224489796,490
"ul:kick",198,-0.174336755,-0.386563768,0.0316416679,1.00081140320475,10183.4664547375,0.33469387755102,490
"ul:kiss",199,-1.25159715,-1.447396695,-1.059875085,1.00155507006505,11573.4395598176,0.481632653061224,490
"ul:kitchen",200,-0.0974714215,-0.299051699,0.1081640465,0.99987198968667,9164.31934040048,0.324489795918367,490
"ul:kitty",201,-2.07366355,-2.26600313,-1.88206553,1.00112048768718,9528.19149380657,0.597959183673469,490
"ul:knee",202,-0.709300155,-0.905397975,-0.508475697,1.00024329506184,11327.6812327772,0.406122448979592,490
"ul:lady",203,0.746549085,0.5298828675,0.9716207865,1.00172495820353,9101.86100661501,0.222448979591837,490
"ul:lamb",204,0.55405196,0.329936261,0.773806583,1.00031302451812,10373.208868397,0.244897959183673,490
"ul:lamp",205,0.657960205,0.4428254735,0.880039511,1.00238641928604,9150.47897740633,0.23265306122449,490
"ul:later",206,0.826089285,0.5996579875,1.049379955,1.00127206926966,8798.85478834393,0.214285714285714,490
"ul:leg",207,-0.37751208,-0.582664046,-0.1661584725,1.00060657532524,9359.08483026162,0.361224489795918,490
"ul:light (object)",208,-1.52808115,-1.730282735,-1.327848965,1.00037490684725,8929.24626750495,0.520408163265306,490
"ul:lion",209,-0.69342852,-0.8973902365,-0.488276153,1.00426353302414,10332.8813199544,0.404081632653061,490
"ul:little (description)",210,0.33077749,0.1140489465,0.5502640155,1.00208196875782,10111.3235112427,0.271428571428571,490
"ul:living room",211,0.837649165,0.615481234,1.0688648,1.00150034588935,10368.205738523,0.212244897959184,490
"ul:look",212,-0.45514129,-0.6585290725,-0.248634342,1.00100968863879,9452.83411357501,0.371428571428571,490
"ul:love",213,-0.74084446,-0.941462694,-0.5378601535,1.00053672573639,10838.5545978636,0.410204081632653,490
"ul:lunch",214,-0.219463065,-0.4220989715,-0.00998557770000002,1.00269621048052,10477.3143940872,0.340816326530612,490
"ul:man",215,0.232294405,0.01857330285,0.445426978,1.00193112600494,11293.3373269705,0.283673469387755,490
"ul:meat",216,0.146669895,-0.0612984872,0.3637145435,1.00358987284214,11106.5437884373,0.293877551020408,490
"ul:medicine",217,-0.38968399,-0.5887691695,-0.1895748595,1.00239573421254,8264.30361333167,0.363265306122449,490
"ul:meow",218,-2.60938855,-2.822737715,-2.397793925,1.00360965483934,8896.66405010337,0.669387755102041,490
"ul:milk",219,-1.94355205,-2.145143255,-1.734897345,1.00003023531828,10474.9630383755,0.579591836734694,490
"ul:mommy",220,-4.9145342,-5.207394005,-4.62801481,1.00050338058355,9308.89960692528,0.881632653061225,490
"ul:money",221,-0.468956895,-0.673264882,-0.2652675555,1.00142446948535,9342.89008237897,0.373469387755102,490
"ul:monkey",222,-1.07671025,-1.277401435,-0.864048789,1.00222345748057,10411.6646494105,0.457142857142857,490
"ul:moo",223,-2.70411335,-2.91930511,-2.49126229,1.00120667265909,11328.3662919535,0.681632653061224,490
"ul:moon",224,-1.30810625,-1.49554121,-1.113919665,1.00018967125197,7034.65856634253,0.489795918367347,490
"ul:more",225,-1.63920025,-1.833600355,-1.45042018,1.00058829589987,9980.3425337747,0.536734693877551,490
"ul:morning",226,0.411096,0.194318165,0.638894603,1.0000716854882,9455.0489679207,0.261224489795918,490
"ul:motorcycle",227,0.183575615,-0.02449879965,0.389104333,1.00047155155773,11987.3394427355,0.289795918367347,490
"ul:mouse",228,-0.419002445,-0.6229836365,-0.2168387995,1.00013533319271,10774.4255011885,0.36734693877551,490
"ul:mouth",229,-1.39724565,-1.58658568,-1.20446754,1.00004275572589,9824.03364478331,0.502040816326531,490
"ul:nap",230,-0.81413016,-1.01840531,-0.614737803,0.999516086499245,11191.6523969788,0.420408163265306,490
"ul:naughty",231,1.75811275,1.522043,2.01870642,1.00425191650029,9593.23668725823,0.122448979591837,490
"ul:necklace",232,-0.031474531,-0.23144586,0.172783265,1.00319624140245,8854.27768797084,0.316326530612245,490
"ul:nice",233,0.0823868645,-0.1210580885,0.2897781055,1.00049785145594,10191.3034197989,0.302040816326531,490
"ul:night",234,-0.266175015,-0.4762484145,-0.0512989756,1.00533425902708,9288.25973041227,0.346938775510204,490
"ul:no",235,-3.1002404,-3.318056645,-2.8812243,1.00218054152475,9796.06675726407,0.728571428571429,490
"ul:none",236,1.61711985,1.35586132,1.87110129,1.00114856342805,9769.9188312076,0.13469387755102,490
"ul:nose",237,-2.19354545,-2.39428044,-1.995115995,1.00113974247315,9739.52369894194,0.614285714285714,490
"ul:not",238,0.677226725,0.456723746,0.895038805,1.00272951302168,11701.3983011894,0.230612244897959,490
"ul:now",239,0.083071008,-0.1143530915,0.2826063595,1.0007576683374,10532.3148707083,0.302040816326531,490
"ul:off",240,-1.0917212,-1.29597371,-0.8941124165,1.00349065808802,10200.6173834226,0.459183673469388,490
"ul:old",241,1.187869,0.945168864,1.4300747,1.00058693163698,12497.2480238261,0.175510204081633,490
"ul:on",242,-1.10790845,-1.30311054,-0.9089727515,1.00066625269336,11867.4466414996,0.461224489795918,490
"ul:open (action)",243,-0.9186045,-1.114032855,-0.718665978,1.00070984822767,9328.8499793897,0.43469387755102,490
"ul:orange (food)",244,-0.48672649,-0.689895392,-0.275938813,1.00103152655196,10588.69847699,0.375510204081633,490
"ul:other",245,1.33252105,1.100832025,1.57016713,1.00135674821691,9389.25448641406,0.161224489795918,490
"ul:ouch",246,-2.2376513,-2.44739383,-2.03424341,1.00282741676894,11087.1254143012,0.620408163265306,490
"ul:out",247,-0.932174325,-1.12974612,-0.7323128635,1.00142505903412,11288.0498572519,0.436734693877551,490
