"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"id:お父さん",40,-2.02862085,-2.35572165,-1.6957183,1.0010140867318,10655.1486929084,0.205944798301486,471
"id:お相撲さん",41,2.8123516,2.19217844,3.45695936,1.00031263469701,7085.6981317087,0.0967741935483871,186
"id:かえる（帰る）",42,-0.776206855,-1.124210235,-0.4191869855,0.99980109101425,6901.9397531315,0.142250530785563,471
"id:かど（角）",43,3.74379515,3.08029326,4.440590935,0.999956022194336,7768.26444597178,0.0645161290322581,186
"id:きょうだいの名前",44,-0.82741787,-1.16826683,-0.4720076235,1.00057794425265,8619.22810126592,0.144373673036093,471
"id:きれいきれい",45,-1.682771,-2.02114396,-1.35425632,1.00044822064052,9693.55835250231,0.186836518046709,471
"id:くつ下",46,-3.1101481,-3.39538569,-2.830854025,1.00046803567098,11397.9200778482,0.276008492569002,471
"id:ぐるぐる",47,-1.438448,-1.77432854,-1.09448514,1.00046300739308,8827.22233060372,0.174097664543524,471
"id:けが",48,0.69876553,0.2797089335,1.147188895,1.0000458098783,8000.12648293931,0.209677419354839,186
"id:げたばこ（げた箱）",49,2.9406874,2.34810946,3.592312955,1.00345944370409,6850.25344623999,0.0913978494623656,186
"id:ここ",50,-1.68729595,-2.0139239,-1.3498756,1.00064651573414,8396.70680633878,0.186836518046709,471
"id:こたつ",51,4.3386734,3.55855211,5.18128588,1.00290676473798,9337.97757893904,0.0483870967741935,186
"id:こっち",52,-1.71790805,-2.05506407,-1.38927069,1.00320555624612,7986.22518111037,0.18895966029724,471
"id:この",53,1.65482185,1.14275015,2.19426145,1.00233444192572,7815.21978083851,0.150537634408602,186
"id:これ",54,-2.4173489,-2.71093769,-2.1228321,1.00264544092705,9655.56631303706,0.229299363057325,471
"id:ころぶ",55,0.245348205,-0.1564515135,0.658244457,0.999456178611048,7688.81641786888,0.101910828025478,471
"id:こわす（壊す）",56,0.419385815,-0.0213591124,0.8587971115,1.00173619186193,9478.18951600869,0.231182795698925,186
"id:こんど",57,1.213063,0.743335105,1.684874825,1.00170142102853,8484.21310564631,0.0721868365180467,471
"id:こんな",58,2.28823065,1.734524005,2.860695105,1.00059983828969,8155.50121700178,0.118279569892473,186
"id:こんにちは",59,-0.72752352,-1.09045331,-0.3625063445,1.00097655307123,8558.88497161925,0.140127388535032,471
"id:ごちそうさま",60,-3.0871395,-3.36241767,-2.79756223,1.00065075859442,12811.0025697374,0.273885350318471,471
"id:ごっつん",61,-1.4358675,-1.77292915,-1.08976594,1.00115359156031,8934.76314180761,0.174097664543524,471
"id:さっき",62,1.73574735,1.236729895,2.253390925,1.00095397252137,10042.2118949441,0.059447983014862,471
"id:しまう",63,0.82386665,0.3916432575,1.29099637,1.00268891451903,7346.87866130983,0.0828025477707006,471
"id:じょうず",64,-0.86955347,-1.222948515,-0.505100539,1.00361080560475,8825.58662127231,0.146496815286624,471
"id:すごい",65,-0.63167956,-1.01790169,-0.2359034875,1.00136942413025,9102.70588847104,0.32258064516129,186
"id:すみ（隅）",66,4.10903015,3.40602419,4.905305015,1.00198899009759,6719.82374177215,0.0537634408602151,186
"id:する",67,-0.270848535,-0.6440196155,0.095283294,1.00159140621682,8908.8147502798,0.121019108280255,471
"id:そう",68,1.5505892,1.05618413,2.061455085,1.00106872238178,6765.53822316041,0.155913978494624,186
"id:そうそう",69,2.0305859,1.509906165,2.57270843,1.00095437733429,6547.21314538198,0.0530785562632696,471
"id:そこ",70,1.5414703,1.08625993,2.059194605,0.999880376384704,8269.52511454894,0.0636942675159236,471
"id:そっち",71,1.20835,0.753621634,1.681635275,1.00173778661226,8372.36794185333,0.0721868365180467,471
"id:そと（外）",72,-0.403546095,-0.791365403,0.000545457631499972,1.0019920525684,8275.28831134141,0.301075268817204,186
"id:その",73,2.6600194,2.07739743,3.26851965,1.00015336811053,8288.86732048736,0.102150537634409,186
"id:そば",74,3.5558211,2.91410016,4.257615405,1.00093935425761,8522.36508977271,0.0698924731182796,186
"id:そんな",75,3.92300425,3.24829881,4.673170935,1.00109925021185,7514.43083122638,0.0591397849462366,186
"id:たたみ",76,3.557493,2.923583075,4.25836274,0.999670585648621,7839.99200778252,0.0698924731182796,186
"id:たぬき",77,0.0189541165,-0.403038572,0.4471730065,1.00125495970516,8474.4349235855,0.263440860215054,186
"id:だいじ（大事）",78,-0.34744,-0.75114657,0.0860783848499999,1.00018176804051,7603.48121969681,0.295698924731183,186
"id:だから",79,2.94521235,2.30415164,3.58070909,1.00033901552151,9347.09372994622,0.0913978494623656,186
"id:だす（出す）",80,0.697446595,0.264306395,1.16029404,1.00010057300312,8551.52308855307,0.209677419354839,186
"id:だっこ",81,-3.62421855,-3.898256255,-3.340531425,1.00020225368975,10899.9773354288,0.314225053078556,471
"id:ちゃんこ（おすわり）",82,0.822223295,0.400790585,1.281346015,1.00246768648393,7622.70128991924,0.0828025477707006,471
"id:つめたい（冷たい）",83,-1.2687271,-1.63044612,-0.886978778,1.00119060367351,9051.34721906568,0.387096774193548,186
"id:できる（出来る）",84,-1.0532606,-1.405746115,-0.7006433355,1.00241185024416,8557.27059128506,0.154989384288747,471
"id:とまる",85,0.700703975,0.2754799235,1.15818157,1.00385232428108,8485.67212786823,0.209677419354839,186
"id:どうして",86,2.2884292,1.748752395,2.86184801,1.00068581708318,8614.27890681612,0.118279569892473,186
"id:どうぞ",87,-3.96871155,-4.22698221,-3.71239411,1.00138964458841,10284.3330662557,0.341825902335456,471
"id:どっち",88,0.681571015,0.278137693,1.09744636,1.0004945544885,8123.50928463016,0.0870488322717622,471
"id:どれ",89,1.2934317,0.8334228825,1.770221315,1.00119446900528,7304.27672004126,0.0700636942675159,471
"id:ない",90,-2.73970655,-3.028207625,-2.46152577,1.0016156710773,8974.25796151057,0.250530785562633,471
"id:ないない（片づけ）",91,-3.31770415,-3.595181445,-3.034651575,1.00193254139119,9886.9923036362,0.290870488322718,471
"id:なか（中）",92,1.44071755,0.9636131765,1.97692023,0.999864484834126,7035.07643190855,0.161290322580645,186
"id:なし",93,0.062071968,-0.3222590735,0.4679194775,1.00329130975657,7688.63298622852,0.10828025477707,471
"id:なぜ",94,3.5592402,2.91246168,4.259309075,1.00027460692395,6920.15470827363,0.0698924731182796,186
"id:なっとう（納豆）",95,-1.8176251,-2.172536775,-1.45191154,1.00005203466211,9394.88326085711,0.446236559139785,186
"id:なべ",96,1.09496655,0.6269862285,1.59246709,1.00428727202217,7114.73119675424,0.182795698924731,186
"id:なんで",97,0.89770396,0.4758727525,1.3565382,1.00231107961804,6433.81124740546,0.0806794055201698,471
"id:ねえ",98,-0.53502991,-0.9058481905,-0.1628474395,1.00022780473109,8105.37653946556,0.131634819532909,471
"id:のり（海苔）",99,-1.01979585,-1.386743,-0.6236085695,1.00445844159674,8382.68040139747,0.360215053763441,186
"id:はく（履く）",100,-0.730485945,-1.082951865,-0.3634101875,1.00007323383329,8353.00755722853,0.140127388535032,471
"id:はし（端）",101,3.73677895,3.048550865,4.47589425,1.00074477074581,7250.15970390647,0.0645161290322581,186
"id:ひとつ",102,-0.171483925,-0.5502083405,0.2229725725,1.0010055822592,8136.77764121785,0.116772823779193,471
"id:ぴよぴよ（ひよこ）",103,-0.43511855,-0.7980054015,-0.0495973028,1.00042876218505,7486.15240951615,0.127388535031847,471
"id:ふち（縁）",104,4.56566605,3.814764145,5.406251975,1.0033018110322,8065.06421081571,0.043010752688172,186
"id:ふとん",105,-0.276886745,-0.646296231,0.1187089455,1.00179901872655,8442.0631480761,0.121019108280255,471
"id:ほら",106,2.1300114,1.610362045,2.694024425,1.00153018067342,9099.71203247591,0.0509554140127389,471
"id:ぼく",107,1.54174945,1.05500738,2.04852982,1.00159823606376,7758.54689686012,0.0636942675159236,471
"id:ぼくの",108,2.1761523,1.642337465,2.736695795,1.00180554335846,8425.33176298218,0.123655913978495,186
"id:まん中",109,2.0178733,1.51471931,2.601636535,1.00165024559696,8605.91030524788,0.0530785562632696,471
"id:みえる",110,0.557479435,0.1280675955,1.00557618,1.00051594335416,7633.95897904083,0.220430107526882,186
"id:みそしる",111,-0.05922504,-0.4261928655,0.329052325,0.999909033103878,9276.96250901461,0.112526539278132,471
"id:むこう（向こう）",112,1.4569725,0.963614442,1.969590845,1.00182557192818,7208.70386643694,0.161290322580645,186
"id:めざまし",113,3.9288085,3.22701364,4.675600115,1.00000264982502,7739.91649504488,0.0591397849462366,186
"id:もしもし",114,-1.27081805,-1.606976625,-0.9254918345,1.00309182466057,8340.86950062055,0.165605095541401,471
"id:やだ・いやだ",115,-2.58304655,-2.870389875,-2.286318755,1.00229502509247,9710.45768966991,0.239915074309979,471
"id:やぶる（破る）",116,1.26434845,0.785117527,1.774020885,1.00101231013601,7287.64739793001,0.172043010752688,186
"id:やめる",117,0.89063638,0.45860306,1.346010915,1.00085549606189,7344.69832680404,0.0806794055201698,471
"id:やる",118,0.116068885,-0.2759812125,0.5153210465,1.00326017447202,8416.92406657388,0.106157112526539,471
"id:よいしょ",119,-2.48113975,-2.780941525,-2.18327612,1.00292929789714,10746.9813510166,0.233545647558386,471
"id:よこ（横）",120,2.2922856,1.7206235,2.898964475,1.00821698054007,7341.49420636459,0.118279569892473,186
"id:よしよし",121,-1.68540995,-1.99801281,-1.360518475,1.00030197284615,7313.29708122828,0.186836518046709,471
"id:わたし",122,2.1402847,1.637666975,2.69093388,1.00180327029875,7641.05021051846,0.0509554140127389,471
"id:わたしの",123,1.95511385,1.42795402,2.530805625,1.00023773163083,8942.60696234827,0.134408602150538,186
"id:ん（間をとるのに）",124,-0.430956745,-0.798959961,-0.0482603007000001,1.00136142223851,7236.740729798,0.127388535031847,471
"id:エンエン（泣く）",125,-2.0243123,-2.341804475,-1.71008077,1.00029904162572,9658.42240178461,0.205944798301486,471
"id:カレー",126,-1.4859449,-1.81624341,-1.13693947,1.00359521071458,8745.9392087383,0.176220806794055,471
"id:カンパーイ（乾杯）",127,-2.716933,-3.00740782,-2.41870065,1.00036061539429,9454.42212003725,0.248407643312102,471
"id:カーカー（カラス）",128,-1.91299895,-2.238601435,-1.583913685,1.00022023065336,10641.5937799345,0.199575371549894,471
"id:キャラクターの名前（アンパンマン等）",129,-4.8476605,-5.1006743,-4.58651488,1.00298955882824,9682.02414429,0.418259023354565,471
"id:クック（靴）",130,-3.4280486,-3.70506972,-3.14725298,1.00279817519239,11809.5966852045,0.299363057324841,471
"id:シーシ（おしっこ）",131,-1.8376941,-2.152157185,-1.517432115,1.00067194827307,9549.46924251642,0.195329087048832,471
"id:ジャー（水などこぼす時）",132,-3.34899935,-3.60838291,-3.087969675,1.00095485003449,10198.0620932438,0.292993630573248,471
"id:ジージ・ジジ（祖父）",133,-3.14099645,-3.426874795,-2.853481225,1.00034516104124,10519.9041789369,0.278131634819533,471
"id:ジージ（字）",134,1.4654919,0.968647573,1.982698765,1.00032721712077,7096.60537308017,0.0658174097664544,471
"id:スープ",135,-1.6260745,-2.0003585,-1.24070969,1.00147763032997,8454.16964398542,0.424731182795699,186
"id:ソックス",136,3.7552183,3.083216275,4.464864795,1.00144976161831,7494.103938524,0.0645161290322581,186
"id:タイタイ・おとと（魚）",137,1.6444866,1.14857689,2.15671337,1.00188064936676,6891.10167173006,0.0615711252653928,471
"id:タンス",138,2.3613819,1.81388665,2.91337411,1.00041124949725,7449.37039100609,0.0467091295116773,471
"id:ダンプカー",139,0.554430435,0.1203345215,0.9954270815,1.00019542923945,7372.23064361111,0.220430107526882,186
"id:チュンチュン（鳥）",140,-1.35825235,-1.702358215,-1.008273285,1.00071363597756,8293.53775353291,0.169851380042463,471
"id:チューチュー（ねずみ）",141,-1.1402082,-1.49682495,-0.7878865,1.00376890678313,9331.31185967836,0.159235668789809,471
"id:チョキチョキ（はさみ）",142,-0.16666292,-0.549272411,0.235034368999999,1.00450599094829,7541.7926812171,0.116772823779193,471
"id:テーブル",143,0.17243479,-0.214074496,0.5845930865,1.0017413673444,9468.22676087254,0.104033970276008,471
"id:デパート",144,3.56923985,2.90423684,4.27078567,1.00091264681849,8812.78247762795,0.0698924731182796,186
"id:ナイフ",145,2.30281745,1.745302075,2.878855425,1.0017085077152,7428.26362572231,0.118279569892473,186
"id:ネンネ",146,-3.99124745,-4.2695195,-3.72831991,1.0006298686571,10185.7103100422,0.343949044585987,471
"id:バーバ・ババ（祖母）",147,-3.2005287,-3.476206615,-2.92618348,0.999811203497088,9746.74978037873,0.282377919320594,471
"id:パカパカ（馬）",148,0.487049345,0.06229330405,0.927348834,1.00172963371148,7850.65384806144,0.0934182590233546,471
"id:パクパク（食べる時）",149,-1.48538,-1.8118559,-1.153790845,1.0030884568146,10379.9544613999,0.176220806794055,471
"id:パパ",150,-5.3015941,-5.55428777,-5.04791196,1.00700273986062,8677.96893160363,0.46072186836518,471
"id:ピーマン",151,-1.06204605,-1.425757185,-0.7044839555,1.00163978319796,8666.91899497174,0.365591397849462,186
"id:フライパン",152,0.631613905,0.193436766,1.07856031,1.00051493919188,8754.88833074209,0.21505376344086,186
"id:ブーン（飛行機）",153,-1.75985145,-2.0846605,-1.438191445,1.00147152715087,9443.15525142641,0.191082802547771,471
"id:ベランダ",154,2.06415,1.531930645,2.621894265,1.00215119331316,7890.88240562336,0.129032258064516,186
"id:ペットの名前",155,1.2681872,0.7943401515,1.790418105,1.00170945988968,6775.59196984193,0.172043010752688,186
"id:ポッキー",156,4.33568985,3.594072,5.134885545,1.00089059202388,8155.41826529201,0.0483870967741935,186
"id:ポンポン（おなか）",157,-1.4842443,-1.819003015,-1.151992995,1.00062686126661,8943.95226115792,0.176220806794055,471
"id:ポーン（投げる）",158,-1.71929445,-2.027634705,-1.396757135,1.00097705733309,8382.21130913514,0.18895966029724,471
"id:ママ",159,-5.79579925,-6.04467022,-5.54703728,1.00104281296971,8970.43167555467,0.507430997876858,471
"id:マンマ（食べ物）",160,-3.40183745,-3.671587895,-3.12721122,1.00139454010512,10413.4456397325,0.29723991507431,471
"id:ミルク",161,-0.431470575,-0.8089440775,-0.04150954045,1.00085803569997,6218.98939319449,0.127388535031847,471
"id:ラーメン",162,0.210988675,-0.205824485,0.6486152725,1.00106195621782,9633.61365948453,0.247311827956989,186
"id:会社",163,1.29146495,0.8442593245,1.767050395,1.00127551895543,6969.40715949991,0.0700636942675159,471
"id:元気",164,1.1798931,0.702246276,1.682155305,1.00181347771956,7540.62696543513,0.17741935483871,186
"id:先生の名前",165,-0.228296835,-0.6289709535,0.196904425,1.00002816228387,9121.11797781528,0.28494623655914,186
"id:包丁",166,0.549906225,0.140627307,0.9882114425,1.0012924529092,8071.27995084138,0.220430107526882,186
"id:友だちの名前",167,-1.8032414,-2.11861349,-1.46652275,1.00277881768901,9185.62446727905,0.193205944798301,471
"id:大丈夫",168,-0.456908655,-0.8452617805,-0.0645162415500001,1.00321346218189,8546.35855408373,0.306451612903226,186
"id:寒い",169,-0.48211191,-0.8288358595,-0.112000437,1.00134186140138,8944.68214349908,0.129511677282378,471
"id:岩",170,3.74781775,3.063269665,4.448685025,0.99958662993249,7482.52081090211,0.0645161290322581,186
"id:左",171,0.930740835,0.4661321055,1.414791045,1.0033282660984,9196.74020162458,0.193548387096774,186
"id:捨てる",172,-0.0074341435,-0.379488346,0.4021169145,1.0003702830288,9381.76294525825,0.110403397027601,471
"id:時計",173,-0.218603815,-0.5992776495,0.1757805135,1.00122696888692,9609.85871521096,0.118895966029724,471
"id:本",174,-0.91264636,-1.247709395,-0.5734052355,1.00353097768508,8863.73870354071,0.148619957537155,471
"id:机",175,-0.110477425,-0.485175326,0.281357713,1.00323078942331,10160.8600732823,0.114649681528662,471
"id:水道",176,2.67047955,2.05841496,3.290183555,1.00267604118198,7839.11889183204,0.102150537634409,186
"id:汽車",177,-1.14574405,-1.49355016,-0.791653771,1.00311217679036,9154.88239239034,0.159235668789809,471
"id:消える",178,1.09588,0.6355617965,1.60064692,1.00053104481501,9844.15624948299,0.182795698924731,186
"id:牛乳",179,-2.86459895,-3.15595144,-2.57200827,1.00066523249238,9902.38238917499,0.259023354564756,471
"id:玄関",180,0.68610427,0.2617964605,1.132476535,1.00177816983338,8645.81709211415,0.0870488322717622,471
"id:着る",181,-0.577087035,-0.9568326685,-0.1804968455,0.999613646980557,9831.8431900199,0.317204301075269,186
"id:石",182,-1.6259379,-1.9850177,-1.253063345,1.00015163493346,8591.63398082054,0.424731182795699,186
"id:絵本",183,-1.72667595,-2.040428075,-1.38737019,1.00095356784545,8070.65566631657,0.18895966029724,471
"id:車 (自動車)",184,-3.2402656,-3.601374545,-2.87310087,1.00254918077313,10302.945419002,0.60752688172043,186
"ul:Persimmon",185,0.079822591,-0.333512993,0.505096696,1.00051272352377,8527.32527633049,0.258064516129032,186
"ul:a little",186,0.145158525,-0.262807304,0.5800855155,1.00185097113589,8506.64061015343,0.252688172043011,186
"ul:a lot",187,0.143411645,-0.2634128815,0.591966448999999,1.00212669676072,8219.42946577163,0.252688172043011,186
"ul:again",188,-2.57888925,-2.87060111,-2.28223255,1.00243081464806,8810.69577879892,0.239915074309979,471
"ul:air conditioner",189,1.2629017,0.800655952,1.77874254,0.999845605386778,8083.23484797526,0.172043010752688,186
"ul:airplane",190,-2.02912795,-2.351115855,-1.689050315,1.00161630286845,9067.95945770671,0.205944798301486,471
"ul:all",191,-0.34728718,-0.729783141,0.0433947913499997,1.00074717289694,7327.95501175524,0.295698924731183,186
"ul:already",192,0.67744691,0.2590202545,1.14200461,1.00181919223098,6887.61132713374,0.0870488322717622,471
"ul:also",193,0.61676198,0.1954819415,1.053511935,1.00174265364462,7321.36980919363,0.089171974522293,471
"ul:and",194,4.80159435,4.05657162,5.662666185,1.00079908447856,7209.23938122303,0.0376344086021505,186
"ul:animal",195,0.554189055,0.14551084,0.9763600365,1.00150072181249,8268.28143446763,0.0912951167728238,471
"ul:another",196,-0.4836198,-0.8527011895,-0.1074808595,1.00103243372639,8627.51825515161,0.129511677282378,471
"ul:ant",197,-1.80506605,-2.120666735,-1.46727698,1.00106450262463,9151.69697963874,0.193205944798301,471
"ul:apple",198,-2.7183133,-2.99720148,-2.415313155,1.00105926184392,8379.50403382256,0.248407643312102,471
"ul:apron",199,0.54975764,0.1430551105,0.975460559,0.999949061402584,8229.900749331,0.0912951167728238,471
"ul:around",200,2.95012295,2.368719485,3.58836023,1.00087661074967,7352.00374720513,0.0913978494623656,186
"ul:arrive",201,0.93303893,0.4735066965,1.397309135,1.00190091939537,8363.46059087247,0.193548387096774,186
"ul:attach",202,1.1871828,0.705696618,1.67138722,1.00133918200677,9197.9990961796,0.17741935483871,186
"ul:aunt",203,2.02703805,1.49605894,2.575956025,1.00128785863391,9142.64797602872,0.0530785562632696,471
"ul:baa baa",204,-1.48286695,-1.82188402,-1.14502359,1.0013951179675,8494.80359307075,0.176220806794055,471
"ul:baby",205,-1.954431,-2.283412665,-1.622978675,1.00169346664767,9827.33022037867,0.201698513800425,471
"ul:back",206,0.414953275,-0.00205377108999999,0.8286597725,1.00008426176634,8515.14563835843,0.231182795698925,186
"ul:bad",207,2.72015105,2.128485735,3.32240147,1.00035577667244,7899.42498553538,0.0403397027600849,471
"ul:bag",208,-0.77366116,-1.136990205,-0.404291726,1.00241935292929,11889.4711696018,0.142250530785563,471
"ul:ball",209,-2.68114135,-2.972817615,-2.381868985,1.00010020997354,9893.44492886353,0.246284501061571,471
"ul:balloon",210,-1.2719236,-1.612576405,-0.9344555185,1.00234301945363,9306.79163174888,0.165605095541401,471
"ul:banana",211,-4.3638547,-4.634427355,-4.097469115,1.00044087337923,12835.5131197478,0.375796178343949,471
"ul:basket",212,1.44772475,0.9715882,1.97437651,1.0006646896853,8638.92591866392,0.161290322580645,186
"ul:bat",213,4.1251542,3.400038115,4.88053042,1.00297770607324,8073.11889399574,0.0537634408602151,186
"ul:battery",214,0.685831525,0.270089627,1.12590063,1.00123673854352,7616.93585403753,0.0870488322717622,471
"ul:be",215,-1.6862295,-2.009419255,-1.34592104,1.00186118595613,9331.43069537263,0.186836518046709,471
"ul:beans",216,-0.725402285,-1.077982995,-0.373980538000001,0.999601381426481,7486.04268811337,0.140127388535032,471
"ul:bear",217,-2.09845435,-2.41252858,-1.78013399,1.00040612250944,8690.50179958533,0.210191082802548,471
"ul:because",218,3.74663955,3.027845315,4.47737769,1.00217986352088,7892.50046403526,0.0645161290322581,186
"ul:become",219,1.2746302,0.801252816,1.766173495,1.0041528715359,7712.04261259316,0.172043010752688,186
"ul:bed",220,0.757463275,0.3585676405,1.178143645,1.00254131470979,7535.82711122787,0.0849256900212314,471
"ul:bee",221,-0.058837899,-0.4367245645,0.323586996,1.00181175857922,8682.60716699115,0.112526539278132,471
"ul:before",222,0.75731234,0.314484801,1.210343815,1.00078353754981,7963.57510991952,0.0849256900212314,471
"ul:behind",223,0.76315058,0.332846375,1.20802238,1.00023785765377,7617.50467175148,0.0849256900212314,471
"ul:belly button",224,-1.3572948,-1.697951025,-1.016530665,1.00145701718033,9396.77613923269,0.169851380042463,471
"ul:belt",225,2.98151745,2.3935443,3.63150658,1.00107842155959,9078.90144278693,0.0360934182590234,471
"ul:between",226,2.94112665,2.33713995,3.60783861,1.00283413673864,6841.084792677,0.0913978494623656,186
"ul:bicycle",227,-1.3563325,-1.697527865,-1.011198875,1.00158780613574,8855.67800283294,0.169851380042463,471
"ul:bird",228,-1.6852806,-2.022202545,-1.3389226,1.00431708145227,8736.65698807265,0.186836518046709,471
"ul:black",229,0.0186029215,-0.3857282685,0.4223744885,1.00057402452318,8337.47821548539,0.263440860215054,186
"ul:blanket",230,1.212815,0.74619356,1.691958895,1.00302394569404,7173.48929763379,0.0721868365180467,471
"ul:blocks",231,-0.584183225,-0.94214525,-0.2229682925,1.00099573011444,7372.08064204859,0.133757961783439,471
"ul:blow",232,2.4014848,1.826310095,3.019956635,1.00366210798031,7463.05290284387,0.112903225806452,186
"ul:blue",233,-2.0614235,-2.423982515,-1.688360215,1.00224677877327,8771.97458366408,0.473118279569892,186
"ul:boots",234,0.357864275,-0.0328545209,0.7777243655,1.00059470802081,8548.34893200755,0.0976645435244161,471
"ul:bottle",235,3.2432506,2.618940455,3.896443055,1.00071333612603,8164.11754174012,0.0806451612903226,186
"ul:bowl",236,2.23985065,1.714732405,2.801833875,1.00206326895656,7383.21712741435,0.0488322717622081,471
"ul:box",237,1.0491786,0.601441208,1.526127435,0.999598891974255,8776.19052773734,0.0764331210191083,471
"ul:branch",238,1.65116635,1.155571955,2.16259963,1.00010301371328,7527.84356110675,0.150537634408602,186
"ul:bread",239,-4.24385175,-4.50230041,-3.98555382,1.00323754270588,10425.1317276908,0.365180467091295,471
"ul:breast",240,-2.24093415,-2.5391749,-1.936414835,1.00322778814597,8763.59904426586,0.218683651804671,471
"ul:bright",241,0.276213155,-0.136479406,0.7154691775,1.00143622179455,9428.09444342266,0.241935483870968,186
"ul:bring",242,1.04917095,0.5904063765,1.51770435,1.0027168176074,8194.76578848297,0.0764331210191083,471
"ul:broom",243,2.1421423,1.62650282,2.674251015,0.999594947226881,7975.45809702583,0.0509554140127389,471
