"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"ul:back (location)",29,0.129884945,-0.1281293005,0.406074824,1.00050386336283,6973.95165148905,0.295918367346939,490
"ul:bad",30,-0.0169684875,-0.2704592845,0.23795059,1.00122911483182,5859.97196652977,0.308163265306122,490
"ul:ball",31,-5.180344,-5.441704935,-4.91582334,1.00109787136208,10152.4001731978,0.783673469387755,490
"ul:balloon",32,-3.2448654,-3.47735821,-3.01217631,1.00140768194231,8999.51380162528,0.604081632653061,490
"ul:banana",33,-3.66021155,-3.88879076,-3.425043745,1.00326762131525,9706.00516845414,0.644897959183673,490
"ul:bath",34,-3.200742,-3.433749865,-2.96539327,1.00066976331875,7997.50236343744,0.6,490
"ul:bathroom",35,-0.51105074,-0.758564987,-0.2630535395,1.00017455953176,5598.2012836389,0.348979591836735,490
"ul:bathtub",36,-1.56518135,-1.805855855,-1.326716705,1.00045582739362,5800.04721573275,0.442857142857143,490
"ul:beach",37,1.23020205,0.94408823,1.52955573,1.00104592069562,5829.36226259544,0.216326530612245,490
"ul:beads",38,1.4176217,1.129085105,1.70489882,1.00055875395301,6279.66735922399,0.204081632653061,490
"ul:bear",39,-2.6368164,-2.875067,-2.392429935,1.00088569278822,8504.50814564945,0.544897959183673,490
"ul:bed",40,-2.040679,-2.28973077,-1.80104107,1.00127467858767,7434.65721822749,0.487755102040816,490
"ul:bedroom",41,0.0107283385,-0.2656179435,0.2827088785,1.00169149853629,6488.71267481369,0.306122448979592,490
"ul:bee",42,-1.9157289,-2.157373535,-1.669800795,1.00020095707917,8028.49855848187,0.475510204081633,490
"ul:belly button",43,-1.91392535,-2.15518941,-1.676081575,1.00240034939283,6141.1163593247,0.475510204081633,490
"ul:bib",44,-1.0973021,-1.346204395,-0.8500868865,0.999989174044196,6085.93405518441,0.4,490
"ul:bicycle",45,-1.3448662,-1.58407469,-1.094792215,1.00149395431773,6759.65718743632,0.422448979591837,490
"ul:big",46,-1.1887702,-1.436988845,-0.9292569475,1.00039617002261,7984.29571132988,0.408163265306122,490
"ul:bird",47,-3.26672495,-3.492907915,-3.04198551,1.00079298791722,8541.09432650287,0.606122448979592,490
"ul:bite",48,-1.2790406,-1.52160626,-1.0312777,0.999771760984765,6627.36062686704,0.416326530612245,490
"ul:blanket",49,-2.2778922,-2.517458565,-2.041711715,1.00205130514853,7648.33625202438,0.510204081632653,490
"ul:blocks",50,-1.74243015,-1.995771845,-1.487712715,1.00173338404522,7311.33778108597,0.459183673469388,490
"ul:blow",51,-0.680386205,-0.93519126,-0.4205800475,0.999653927174112,6800.65514232225,0.363265306122449,490
"ul:blue",52,-1.2348965,-1.478680975,-0.9933891515,0.999640060276672,7456.44714649084,0.412244897959184,490
"ul:book",53,-3.99986135,-4.243907275,-3.75894132,1.00147683257887,9276.0395335025,0.677551020408163,490
"ul:boots",54,-0.91106349,-1.163364865,-0.6580695225,1.00110222479861,6932.58303575559,0.383673469387755,490
"ul:bottle",55,-2.5334621,-2.774271965,-2.2829078,0.999725128857174,7598.5440144032,0.53469387755102,490
"ul:bowl",56,-1.14376,-1.399537405,-0.889475134,1.00313664429207,6319.60496635793,0.404081632653061,490
"ul:box",57,-1.25210065,-1.495233445,-1.013965745,1.00339653452684,5834.42961368136,0.414285714285714,490
"ul:boy",58,-0.86535681,-1.121400975,-0.6079354085,1.00260789712785,7727.69144073091,0.379591836734694,490
"ul:bread",59,-1.61038005,-1.85270087,-1.361840995,1.0017912821443,7956.58050537093,0.446938775510204,490
"ul:break",60,-0.0457650525,-0.3075718945,0.215890366,1.00305658575971,7170.017168638,0.310204081632653,490
"ul:breakfast",61,-0.387924795,-0.6439498545,-0.134465778,1.00040050506259,5559.76668566796,0.338775510204082,490
"ul:bring",62,0.7891883,0.5095108835,1.06425306,1.000610637488,5876.56892700085,0.246938775510204,490
"ul:broken",63,-0.733210905,-0.9741763435,-0.4799369005,1.00129569508554,6164.78745628978,0.36734693877551,490
"ul:broom",64,-0.774260685,-1.018243545,-0.523305052,1.00109458319952,7226.04115633358,0.371428571428571,490
"ul:brother",65,0.58661419,0.315806483,0.864484302,1.00100725078263,6525.08580446513,0.261224489795918,490
"ul:brush (object)",66,-1.4774281,-1.713686645,-1.236759695,0.999344331639656,6321.17417172766,0.43469387755102,490
"ul:bubbles",67,-3.1615588,-3.38945073,-2.917073045,0.999909968513744,8775.38279258671,0.595918367346939,490
"ul:bug",68,-1.65430115,-1.89724339,-1.396983205,1.00416703232253,7178.09098350703,0.451020408163265,490
"ul:bump",69,0.211012425,-0.05240724385,0.4770123775,1.00021764034617,6365.73416629906,0.289795918367347,490
"ul:bunny",70,-2.2145916,-2.448091865,-1.979059315,0.999930853297662,7945.67565648673,0.504081632653061,490
"ul:bus",71,-1.6576883,-1.89658929,-1.40550686,1.00197562275807,7495.2775911762,0.451020408163265,490
"ul:butter",72,-0.318127695,-0.592205045,-0.0529744867500001,0.999839216472446,6373.09022906043,0.33265306122449,490
"ul:butterfly",73,-0.93961957,-1.179365015,-0.692233432,1.00241930192632,7488.82649154942,0.385714285714286,490
"ul:button",74,-1.3019473,-1.54336625,-1.05388536,0.999663797116759,7304.41010826762,0.418367346938776,490
"ul:bye",75,-5.0608338,-5.322907425,-4.795305265,1.00162851477313,9623.16822426916,0.773469387755102,490
"ul:cake",76,-1.2974351,-1.540029955,-1.055931885,0.99989268914143,6312.3160029971,0.418367346938776,490
"ul:candy",77,-1.1668938,-1.417067055,-0.9173246745,1.00397169246281,7553.75002263472,0.406122448979592,490
"ul:car",78,-3.41221635,-3.639957405,-3.178982075,1.00124831233016,8157.18413881004,0.620408163265306,490
"ul:careful",79,0.182659855,-0.0831062541,0.447462912,1.00083143141881,6050.9671467222,0.291836734693878,490
"ul:carrot",80,-0.724362385,-0.9834165965,-0.470505328,1.00156424969509,7217.37470811044,0.36734693877551,490
"ul:cat",81,-3.01284705,-3.25462521,-2.78538294,1.00076077750642,7983.1824196642,0.581632653061224,490
"ul:cereal",82,-1.3699822,-1.61287801,-1.122754875,1.00324065294805,6951.78775151816,0.424489795918367,490
"ul:chair",83,-2.08641255,-2.3254338,-1.84279895,1.00392542588621,5783.02683447216,0.491836734693878,490
"ul:cheek",84,-0.72868821,-0.981252216,-0.4726669,0.999663445811387,6831.66659787953,0.36734693877551,490
"ul:cheerios",85,-1.14182125,-1.37855253,-0.904019,1.00171383136384,7080.71546570812,0.404081632653061,490
"ul:cheese",86,-2.97283495,-3.21665726,-2.7282129,1.00246146018117,7447.50844413905,0.577551020408163,490
"ul:chicken (animal)",87,-1.14656795,-1.39400112,-0.893321187,1.0007105122237,6662.83808708256,0.404081632653061,490
"ul:chicken (food)",88,-1.098608,-1.351413965,-0.8475918235,0.999963810644422,5613.85920202804,0.4,490
"ul:child",89,2.8930442,2.553158055,3.2428716,1.00059790752541,6237.91295736237,0.120408163265306,490
"ul:child's own name",90,-2.21891685,-2.46078476,-1.973905665,1.00047335193437,7541.5298818815,0.504081632653061,490
"ul:choo choo",91,-2.4026429,-2.642929065,-2.161287445,1.00277073117869,8798.96625382332,0.522448979591837,490
"ul:church",92,0.366573015,0.1041595555,0.642987276,1.00096889313007,6963.83321561612,0.277551020408163,490
"ul:clean (action)",93,-0.68266138,-0.93099854,-0.422067832,1.00026593022394,6829.02599171728,0.363265306122449,490
"ul:clean (description)",94,-0.937387385,-1.195292305,-0.684118262,1.00152586383757,6708.53994423963,0.385714285714286,490
"ul:clock",95,-1.43350495,-1.683038,-1.180972465,0.999899740096919,6574.39213416534,0.430612244897959,490
"ul:close",96,-0.704100765,-0.953677381,-0.4457773455,1.00009402679918,6251.41746432594,0.36530612244898,490
"ul:coat",97,-1.16591875,-1.41297392,-0.910462732,0.99984281541602,7094.39532139363,0.406122448979592,490
"ul:cockadoodledoo",98,-0.590819725,-0.846291369,-0.3225275255,1.00021458387741,6055.95440197819,0.355102040816327,490
"ul:coffee",99,0.11255502,-0.1628526295,0.375358121,1.00028778720005,6188.58522377702,0.297959183673469,490
"ul:cold",100,-1.76486925,-2.004606605,-1.52075232,1.00112936441593,7018.0663277981,0.461224489795918,490
"ul:comb (object)",101,-0.29827078,-0.5578627495,-0.0360432725000001,0.999997448861612,7203.84582800982,0.330612244897959,490
"ul:cookie",102,-2.88501415,-3.11999601,-2.660248125,1.00096077382746,8598.54905653177,0.569387755102041,490
"ul:cow",103,-2.59530315,-2.834756255,-2.34845739,1.00326925917815,8856.82198063359,0.540816326530612,490
"ul:cracker",104,-2.65878105,-2.905044895,-2.41613051,1.00076099892494,6672.50042754887,0.546938775510204,490
"ul:crib",105,0.400215775,0.132862474,0.6623926435,0.999852996607342,6294.03558860935,0.275510204081633,490
"ul:cry",106,-0.655272415,-0.9154871105,-0.398716979,1.00051760283608,6718.69532028383,0.361224489795918,490
"ul:cup",107,-2.4847994,-2.71622646,-2.24758379,1.00017845644798,7816.8923280759,0.530612244897959,490
"ul:cute",108,0.868439475,0.603423933,1.14313857,1.00360109784617,6299.28856203993,0.240816326530612,490
"ul:daddy",109,-6.3835038,-6.699551375,-6.082092455,0.999830672532489,9894.02142273801,0.869387755102041,490
"ul:dance",110,-0.982427955,-1.231271665,-0.734758087,1.00036511361151,6143.27669667477,0.389795918367347,490
"ul:dark",111,-0.24635439,-0.4934330505,0.0221370909499999,1.00154475046251,6295.75000981873,0.326530612244898,490
"ul:day",112,1.4126405,1.116584675,1.70981299,1.00118352374009,6336.42973572663,0.204081632653061,490
"ul:deer",113,0.734029155,0.451668677,1.020252215,1.00078448017609,5357.21364649693,0.251020408163265,490
"ul:diaper",114,-2.34027065,-2.582529025,-2.10283226,0.999885397592643,8976.87793841615,0.516326530612245,490
"ul:dinner",115,-0.0682869325,-0.329115469,0.1985270275,0.999611581176794,6207.79887874518,0.312244897959184,490
"ul:dirty",116,-1.20986695,-1.45955748,-0.9568418585,1.00101373054919,6895.79742339384,0.410204081632653,490
"ul:dish",117,0.876191345,0.607114872,1.146455055,1.00033002755904,6133.57926648182,0.240816326530612,490
"ul:dog",118,-4.61661755,-4.870056005,-4.3654067,1.00094175162543,8719.45942829164,0.73469387755102,490
"ul:doll",119,-1.5661949,-1.810398195,-1.31183232,1.0007485344352,8129.86728413979,0.442857142857143,490
"ul:don't",120,-0.0192475095,-0.2784954635,0.2450303535,0.99997854476934,5742.93899291295,0.308163265306122,490
"ul:donkey",121,1.4164227,1.13042734,1.709655575,1.00029367803955,7030.8650503206,0.204081632653061,490
"ul:door",122,-2.40572565,-2.63982934,-2.174334385,1.00190388346456,7793.7741391418,0.522448979591837,490
"ul:down",123,-2.1695377,-2.412499005,-1.930657185,1.00093761727134,6882.42067983636,0.5,490
"ul:draw",124,0.107169725,-0.149004402,0.374114938,1.00107330764346,6378.42796579415,0.297959183673469,490
"ul:drawer",125,0.80825895,0.5367687765,1.101366085,1.00271818992005,5715.13536355024,0.244897959183673,490
"ul:dress (object)",126,0.0046977763,-0.2528582905,0.2657794795,0.999628511495426,5765.48675993916,0.306122448979592,490
"ul:drink (action)",127,-1.765995,-2.01037705,-1.524450675,1.00214341560122,8292.56880152933,0.461224489795918,490
"ul:drink (beverage)",128,-2.02153795,-2.261049015,-1.79036588,1.00392242526983,6574.64042611413,0.485714285714286,490
"ul:drive",129,-0.09638751,-0.342760314,0.154286912,1.00116695562102,5716.40451428095,0.314285714285714,490
"ul:dry (description)",130,0.31546764,0.05372034955,0.5815747135,1.00000973461343,6708.05894054672,0.281632653061224,490
"ul:duck",131,-3.681333,-3.91644904,-3.441905935,1.00159666927448,8149.75066895936,0.646938775510204,490
"ul:ear",132,-2.7628107,-2.998900065,-2.52888232,1.00201190409328,7856.50305955226,0.557142857142857,490
"ul:eat",133,-2.12823785,-2.36248116,-1.895062795,1.00243382528336,7500.38800859528,0.495918367346939,490
"ul:egg",134,-1.25663355,-1.497766085,-1.0089262,1.00121501782512,8178.2783870135,0.414285714285714,490
"ul:elephant",135,-1.27850135,-1.52869709,-1.02868009,1.00054162323625,6612.22876629404,0.416326530612245,490
"ul:empty",136,0.37378191,0.105551142,0.643786892499999,1.00003317156712,6689.9797788701,0.277551020408163,490
"ul:eye",137,-3.47225855,-3.707379035,-3.24003821,1.00310262250771,8790.41980472594,0.626530612244898,490
"ul:face",138,-0.729414915,-0.9878925835,-0.4729877615,1.00051796228697,5627.087264771,0.36734693877551,490
"ul:fall",139,-0.753164075,-1.007787345,-0.503329254,1.00068763942074,6777.53653097159,0.369387755102041,490
"ul:fast",140,0.47611579,0.20889754,0.7479665285,1.00068095006402,6187.00290344947,0.269387755102041,490
"ul:feed",141,0.81389329,0.527943694,1.10907564,1.00422161285389,6014.72214330112,0.244897959183673,490
"ul:fine",142,2.2301947,1.916495345,2.537842765,1.00093905061317,6939.1118458304,0.155102040816327,490
"ul:finger",143,-0.81775225,-1.06539732,-0.572639348,1.00165999098618,7732.87026545746,0.375510204081633,490
"ul:finish",144,1.1024659,0.8221563485,1.383538395,1.00040939467994,5314.92720193192,0.224489795918367,490
"ul:firetruck",145,-0.317753065,-0.5777999065,-0.0604494167000002,1.00002421413494,6258.08379737817,0.33265306122449,490
"ul:fish (animal)",146,-2.50893685,-2.74311648,-2.272640435,1.00354536112147,7698.14975373698,0.53265306122449,490
"ul:fish (food)",147,-1.39254305,-1.641600015,-1.136760335,1.0004997846179,6227.73952030419,0.426530612244898,490
"ul:flower",148,-1.8069298,-2.03837823,-1.570950005,1.00422565822536,7381.78765535873,0.46530612244898,490
"ul:food",149,-0.684615475,-0.94378791,-0.414641039,1.00183679438517,5726.5274998752,0.363265306122449,490
"ul:foot",150,-2.2338803,-2.467537155,-2.00054248,1.00003992916184,7305.94647803637,0.506122448979592,490
"ul:fork",151,-1.2566048,-1.499382625,-1.009188675,1.00107975212899,6195.06928377766,0.414285714285714,490
"ul:frog",152,-1.5696415,-1.8067611,-1.32019117,1.00253666800784,7268.33898522236,0.442857142857143,490
"ul:garage",153,0.42335106,0.1530124055,0.7027834465,1.00358050932397,6998.11055289027,0.273469387755102,490
"ul:garden",154,1.87849845,1.57156914,2.176589065,1.00154489513872,7051.09117981659,0.175510204081633,490
"ul:gentle",155,0.34238368,0.0815708202,0.6071363145,1.00084883298202,6714.13945660872,0.279591836734694,490
"ul:get",156,-0.372408395,-0.6324181835,-0.1106733225,1.00054892778069,6433.35371697082,0.336734693877551,490
"ul:giraffe",157,-0.441055975,-0.694953057,-0.187647296,1.00294267218511,7123.78823575815,0.342857142857143,490
"ul:girl",158,-0.776614805,-1.031754435,-0.531301747,1.00240323622951,5474.97581005307,0.371428571428571,490
"ul:give",159,0.346830505,0.0758727827,0.616497082,1.00108179222698,6245.58239553989,0.279591836734694,490
"ul:glass",160,-0.068389921,-0.3319004065,0.195507347,1.00082851164928,5873.1638994061,0.312244897959184,490
"ul:glasses",161,-0.960133725,-1.216406535,-0.708572657500001,1.00081234972349,7599.90508503631,0.387755102040816,490
"ul:go",162,-2.23523515,-2.47047662,-1.992280665,0.99991777817719,8970.59253580404,0.506122448979592,490
"ul:good",163,-0.822103375,-1.066615735,-0.56693989,1.00044861235427,7252.82246681767,0.375510204081633,490
"ul:good night",164,-3.45207565,-3.697137975,-3.202439225,0.999663559845582,7969.5617897083,0.624489795918367,490
"ul:goose",165,0.897771995,0.6141472505,1.18747635,1.00040423147641,6525.28788829085,0.238775510204082,490
"ul:grandma",166,-3.26545535,-3.510950365,-3.0187458,1.00094955655474,8179.40188131972,0.606122448979592,490
"ul:grandpa",167,-2.6350373,-2.875833965,-2.39520513,1.00203881904343,7500.76411340494,0.544897959183673,490
"ul:grrr",168,-3.94021275,-4.180932665,-3.69485799,1.00169797812607,9445.84219778271,0.671428571428571,490
"ul:hair",169,-2.46972195,-2.70636382,-2.23359691,1.00125428916179,7678.70158389964,0.528571428571429,490
"ul:hammer",170,0.28952095,0.03083038675,0.553522834,1.00048686171479,6674.20026616672,0.283673469387755,490
"ul:hand",171,-1.63399005,-1.870882475,-1.38973216,1.0025358648509,7531.98548529652,0.448979591836735,490
"ul:happy",172,-0.607381055,-0.858905454,-0.350399221,0.999796970479166,7187.10739167895,0.357142857142857,490
"ul:hard",173,1.04739205,0.768981727,1.32905582,1.00012340396246,6070.62592216129,0.228571428571429,490
"ul:hat",174,-2.8416342,-3.0818091,-2.60670656,1.00316426597988,8675.62415496976,0.56530612244898,490
"ul:head",175,-1.70065875,-1.935107845,-1.45365785,1.00070923414573,7261.62983578661,0.455102040816327,490
"ul:hello",176,-2.1468199,-2.389313135,-1.912488625,1.0008494063469,7464.72664680528,0.497959183673469,490
"ul:help",177,-1.00742205,-1.260919395,-0.7631781785,0.999621653588222,6734.7847026723,0.391836734693878,490
"ul:hi",178,-4.96380575,-5.22625863,-4.711720655,1.00156851825083,9015.15560730784,0.76530612244898,490
"ul:high chair",179,-0.171261405,-0.42151254,0.0738090461999998,1.00054924469823,6455.52604617857,0.320408163265306,490
"ul:hit",180,-0.275977755,-0.5313231655,-0.008850992765,1.00110128677875,5682.90741618955,0.328571428571429,490
"ul:home",181,-1.4555497,-1.71161602,-1.210053615,1.00081348927319,6546.88918881997,0.43265306122449,490
"ul:horse",182,-1.95851545,-2.19610845,-1.72329375,0.99947614111158,8198.42553142009,0.479591836734694,490
"ul:hot",183,-2.98982035,-3.217814695,-2.760601735,1.00019995342624,8135.63341834045,0.579591836734694,490
"ul:house",184,-1.0310169,-1.279527895,-0.780015636,1.00128667189764,6575.50391845641,0.393877551020408,490
"ul:how",185,2.0491099,1.7355454,2.36253283,1.0029687401168,5819.28395295235,0.16530612244898,490
"ul:hug",186,-1.40899945,-1.66471116,-1.16769631,1.00069748706249,7131.94002890124,0.428571428571429,490
"ul:hungry",187,-0.3942377,-0.648779771,-0.1321984205,1.00170235085649,7277.93597110034,0.338775510204082,490
"ul:hurry",188,0.763099145,0.480859908,1.03978772,1.0008689640778,6379.46343751254,0.248979591836735,490
"ul:hurt (description)",189,-0.273449115,-0.5297258125,-0.0130497231500004,1.00171621526825,6717.74840140348,0.328571428571429,490
"ul:ice cream",190,-1.0976955,-1.34004731,-0.858559891,1.00235053235688,6015.77832977063,0.4,490
"ul:in",191,-0.98139433,-1.23533199,-0.737907141,1.00256511425799,5720.58890676153,0.389795918367347,490
"ul:inside",192,1.54143975,0.3715667025,3.159745335,1.00398725180526,5339.69182333284,0.00699300699300699,143
"ul:jacket",193,-0.46365981,-0.723275281,-0.212616791,1.00128058964579,5887.2119519544,0.344897959183673,490
"ul:jeans",194,0.987500035,0.7199733075,1.26813553,1.00193938984353,5687.90488099048,0.23265306122449,490
"ul:juice",195,-3.3689467,-3.600786535,-3.136352415,1.00276655135137,8259.11451819755,0.616326530612245,490
"ul:jump",196,-1.05032205,-1.29755073,-0.8078856255,1.00104853287145,6106.77600065051,0.395918367346939,490
"ul:key",197,-2.71796725,-2.95917266,-2.482250545,1.00193972149773,9375.77840370501,0.553061224489796,490
"ul:kick",198,-0.344200355,-0.602790571,-0.08993073925,1.00196706699063,7021.54682021796,0.33469387755102,490
"ul:kiss",199,-1.98016555,-2.208414435,-1.746798685,1.0002552080233,6205.00178039275,0.481632653061224,490
"ul:kitchen",200,-0.221697595,-0.478960989,0.0408359278,1.00067776357504,5921.12718985414,0.324489795918367,490
"ul:kitty",201,-3.17984935,-3.41159721,-2.940910695,1.00120396017024,8987.80131331761,0.597959183673469,490
"ul:knee",202,-1.16235535,-1.419280765,-0.9061583245,1.00022234763057,6584.8309020749,0.406122448979592,490
"ul:lady",203,1.13520295,0.856547596,1.414234935,1.00023847193793,5761.62699671382,0.222448979591837,490
"ul:lamb",204,0.81180692,0.54669794,1.090482025,1.00088670949142,5495.49825792486,0.244897959183673,490
"ul:lamp",205,0.98853155,0.71471353,1.257330205,1.00221039324979,6167.27369004854,0.23265306122449,490
"ul:later",206,1.262226,0.9672487285,1.558628205,1.00053289710655,5679.56388563492,0.214285714285714,490
"ul:leg",207,-0.65823267,-0.912525938,-0.402810594,1.00143124333903,6765.45813291556,0.361224489795918,490
"ul:light (object)",208,-2.3819575,-2.62908074,-2.137342395,1.0019493370815,7030.91687399087,0.520408163265306,490
"ul:lion",209,-1.1460062,-1.394323495,-0.898173177,1.00006382819324,6347.92849682753,0.404081632653061,490
"ul:little (description)",210,0.45186719,0.1896379145,0.72280489,1.00075151691473,6445.6678301933,0.271428571428571,490
"ul:living room",211,1.2901014,1.00688539,1.57761726,1.00062442365173,5408.05599441973,0.212244897959184,490
"ul:look",212,-0.77433474,-1.023179895,-0.526658841,1.00026123243316,6549.84469754783,0.371428571428571,490
"ul:love",213,-1.20943135,-1.458015115,-0.95992922,1.00052450351087,7230.50516456337,0.410204081632653,490
"ul:lunch",214,-0.419753305,-0.6739676405,-0.16271841,1.00118095196887,6119.44618903676,0.340816326530612,490
"ul:man",215,0.29362368,0.00985222481500001,0.569079213,1.00138643969829,7071.88938208121,0.283673469387755,490
"ul:meat",216,0.16145725,-0.105198647,0.4267622565,1.00196628606958,8167.67166375673,0.293877551020408,490
"ul:medicine",217,-0.683751965,-0.939468268,-0.4344072675,1.00028310265591,6589.19779203298,0.363265306122449,490
"ul:meow",218,-3.9155753,-4.1649091,-3.665300715,1.0019989392809,9848.04928278231,0.669387755102041,490
"ul:milk",219,-2.9915361,-3.23140386,-2.759856175,1.00145083808242,8684.75190516808,0.579591836734694,490
"ul:mommy",220,-6.60244345,-6.928853355,-6.292758875,1.00024281374381,7849.59445617498,0.881632653061225,490
"ul:money",221,-0.7999957,-1.04897008,-0.5481182565,1.00005269318404,6985.69557980805,0.373469387755102,490
"ul:monkey",222,-1.7227429,-1.96713451,-1.47253752,1.00028954878133,6276.27851534638,0.457142857142857,490
"ul:moo",223,-4.0434056,-4.284429175,-3.81080465,1.00298652033345,9291.01042271214,0.681632653061224,490
"ul:moon",224,-2.0627635,-2.30066047,-1.816966435,0.999854026607396,7451.78517269336,0.489795918367347,490
"ul:more",225,-2.5524192,-2.78620212,-2.31706497,1.00198672254885,8353.64228517535,0.536734693877551,490
"ul:morning",226,0.590124615,0.3184753195,0.8762533925,1.000610175091,6328.96438356597,0.261224489795918,490
"ul:motorcycle",227,0.219154715,-0.0403032311,0.486801378,1.00110166591347,5481.98721582056,0.289795918367347,490
"ul:mouse",228,-0.729998795,-0.9704782925,-0.480053031,1.00066953309516,7561.20472479212,0.36734693877551,490
"ul:mouth",229,-2.19096085,-2.436005745,-1.952829585,1.00084132176628,7607.56125862038,0.502040816326531,490
"ul:nap",230,-1.3237282,-1.57097637,-1.06818008,1.0024794986428,7586.28257793314,0.420408163265306,490
"ul:naughty",231,2.84490435,2.508465485,3.187443215,1.00220347100427,6285.73178314951,0.122448979591837,490
"ul:necklace",232,-0.122432885,-0.369663254,0.139630394,1.00232568624228,6977.49316738905,0.316326530612245,490
"ul:nice",233,0.058335049,-0.1986667545,0.32418315,1.00049744905673,5442.8687128163,0.302040816326531,490
"ul:night",234,-0.497512505,-0.745266245,-0.234829035,0.999861858050563,6607.46809166107,0.346938775510204,490
"ul:no",235,-4.54913645,-4.80806737,-4.303651855,1.00007198507647,9667.79977729119,0.728571428571429,490
"ul:none",236,2.60868775,2.280067785,2.952549625,1.00003383666405,6847.23406040662,0.13469387755102,490
"ul:nose",237,-3.3477066,-3.58664621,-3.10790757,1.00223792618365,9009.52915826129,0.614285714285714,490
"ul:not",238,1.0191127,0.733848184,1.315862245,1.00085702668764,7577.57157226228,0.230612244897959,490
"ul:now",239,0.0558843635,-0.201448497,0.3158918,1.00046836855253,7213.65121685695,0.302040816326531,490
"ul:off",240,-1.737262,-1.995946445,-1.48643516,1.00222651934006,7940.50169390482,0.459183673469388,490
"ul:old",241,1.87805325,1.57832182,2.17583438,1.00074351659971,6802.56596266001,0.175510204081633,490
"ul:on",242,-1.7636184,-2.010073145,-1.51373487,1.00204146487634,6391.00477797849,0.461224489795918,490
"ul:open (action)",243,-1.4802966,-1.721167735,-1.23149742,1.00369263059579,6231.59727557967,0.43469387755102,490
"ul:orange (food)",244,-0.82153651,-1.073800705,-0.572667848,1.00261050864257,6551.82313693677,0.375510204081633,490
"ul:other",245,2.1195133,1.810609765,2.43230256,1.00328987199222,6483.48732062465,0.161224489795918,490
"ul:ouch",246,-3.4080313,-3.647819635,-3.170525475,0.99961517987298,7729.3759904636,0.620408163265306,490
"ul:out",247,-1.4998104,-1.741170185,-1.251040935,0.999607326692335,6376.311387302,0.436734693877551,490
