"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"id:trash",22,-1.0925729,-1.286293955,-0.893489721,1.00263180200271,8246.13181694263,0.444810543657331,607
"id:us",23,3.165631,2.86491144,3.48163757,1.002293583548,7748.62058088357,0.0840197693574959,607
"id:we",24,2.40662715,2.13221676,2.678838125,1.0002594910643,8239.59726479152,0.125205930807249,607
"id:yard",25,1.27703245,1.04406521,1.52571925,1.00099862167168,7120.48584083931,0.205930807248764,607
"ul:1PL.POSS",26,2.8104541,2.53763838,3.09407537,1.00146035033398,7685.08346735752,0.102141680395387,607
"ul:1SG.REFL",27,2.1486379,1.88907434,2.414596315,1.00143625907073,8860.62719758025,0.14168039538715,607
"ul:2SG",28,-0.523456065,-0.720709369,-0.329527754,1.0019959480401,7726.19005664867,0.380560131795717,607
"ul:2SG.POSS",29,1.87909785,1.62855633,2.12977803,1.0007281747652,7442.3230975561,0.159802306425041,607
"ul:2SG.REFL",30,3.38449635,3.075685085,3.716728135,1.0028802564577,8852.69189506486,0.0741350906095552,607
"ul:3PL.POSS",31,3.2022611,2.9027865,3.503658295,0.999710486630753,7033.74064553566,0.0823723228995058,607
"ul:a lot",32,1.78776545,1.546280725,2.039774035,1.00444772756685,7108.24676924746,0.166392092257002,607
"ul:about",33,3.75189315,3.4144409,4.10979611,1.00039819056668,9012.32782952416,0.0593080724876442,607
"ul:above",34,3.06478825,2.76723532,3.37155462,1.00101324556974,8492.29837133666,0.0889621087314662,607
"ul:after",35,1.9766104,1.73019649,2.22715096,1.00184182451094,6740.6851987025,0.153212520593081,607
"ul:airplane",36,-1.93286545,-2.12434874,-1.73416552,1.00105641577616,9570.13812075622,0.543657331136738,607
"ul:all",37,0.761103625,0.5448333875,0.9874978805,0.999967665507933,7179.96575633236,0.250411861614498,607
"ul:all gone",38,-2.5499838,-2.757942,-2.344487335,1.00005626136004,9585.55903914521,0.614497528830313,607
"ul:alligator",39,0.016930313,-0.197128084,0.231204333,1.002482435695,7304.9787791342,0.322899505766063,607
"ul:am",40,1.97760955,1.7344135,2.226562255,1.00259589698569,7428.33172945597,0.153212520593081,607
"ul:and",41,1.21923115,0.9935046715,1.446982835,1.00130238819311,9071.86858454763,0.210873146622735,607
"ul:animal",42,-0.81881167,-1.01380772,-0.610504466,1.00070706819002,7355.52217444739,0.413509060955519,607
"ul:ankle",43,2.29814695,2.045624155,2.556976705,1.00183358821618,8723.35098695368,0.131795716639209,607
"ul:another",44,1.79185325,1.53883164,2.04262375,1.00109959134531,9293.94087728182,0.166392092257002,607
"ul:ant",45,0.0165726995,-0.1969229475,0.2272405435,0.999683798926678,8097.89574192151,0.322899505766063,607
"ul:any",46,2.6322568,2.35008074,2.92362146,1.00073880023114,8277.65531298185,0.112026359143328,607
"ul:apple",47,-3.5301032,-3.739747495,-3.32385443,1.00066092533025,7893.14746904736,0.71993410214168,607
"ul:applesauce",48,-0.450292835,-0.651013124,-0.239867642,1.00026757092747,10775.9443057011,0.372322899505766,607
"ul:are",49,2.2756054,2.01663469,2.53530415,1.00067660231363,7114.33994902919,0.133443163097199,607
"ul:arm",50,-1.3306727,-1.529425475,-1.13528657,1.0014357490152,7822.04945304046,0.472817133443163,607
"ul:around",51,2.4931266,2.229040215,2.758797185,1.00658846473506,7554.58469947366,0.120263591433278,607
"ul:asleep",52,-0.141491505,-0.34545376,0.0657098153999998,1.00244180968601,6838.08299065118,0.339373970345964,607
"ul:at",53,1.8628938,1.61007282,2.11806436,1.00131005562065,8096.53326936724,0.161449752883031,607
"ul:aunt",54,0.530990975,0.3268466915,0.7439767705,1.00206946543738,7892.46333730321,0.271828665568369,607
"ul:awake",55,0.2620381,0.0459215849,0.47477397,1.00026592799655,8100.10478418752,0.298187808896211,607
"ul:away",56,1.14190615,0.9105738115,1.372469,1.00274498459082,7848.0930408477,0.217462932454695,607
"ul:baa baa",57,-3.5800797,-3.793681365,-3.36483894,1.00128073174339,9590.30462193346,0.724876441515651,607
"ul:baby",58,-4.27045105,-4.504008515,-4.040203595,0.999461423534494,7122.38453478846,0.789126853377265,607
"ul:babysitter",59,3.16936835,2.864162935,3.475419855,1.00094111773794,8480.56763070492,0.0840197693574959,607
"ul:babysitter's name",60,-0.0951826545,-0.2973585965,0.111273303,1.00187657347171,8398.59216610712,0.334431630971993,607
"ul:back (location)",61,0.58496422,0.3754588795,0.804494697,1.00276359508466,8482.99325615288,0.266886326194399,607
"ul:bad",62,0.74638508,0.5226082075,0.9673747825,1.00019277506698,7650.13577223981,0.252059308072488,607
"ul:ball",63,-6.5974507,-6.96018995,-6.253379945,1.00197508465756,8167.35414652242,0.934102141680395,607
"ul:balloon",64,-2.88916215,-3.096025045,-2.68357538,1.00164048647727,7439.77052379938,0.652388797364086,607
"ul:banana",65,-4.42862765,-4.6576358,-4.19604666,1.00187778444033,8057.45209982475,0.802306425041186,607
"ul:basement",66,2.1485896,1.87549309,2.415073515,1.00093502591411,7980.4825545888,0.14168039538715,607
"ul:basket",67,0.1798415,-0.0308869413,0.3913477225,1.00099662506126,7219.08801016772,0.306425041186161,607
"ul:bat (object)",68,0.60336269,0.3855221845,0.8204242355,1.00326591227961,7644.64028815245,0.265238879736409,607
"ul:bath",69,-3.54729285,-3.759589455,-3.335814875,1.00036764644335,8321.51482473289,0.72158154859967,607
"ul:bathroom",70,-0.520911725,-0.7302041185,-0.3167116485,1.00177708018816,8814.14268368899,0.380560131795717,607
"ul:bathtub",71,-1.09373675,-1.290729215,-0.896984491,1.00140914180342,8126.87428327784,0.444810543657331,607
"ul:be",72,2.5471429,2.28148933,2.82242275,1.00264504789608,7180.36379822338,0.116968698517298,607
"ul:beach",73,0.930201585,0.7125298745,1.14961281,1.00196027199607,7874.92315708973,0.235584843492586,607
"ul:beads",74,1.12138295,0.8977280705,1.34682152,1.00333770949459,7309.94574175258,0.219110378912685,607
"ul:beans",75,-0.0956371825,-0.2907701515,0.105268495,1.00250093504404,8576.99134888547,0.334431630971993,607
"ul:bear",76,-2.67947215,-2.878480705,-2.482569795,1.0016358325076,8576.49107164411,0.629324546952224,607
"ul:because",77,2.68768035,2.411457365,2.970948385,1.00154665137684,8784.75661589215,0.108731466227348,607
"ul:bed",78,-2.3468226,-2.54702655,-2.149609785,1.00577640418513,9078.87988427919,0.591433278418451,607
"ul:bedroom",79,0.299476815,0.0898879723,0.50489155,1.00065691549971,7959.72867571686,0.294892915980231,607
"ul:bee",80,-2.22797465,-2.41854696,-2.03702768,1.00146045373316,8126.92677543072,0.57825370675453,607
"ul:before",81,2.72027585,2.44453041,3.00219754,1.00303065434147,8596.49432486646,0.107084019769357,607
"ul:behind",82,1.65449745,1.40656497,1.910134595,1.00088395065957,8368.17264665044,0.176276771004942,607
"ul:belly button",83,-2.3026148,-2.50299439,-2.10166854,0.999835621751569,8703.04810981682,0.586490939044481,607
"ul:belt",84,1.1590912,0.9316244365,1.395196865,1.00039005106517,7719.93294067998,0.215815485996705,607
"ul:bench",85,1.90039825,1.65734511,2.147987305,1.00103932456812,7326.64519457285,0.158154859967051,607
"ul:beside",86,3.0331462,2.729706805,3.34830581,1.00237583941175,7716.7549688522,0.0906095551894563,607
"ul:better",87,0.947969015,0.7323048485,1.17538607,1.0026038084796,6210.05315234428,0.233937397034596,607
"ul:bib",88,-0.62718532,-0.82468303,-0.429361138,1.00051848042885,8056.89395836986,0.392092257001647,607
"ul:bicycle",89,-1.6961097,-1.895754945,-1.50246378,1.00078686782931,7877.7374243845,0.515650741350906,607
"ul:big",90,-1.04842695,-1.241448495,-0.8557261265,1.00203745521388,8427.02758041345,0.439868204283361,607
"ul:bird",91,-3.17838985,-3.38394879,-2.967599135,1.00304780533124,8686.43873330112,0.683690280065898,607
"ul:bite",92,-1.04727035,-1.24891133,-0.8466536805,1.00090962404286,9038.82568874812,0.439868204283361,607
"ul:black",93,-0.0979469945,-0.307170207,0.1183063455,1.00085300727066,7270.53286468648,0.334431630971993,607
"ul:blanket",94,-2.23139755,-2.42203025,-2.03949069,1.0016548296407,8338.89214067851,0.57825370675453,607
"ul:blocks",95,-1.6966208,-1.88897631,-1.5023766,1.00123209611029,8218.66233567888,0.515650741350906,607
"ul:blow",96,-0.32935471,-0.5288765125,-0.1252032705,1.00329979557251,9152.44778523271,0.359143327841845,607
"ul:blue",97,-1.7258039,-1.92147644,-1.52382118,1.00123999254367,8339.73242200373,0.518945634266886,607
"ul:boat",98,-2.01897845,-2.22053588,-1.82026303,1.00294077003038,9717.18811291761,0.553542009884679,607
"ul:book",99,-4.5617307,-4.802417235,-4.33059566,1.00205055762168,7865.5591185811,0.813838550247117,607
"ul:boots",100,-1.93596485,-2.131289475,-1.746491835,1.00201485403234,8239.60937245532,0.543657331136738,607
"ul:bottle",101,-1.5142777,-1.701367965,-1.325858725,1.00170090493732,8714.09627958468,0.494233937397035,607
"ul:bowl",102,-0.960026835,-1.15162955,-0.7647041975,1.00167289529523,7149.06847893281,0.42998352553542,607
"ul:box",103,-1.68336445,-1.87343414,-1.492301445,1.00144296702789,7888.51257231626,0.514003294892916,607
"ul:boy",104,-0.6447121,-0.843230661,-0.438632191,1.00060449034126,7291.03141835341,0.393739703459638,607
"ul:bread",105,-1.58438085,-1.77922976,-1.392398485,1.00036577560911,8495.30696361013,0.502471169686985,607
"ul:break",106,0.259391035,0.04601702635,0.4788023785,1.0006495355453,8394.8499253448,0.298187808896211,607
"ul:breakfast",107,-0.539941645,-0.736095682,-0.332800854,0.999483036157065,7116.98086355244,0.382207578253707,607
"ul:bring",108,0.72481165,0.490935864,0.961402022,1.0006139116891,9630.06015581679,0.253706754530478,607
"ul:broken",109,-0.431146065,-0.642638148,-0.224243608,0.999896688213749,6764.22549128108,0.370675453047776,607
"ul:broom",110,-0.050006746,-0.249738288,0.1600702235,1.00123303003098,7586.38523094858,0.329489291598023,607
"ul:brother",111,-0.0929058045,-0.3028730355,0.119895206,1.00299813293663,8479.22688515105,0.334431630971993,607
"ul:brown",112,0.130401635,-0.0736585805,0.3427162245,1.00277734638025,8214.84944818054,0.311367380560132,607
"ul:brush (object)",113,-1.11643585,-1.311610345,-0.9328333395,1.00366082649977,8071.93442327416,0.448105436573311,607
"ul:bubbles",114,-3.1918312,-3.40427637,-2.990090725,1.00033995465415,8861.4994850877,0.685337726523888,607
"ul:bucket",115,0.245450525,0.031801878,0.460605618,0.999825155482948,7047.0605209126,0.299835255354201,607
"ul:bug",116,-1.6421758,-1.84358667,-1.440084105,1.0025785235591,8199.25569832258,0.509060955518946,607
"ul:build",117,0.94671118,0.726411123,1.172264085,1.00079430139724,7593.82243452617,0.233937397034596,607
"ul:bump",118,0.5662455,0.348985461,0.7865138445,1.00161649888507,7530.15892087846,0.268533772652389,607
"ul:bunny",119,-1.82558265,-2.01674153,-1.627089555,1.00189195880197,10294.4074074667,0.530477759472817,607
"ul:bus",120,-2.4599401,-2.66318409,-2.266023505,1.00131086700822,7790.5717852496,0.604612850082372,607
"ul:but",121,3.27114895,2.961734345,3.61096611,1.00146277102538,7350.58502754202,0.0790774299835255,607
"ul:butt",122,-1.20366995,-1.406989625,-1.00536578,1.00121946849808,7840.49145427445,0.457990115321252,607
"ul:butter",123,-0.0777744755,-0.281300187,0.12767785,1.00212988693019,7597.81239831472,0.332784184514003,607
"ul:butterfly",124,-1.37618595,-1.57037101,-1.177106975,1.00197174560407,8234.67841448124,0.477759472817133,607
"ul:button",125,-1.10844475,-1.29593551,-0.9154203005,1.00228937398078,7243.76107486139,0.446457990115321,607
"ul:buy",126,1.27683365,1.04556976,1.51636182,1.0009418973723,7877.85842856518,0.205930807248764,607
"ul:by",127,1.99636,1.747822705,2.254711065,1.00293017497642,6827.63211578172,0.151565074135091,607
"ul:bye",128,-5.5561349,-5.837160035,-5.277024935,1.00204974329788,9065.90067518704,0.883031301482702,607
"ul:cake",129,-1.5294521,-1.720387985,-1.347768225,0.999611711455857,7789.64184017531,0.495881383855025,607
"ul:call",130,-0.68248048,-0.883824733,-0.483959577,0.999761252381972,6952.77774201299,0.398682042833608,607
"ul:camera",131,-0.0292089275,-0.2419600325,0.1791062785,1.00374105232173,7419.23328138124,0.327841845140033,607
"ul:camping",132,3.02778645,2.74833011,3.33400821,1.00091074492626,6739.89996791962,0.0906095551894563,607
"ul:can (auxiliary)",133,1.2158079,0.987530616,1.456892315,1.00008408790747,7938.07583306749,0.210873146622735,607
"ul:can (object)",134,1.42149655,1.192638105,1.650784635,1.00353493309103,7062.99497640636,0.194398682042834,607
"ul:candy",135,-0.70354988,-0.9037198905,-0.499141888,1.00448733774892,9031.06864818783,0.400329489291598,607
"ul:car",136,-4.13471195,-4.35434166,-3.92146383,1.00006608367321,8397.01705064446,0.777594728171334,607
"ul:careful",137,0.499552565,0.2915246625,0.715495977,1.00179040099144,8116.40042745839,0.275123558484349,607
"ul:carrot",138,-0.40169337,-0.609130547,-0.1912980615,1.00433356812679,8023.9310846307,0.367380560131796,607
"ul:carry",139,0.08037101,-0.130508469,0.296109504,1.00073832633381,8089.85646735462,0.316309719934102,607
"ul:cat",140,-3.55949095,-3.779047195,-3.34603389,1.00081496509514,9483.67160903379,0.723228995057661,607
"ul:catch",141,0.17863809,-0.0331243474,0.3902687035,1.00006967192647,6904.55793821658,0.306425041186161,607
"ul:cereal",142,-1.30279015,-1.504769835,-1.10864451,1.00406651982968,8973.73929425022,0.469522240527183,607
"ul:chair",143,-2.0621927,-2.255057155,-1.86974784,1.00093223550782,8563.72659357565,0.558484349258649,607
"ul:chalk",144,0.0953607765,-0.09910241915,0.2973477615,1.00341272565859,7306.54773974438,0.314662273476112,607
"ul:chase",145,0.94707915,0.7201635345,1.17471029,1.00345631986952,7613.33682978966,0.233937397034596,607
"ul:cheek",146,-1.3905399,-1.58359968,-1.187610265,1.00076117943749,8002.52154482751,0.479406919275124,607
"ul:cheerios",147,-0.537422575,-0.7329329305,-0.3397360325,1.00027865007554,7211.96156068742,0.382207578253707,607
"ul:cheese",148,-3.4937303,-3.69933772,-3.29711719,1.00120018729752,7995.77051632678,0.7166392092257,607
"ul:chicken (animal)",149,-1.19000935,-1.387195895,-0.996286654,1.00062335142214,8478.89617059408,0.456342668863262,607
"ul:chicken (food)",150,-0.87669029,-1.072769615,-0.6794830145,1.00067910406784,7331.71147150843,0.420098846787479,607
"ul:child",151,2.7785677,2.50028908,3.058433825,1.00113924261619,7511.7560626495,0.103789126853377,607
"ul:child's own name",152,-2.550768,-2.74622971,-2.34981691,1.00248590556369,7755.53499294185,0.614497528830313,607
"ul:chin",153,-0.904586065,-1.097990405,-0.7057947375,1.00012705687915,6666.60015459525,0.42339373970346,607
"ul:chips",154,0.55005113,0.333431482,0.7735557305,1.0011239505635,8312.89767591693,0.270181219110379,607
"ul:chocolate",155,-0.18910607,-0.3936068615,0.0247429989,1.00233116527865,8882.2332704281,0.344316309719934,607
"ul:choo choo",156,-3.27336545,-3.47731684,-3.07338738,1.00191863878612,9468.22793612411,0.693574958813839,607
"ul:church",157,0.60335308,0.3855500305,0.821797805,1.00146147004369,7993.31149310649,0.265238879736409,607
"ul:circus",158,3.3774196,3.07320526,3.71280136,1.00119650097742,6559.30663807114,0.0741350906095552,607
"ul:clap",159,-0.829662875,-1.025062145,-0.6398430695,1.00034321242172,8383.34300565856,0.415156507413509,607
"ul:clean (action)",160,-0.37017324,-0.5689557915,-0.1679245655,1.00033756604649,7211.51964317502,0.364085667215815,607
"ul:clean (description)",161,-0.475695335,-0.676025391,-0.2805491925,1.00192548391023,7880.70268866877,0.375617792421746,607
"ul:climb",162,0.311246935,0.098131518,0.5280400905,1.00168454619379,7288.59369650666,0.293245469522241,607
"ul:clock",163,-1.0471352,-1.24080789,-0.855496375,1.00122674459483,8181.40839393399,0.439868204283361,607
"ul:close",164,-0.128243205,-0.336974179,0.0828876443,1.00218104369132,8051.32709475593,0.337726523887974,607
"ul:closet",165,0.835439205,0.6182784485,1.06205953,1.00074449652271,7518.67741449158,0.243822075782537,607
"ul:cloud",166,-0.15779032,-0.36173055,0.0389255726499999,0.999816302169515,7552.69707006508,0.341021416803954,607
"ul:clown",167,2.6292827,2.35543695,2.91000522,1.00120159682517,7045.14635361732,0.112026359143328,607
"ul:coat",168,-1.73905985,-1.934837825,-1.54748599,1.00168852458616,9584.11579090289,0.520593080724876,607
"ul:cockadoodledoo",169,-0.52312968,-0.7195384725,-0.325492532,0.999649139481712,6561.72303293402,0.380560131795717,607
"ul:coffee",170,0.001560321,-0.2070647565,0.2158085865,1.00141087682458,7610.5898723252,0.324546952224053,607
"ul:coke",171,2.4070275,2.129673005,2.672781725,1.00230641605709,8336.2679535975,0.125205930807249,607
"ul:cold",172,-1.8953813,-2.08670127,-1.701512225,0.999515105793767,8135.54185132373,0.538714991762768,607
"ul:comb (object)",173,0.463766025,0.244340875,0.6834764915,0.999584955064594,7893.26071817726,0.27841845140033,607
"ul:cook",174,0.161939755,-0.04292339135,0.3715855865,1.00024385102161,7537.11383475793,0.308072487644152,607
"ul:cookie",175,-2.85561365,-3.062082075,-2.65051701,1.00097099913802,9403.83668731337,0.649093904448105,607
"ul:corn",176,-0.0978845825,-0.292206058,0.1130327235,1.00039147713168,8974.61879295735,0.334431630971993,607
"ul:could",177,3.34476905,3.04330415,3.65570941,1.00211629293288,8400.35061255289,0.0757825370675453,607
"ul:country",178,4.0328877,3.682795715,4.419822575,1.00189725292242,8273.17374801027,0.0494233937397035,607
"ul:cover (action)",179,1.8385449,1.59113094,2.088807375,0.999996163754044,7967.05530585255,0.163097199341021,607
"ul:cow",180,-2.64947545,-2.846440065,-2.4602721,0.999876826503029,8903.52569746039,0.626029654036244,607
"ul:cowboy",181,3.06386345,2.767280155,3.379122715,1.00171317432088,6949.27026549988,0.0889621087314662,607
"ul:cracker",182,-2.49327215,-2.68249257,-2.29678383,1.00109363547473,8993.70547005428,0.607907742998353,607
"ul:crayon",183,-1.0213045,-1.21432712,-0.830164034,1.00139500101319,9091.35407732483,0.436573311367381,607
"ul:crib",184,0.343631525,0.1440732225,0.5582519435,1.00000145735901,7031.97204814695,0.28995057660626,607
"ul:cry",185,-0.371112055,-0.5793605115,-0.16721314,1.00020427079982,8680.36353558697,0.364085667215815,607
"ul:cup",186,-2.72313345,-2.913813465,-2.528379105,1.0004682363014,9252.42839629888,0.634266886326194,607
"ul:cut",187,0.69071995,0.4720695455,0.9240892445,0.999607678926818,8432.95002747946,0.257001647446458,607
"ul:cute",188,0.72643441,0.5057288525,0.9463640965,1.00066157195114,7300.77031281614,0.253706754530478,607
"ul:daddy",189,-8.01426685,-8.52700535,-7.524672825,1.00045024038615,7282.03187203576,0.973640856672158,607
"ul:dance",190,-1.0650106,-1.26175299,-0.865831225,0.999790897617087,8912.336712239,0.441515650741351,607
"ul:dark",191,0.3113671,0.101293301,0.522143101,1.00112908671027,8340.39102843501,0.293245469522241,607
"ul:day",192,1.40411955,1.174346945,1.631604645,1.0000986255815,10134.3292835596,0.196046128500824,607
"ul:deer",193,-0.326831115,-0.5329274335,-0.1158002345,0.999974716756825,8103.98193486195,0.359143327841845,607
"ul:diaper",194,-2.77708085,-2.98609104,-2.575971415,1.00012015094371,8891.57875089344,0.640856672158155,607
"ul:did",195,1.54657445,1.3156001,1.77423801,1.00032194412711,7318.67761821571,0.184514003294893,607
"ul:dinner",196,-0.250376385,-0.453843214,-0.0422424603500001,1.00099362795738,7897.21528038739,0.350906095551895,607
"ul:dirty",197,-0.875421935,-1.074758405,-0.6765270055,1.00047896318885,7279.136054862,0.420098846787479,607
"ul:dish",198,1.44246635,1.197691415,1.686963755,0.99998478103916,7724.72836688548,0.192751235584843,607
"ul:do",199,0.043903449,-0.155117094,0.255082321,1.00000525373059,7782.5119795076,0.319604612850082,607
"ul:doctor",200,-0.11167285,-0.319189416,0.0997860205,1.0001789288825,7677.60570823092,0.336079077429984,607
"ul:does",201,2.86994295,2.593996275,3.162842585,1.0008902933904,7896.70341989367,0.0988467874794069,607
"ul:dog",202,-5.33878885,-5.605288635,-5.08011209,1.00089848555262,7034.26488095425,0.869851729818781,607
"ul:doll",203,-1.2369302,-1.42942622,-1.04511455,1.00282574788674,7992.3707205071,0.461285008237232,607
"ul:don't",204,0.893893445,0.6678000385,1.11797822,1.00127870123768,8058.99145779296,0.238879736408567,607
"ul:donkey",205,0.67352591,0.462194117,0.8873834085,1.00067040039428,7461.61602676917,0.258649093904448,607
"ul:door",206,-2.3178927,-2.51762878,-2.118374315,1.00206171478443,9797.10322118175,0.588138385502471,607
"ul:down",207,-2.1031945,-2.309554975,-1.90734772,1.00313490903575,7688.65055421088,0.563426688632619,607
"ul:downtown",208,3.10028445,2.80514384,3.40527473,1.00340904208279,7359.93815231359,0.0873146622734761,607
"ul:draw",209,-0.160055655,-0.3556362525,0.0425242182999999,1.00043363717519,7500.66155692408,0.341021416803954,607
"ul:drawer",210,1.2003219,0.9649877755,1.43249551,1.00070551162456,7945.94853445086,0.212520593080725,607
"ul:dress (object)",211,0.178576595,-0.02674051255,0.3890320495,1.00372942692431,6955.51457277388,0.306425041186161,607
"ul:drink (action)",212,-1.89342515,-2.08692965,-1.70428883,1.00119677260571,8647.70317661872,0.538714991762768,607
"ul:drink (beverage)",213,-2.00713905,-2.195775795,-1.817048335,1.00015263808686,8246.05590414037,0.551894563426689,607
"ul:drive",214,0.145539455,-0.06148834885,0.353629139,1.0007494457748,7903.23273385819,0.309719934102142,607
"ul:drop",215,0.40784813,0.198088471,0.6299715265,1.00543125685684,8919.48732933095,0.2833607907743,607
"ul:dry (action)",216,0.637373665,0.4226305895,0.854570093,0.999610299029258,10292.9972902474,0.261943986820428,607
"ul:dry (description)",217,0.32446445,0.113631317,0.5466762595,1.00069258218737,8934.65716625896,0.29159802306425,607
"ul:dryer",218,1.54862635,1.31667584,1.78735269,1.00122954909227,8463.92546335573,0.184514003294893,607
"ul:duck",219,-3.6455873,-3.86417101,-3.432514855,1.00453266211189,8609.80134545838,0.731466227347611,607
"ul:dump",220,1.2973123,1.064353095,1.53775558,1.00042835742104,7385.12896819058,0.204283360790774,607
"ul:each",221,3.75616165,3.408032095,4.107111145,1.0007620227999,7414.927137966,0.0593080724876442,607
"ul:ear",222,-4.3043753,-4.55148631,-4.063674305,1.00364065717955,9662.13007444645,0.792421746293245,607
"ul:eat",223,-2.5924551,-2.796328145,-2.38540978,1.00089531198497,8287.59537967712,0.619439868204283,607
"ul:egg",224,-1.7368063,-1.931892975,-1.54109863,1.00268550967563,8051.96114576285,0.520593080724876,607
"ul:elephant",225,-1.34849875,-1.544932905,-1.144477935,1.00368335729878,9337.06865648016,0.474464579901153,607
"ul:empty",226,0.50243399,0.2897989815,0.718009202,1.00069240280084,7119.11174330914,0.275123558484349,607
"ul:every",227,2.75198005,2.47034231,3.046463905,1.00214415703286,8875.47588667335,0.105436573311367,607
"ul:eye",228,-3.25826705,-3.46435834,-3.056679595,1.00115492654362,8482.90657203021,0.691927512355848,607
"ul:face",229,-0.55189514,-0.757594695,-0.3505462655,1.00253799304556,7482.12372601198,0.383855024711697,607
"ul:fall",230,-0.492590935,-0.691075835,-0.2959344585,1.00111908102339,9783.31903969804,0.377265238879736,607
"ul:farm",231,0.481178225,0.266747885,0.695859572,1.00040726175296,7680.08211491983,0.276771004942339,607
"ul:fast",232,-0.0633573615,-0.275682677,0.147320486,1.00263904292059,9051.92200658296,0.331136738056013,607
"ul:feed",233,0.983062165,0.7554546425,1.224723775,1.00158711628041,8718.1153650852,0.230642504118616,607
"ul:find",234,0.31019806,0.101025764,0.5259265715,1.00036956290398,8032.280742622,0.293245469522241,607
"ul:fine",235,2.7116739,2.436737585,2.997217965,1.00433885478026,7731.50283944488,0.107084019769357,607
"ul:finger",236,-2.4040172,-2.6036192,-2.20779701,1.0012364427582,8332.905101174,0.598023064250412,607
"ul:finish",237,1.21814385,0.9847470725,1.449469725,1.00166162497383,9485.59412452623,0.210873146622735,607
"ul:firefighter",238,1.48777285,1.24495807,1.72198526,1.00099579312793,7942.08425275222,0.189456342668863,607
"ul:firetruck",239,-0.479409945,-0.682191116,-0.282370982,0.999989450450608,7814.54503044941,0.375617792421746,607
"ul:first",240,1.85639225,1.61233963,2.12251612,0.999805124547917,8457.36596671042,0.161449752883031,607
"ul:fish (animal)",241,-3.1173867,-3.32308058,-2.914158345,1.0014606705102,8964.39822493945,0.677100494233937,607
"ul:fish (food)",242,-1.6020225,-1.79631768,-1.401564755,1.0028068447366,9508.92840247266,0.504118616144975,607
"ul:fit",243,1.58976085,1.35282175,1.838955515,1.00074139307438,7980.40738244828,0.181219110378913,607
"ul:fix",244,0.049327492,-0.145533403,0.260156698,1.00153219383735,7084.04629104592,0.319604612850082,607
"ul:flag",245,0.68782918,0.483193136,0.8980327195,0.999845076596215,7641.82078606466,0.257001647446458,607
"ul:flower",246,-2.20142615,-2.39867185,-2.004597135,1.00146414437963,8188.40491621528,0.57495881383855,607
"ul:food",247,-1.418693,-1.61129678,-1.2232806,1.00021247742977,7725.48919147525,0.482701812191104,607
"ul:foot",248,-1.0326833,-1.23355094,-0.836531744,1.00095324138122,8291.19871987309,0.438220757825371,607
"ul:for",249,1.90600465,1.66243317,2.14819694,1.00183869552345,7340.80472333393,0.158154859967051,607
"ul:forest",250,2.35280045,2.08809198,2.62378823,1.00239912936515,7024.01394584019,0.128500823723229,607
