"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"ul:baby",58,-4.5435314,-4.72445172,-4.365649205,1.02140687144479,321.523459570904,0.790374331550802,935
"ul:babysitter",59,3.4958952,3.22865279,3.78317928,1.00578633339033,325.018218165025,0.0737967914438503,935
"ul:babysitter's name",60,-0.218042205,-0.387344455,-0.0411675312000002,1.02281161465556,161.345821936244,0.332620320855615,935
"ul:back (location)",61,0.52924598,0.3620915005,0.710487796,1.00718979109914,387.308025073016,0.26096256684492,935
"ul:bad",62,0.50553584,0.310717433,0.684134864,1.00780638568089,244.690236566043,0.263101604278075,935
"ul:ball",63,-6.6170957,-6.88232372,-6.362355335,1.00225400870369,908.183210632037,0.927272727272727,935
"ul:balloon",64,-3.05116455,-3.216256595,-2.88121177,1.00911858345351,208.49682620274,0.643850267379679,935
"ul:banana",65,-4.5945142,-4.789603455,-4.414824545,1.00204718880854,767.817358558174,0.79572192513369,935
"ul:basement",66,2.4403249,2.227919825,2.676767555,1.01511674023859,774.12899860584,0.12192513368984,935
"ul:basket",67,0.0442511525,-0.119224879,0.212237156,1.01477602647164,149.614427040625,0.305882352941176,935
"ul:bat (object)",68,0.70579102,0.5218850175,0.875792838,1.02748977685976,181.518583067818,0.245989304812834,935
"ul:bath",69,-3.68025655,-3.856794585,-3.505459125,1.00207542835892,418.148776410284,0.710160427807487,935
"ul:bathroom",70,-0.75381352,-0.9168726185,-0.574364449,1.01669357927638,430.235016726069,0.388235294117647,935
"ul:bathtub",71,-1.29821015,-1.45411068,-1.14879044,1.00395893734161,541.052159437899,0.448128342245989,935
"ul:be",72,2.65297365,2.42550237,2.893403545,1.01887757572166,258.665757685949,0.110160427807487,935
"ul:beach",73,1.0573419,0.871792675,1.23939684,1.00333825830896,352.576629426626,0.216042780748663,935
"ul:beads",74,1.394479,1.20811121,1.584884865,1.00513868624189,534.624577042072,0.190374331550802,935
"ul:beans",75,-0.18918644,-0.354154157,-0.0186225682000001,1.00935564321121,331.093098170225,0.329411764705882,935
"ul:bear",76,-2.81169675,-2.979829005,-2.652433955,1.0096282977471,503.374891106858,0.618181818181818,935
"ul:because",77,2.74765475,2.50628444,2.991942445,1.01655998251476,316.502621965606,0.105882352941176,935
"ul:bed",78,-2.5473309,-2.722245155,-2.391114655,1.00629496683966,174.786204962651,0.589304812834225,935
"ul:bedroom",79,0.14205844,-0.038339732,0.3147310115,1.01404640259178,374.601399654523,0.296256684491979,935
"ul:bee",80,-2.22017735,-2.373138055,-2.05915306,1.01312069975928,348.447472804413,0.551871657754011,935
"ul:before",81,2.9885953,2.72897153,3.2496236,1.00725401865149,214.496996173616,0.0951871657754011,935
"ul:behind",82,1.79142925,1.59688947,1.989705945,1.00562133040878,605.475525595104,0.161497326203209,935
"ul:belly button",83,-2.4528898,-2.619552195,-2.306949295,1.01116005545299,387.369896841616,0.579679144385027,935
"ul:belt",84,1.0758779,0.890931819,1.259344515,1.00474216206966,448.728979527518,0.214973262032086,935
"ul:bench",85,2.06839225,1.849474305,2.29373376,1.01775972486849,404.264275872371,0.14331550802139,935
"ul:beside",86,3.07267385,2.818448485,3.335438185,1.02596239254309,108.172208252949,0.0909090909090909,935
"ul:better",87,1.08603235,0.880194517,1.28018669,1.01741762113024,246.267971728596,0.21283422459893,935
"ul:bib",88,-0.61944842,-0.774516809,-0.4545486,1.00554750286869,325.316470245572,0.374331550802139,935
"ul:bicycle",89,-1.74563595,-1.90673166,-1.587303805,1.00656107789684,396.753228941154,0.498395721925134,935
"ul:big",90,-1.14170565,-1.31652708,-0.9587400015,1.05787176079438,79.6521043189463,0.429946524064171,935
"ul:bird",91,-3.5150318,-3.674526665,-3.35971066,1.00663439801758,962.612606403836,0.693048128342246,935
"ul:bite",92,-1.16559285,-1.324838015,-0.9958400165,1.00872520514705,296.347227939646,0.433155080213904,935
"ul:black",93,-0.118592615,-0.2837405215,0.0593880041499999,1.00998398761358,569.657783432824,0.322994652406417,935
"ul:blanket",94,-2.44124935,-2.597704305,-2.283942425,1.00685163090378,743.065074375213,0.577540106951872,935
"ul:blocks",95,-1.9052416,-2.077479245,-1.751640285,1.01063363522464,351.577649250461,0.516577540106952,935
"ul:blow",96,-0.38718142,-0.5526588305,-0.2130442605,1.02252897423686,279.42928484857,0.350802139037433,935
"ul:blue",97,-1.852563,-2.00910134,-1.7043151,1.00980969615874,324.409368562891,0.511229946524064,935
"ul:boat",98,-2.1920999,-2.343631475,-2.03377316,1.00845859389239,704.830886664015,0.548663101604278,935
"ul:book",99,-4.7095692,-4.891396345,-4.532663625,1.00668485785277,1232.48597800422,0.805347593582888,935
"ul:boots",100,-2.100449,-2.25527944,-1.933810085,1.01830950836161,263.431550609764,0.537967914438503,935
"ul:bottle",101,-1.7795715,-1.931024885,-1.61532955,1.04033121200762,101.991866747806,0.500534759358289,935
"ul:bowl",102,-1.0712346,-1.22983042,-0.91660452,1.01138969312675,432.71747469356,0.422459893048128,935
"ul:box",103,-1.8059995,-1.965777835,-1.643477025,1.00972462997808,306.470970932361,0.505882352941176,935
"ul:boy",104,-0.735557455,-0.904504697,-0.572693972,1.01513606859928,386.524759789909,0.38716577540107,935
"ul:bread",105,-1.64740195,-1.81401663,-1.47432808,1.01382191770342,296.391587455637,0.486631016042781,935
"ul:break",106,0.185824615,0.007696017985,0.3424149015,1.0044607965284,600.895970720567,0.293048128342246,935
"ul:breakfast",107,-0.53891401,-0.7114590885,-0.3872887535,1.00160052713146,432.894873567562,0.365775401069519,935
"ul:bring",108,0.79114252,0.6126352705,0.9707125145,1.01275081275625,759.175790719817,0.237433155080214,935
"ul:broken",109,-0.51541757,-0.6764138425,-0.3624486205,1.00971292424516,488.816778349971,0.363636363636364,935
"ul:broom",110,-0.081011523,-0.2437466435,0.08572298605,1.0222944174256,616.659445244146,0.318716577540107,935
"ul:brother",111,0.080862638,-0.09323008695,0.252344997,1.02339974114435,168.357020027824,0.302673796791444,935
"ul:brown",112,0.18010786,-0.00226403555999999,0.3508301245,1.01150734795047,240.113253559967,0.293048128342246,935
"ul:brush (object)",113,-1.36343665,-1.525393715,-1.21386552,1.03534514217605,102.753679291027,0.455614973262032,935
"ul:bubbles",114,-3.43110595,-3.599844905,-3.255933565,1.02213888782498,390.087534247579,0.684491978609626,935
"ul:bucket",115,0.170497875,4.06135463500046e-05,0.3506173345,1.01349671593921,341.491501330378,0.293048128342246,935
"ul:bug",116,-1.6772131,-1.846490935,-1.52092364,1.01042711037986,312.077131201002,0.490909090909091,935
"ul:build",117,0.902764345,0.716230254,1.075551125,1.01666184228227,393.00743432702,0.228877005347594,935
"ul:bump",118,0.629211045,0.4517463675,0.809137917,1.01287739192276,388.919007961704,0.252406417112299,935
"ul:bunny",119,-1.926716,-2.0881581,-1.76560546,1.00325671576126,260.494999384299,0.518716577540107,935
"ul:bus",120,-2.55921395,-2.71543213,-2.4034287,1.01695217856665,386.698311438005,0.589304812834225,935
"ul:but",121,3.40116165,3.1244504,3.673532895,1.03904808997482,86.5185034092245,0.0770053475935829,935
"ul:butt",122,-1.4266692,-1.587656565,-1.26361128,1.00197328986123,348.770090764168,0.462032085561497,935
"ul:butter",123,0.00717564605,-0.1621973185,0.1951517255,1.01443402218529,140.739030856087,0.309090909090909,935
"ul:butterfly",124,-1.4270057,-1.59059253,-1.27958571,1.00769481834908,237.389685195779,0.463101604278075,935
"ul:button",125,-1.1544705,-1.312775655,-0.9945880475,1.02487315880832,152.458584715419,0.431016042780749,935
"ul:buy",126,1.3520584,1.14343654,1.539461305,1.01629426489258,305.815812645142,0.193582887700535,935
"ul:by",127,2.0720275,1.85556124,2.303393975,1.01501010112911,308.317245529357,0.144385026737968,935
"ul:bye",128,-5.79258925,-6.00827717,-5.587259315,1.00534985216881,1119.73610722468,0.884491978609626,935
"ul:cake",129,-1.64537125,-1.80353074,-1.49069888,1.00832580971292,289.152177866483,0.487700534759358,935
"ul:call",130,-0.752149475,-0.9164026195,-0.5940954415,1.00851061870971,560.560514574477,0.388235294117647,935
"ul:camera",131,0.01007001185,-0.1500119105,0.17731345,1.01594363469825,306.11565174258,0.310160427807487,935
"ul:camping",132,3.2264108,2.979050505,3.510988965,1.00589328142453,226.22189881864,0.0844919786096257,935
"ul:can (auxiliary)",133,1.2232277,1.032462605,1.410680165,1.02090326393206,813.566939680321,0.203208556149733,935
"ul:can (object)",134,1.59600175,1.36909625,1.795014925,1.02868753581058,109.330120132605,0.175401069518717,935
"ul:candy",135,-0.79573332,-0.9580722425,-0.6287646355,1.01346499797931,325.785075704157,0.392513368983957,935
"ul:car",136,-4.3022271,-4.481563715,-4.13325841,1.0014005763931,718.314464923457,0.770053475935829,935
"ul:careful",137,0.586906785,0.4157257795,0.7705614135,1.01693055319457,265.406106489532,0.25668449197861,935
"ul:carrot",138,-0.59135053,-0.748241989,-0.415763403,1.02998521631487,169.851969490646,0.370053475935829,935
"ul:carry",139,0.103716105,-0.05791341325,0.2776312465,1.01779374619175,247.20607180095,0.299465240641711,935
"ul:cat",140,-3.73314265,-3.901690895,-3.538610385,1.00787756432135,477.624654860737,0.714438502673797,935
"ul:catch",141,0.299331545,0.111132732,0.473426295,1.00823275172645,270.13345333763,0.282352941176471,935
"ul:cereal",142,-1.5703519,-1.72312341,-1.399828585,1.01655877927049,219.234276085613,0.47807486631016,935
"ul:chair",143,-2.1582089,-2.320732265,-2.000431845,1.00616781919848,336.571232519562,0.545454545454545,935
"ul:chalk",144,0.22413797,0.0577479911,0.408950465,1.01531107149492,204.53084494484,0.287700534759358,935
"ul:chase",145,1.0171485,0.828327652,1.215755555,1.00940499198168,288.767706699265,0.219251336898396,935
"ul:cheek",146,-1.46046215,-1.61750692,-1.29914385,1.0075925895463,726.399033501613,0.466310160427807,935
"ul:cheerios",147,-0.68702032,-0.859824478,-0.514807347,1.00160008592589,362.051212746866,0.380748663101604,935
"ul:cheese",148,-3.60765295,-3.78088466,-3.44036123,1.00775320042039,441.249369337836,0.702673796791444,935
"ul:chicken (animal)",149,-1.2095525,-1.364533325,-1.056238315,1.01507697923056,299.687753684906,0.437433155080214,935
"ul:chicken (food)",150,-1.05115415,-1.2168254,-0.880450423,1.01395189453745,175.292157542839,0.420320855614973,935
"ul:child",151,2.680481,2.433503795,2.91684498,1.01799945641742,140.178258735357,0.110160427807487,935
"ul:child's own name",152,-2.78036635,-2.940606625,-2.62407908,1.00446332203826,605.456669233702,0.614973262032086,935
"ul:chin",153,-0.92702582,-1.094436125,-0.772149526,1.02675020273616,193.177182232084,0.406417112299465,935
"ul:chips",154,0.49100684,0.3055764075,0.6679145595,1.01170967726435,249.094284843351,0.264171122994652,935
"ul:chocolate",155,-0.336952925,-0.5000446995,-0.170165615,1.01347990119577,408.350912511219,0.344385026737968,935
"ul:choo choo",156,-3.4173799,-3.5852771,-3.25616355,1.00452706271739,558.133631643011,0.683422459893048,935
"ul:church",157,0.536397995,0.3551924675,0.712249376,1.00952261801033,284.418791957185,0.259893048128342,935
"ul:circus",158,3.6710188,3.36656207,3.98323427,1.01605647950593,143.507093161983,0.0684491978609626,935
"ul:clap",159,-1.0753471,-1.220703565,-0.9157305895,1.02230580543504,1139.31343934899,0.422459893048128,935
"ul:clean (action)",160,-0.45577996,-0.612695319,-0.29986413,1.0064827092556,742.005903769015,0.357219251336898,935
"ul:clean (description)",161,-0.51797681,-0.671161679,-0.3560149855,1.00657200760659,630.941441100952,0.362566844919786,935
"ul:climb",162,0.1471198,-0.0215332423,0.325351864,1.02586407752189,216.25219493928,0.295187165775401,935
"ul:clock",163,-1.0287146,-1.19716699,-0.86469,1.00813315907483,234.200392085882,0.418181818181818,935
"ul:close",164,-0.26174906,-0.428002436,-0.0977896604000001,1.00842928310459,389.992634720108,0.336898395721925,935
"ul:closet",165,0.823987755,0.6409183475,0.9996075195,1.02255612837591,197.600002796992,0.235294117647059,935
"ul:cloud",166,-0.130447325,-0.2840360435,0.0374485779,1.01061597030764,699.2937715778,0.322994652406417,935
"ul:clown",167,2.74193015,2.497802595,2.985036065,1.02374885133339,218.246348801614,0.106951871657754,935
"ul:coat",168,-1.9188366,-2.08607883,-1.76258743,1.00435936028995,281.573924647319,0.518716577540107,935
"ul:cockadoodledoo",169,-0.521001435,-0.6881896385,-0.35910358,1.00956625632173,305.035164609344,0.363636363636364,935
"ul:coffee",170,0.0399781125,-0.119951477,0.2094296325,1.00844868870919,443.599046426223,0.306951871657754,935
"ul:coke",171,2.4530146,2.227870735,2.67748526,1.04183128213483,86.8814599245584,0.122994652406417,935
"ul:cold",172,-2.0115855,-2.170842775,-1.84108244,1.01181717569397,244.269386014418,0.528342245989305,935
"ul:comb (object)",173,0.412772305,0.222027267,0.6004374855,1.01456357242108,214.609010143807,0.271657754010695,935
"ul:cook",174,0.068124214,-0.1086402655,0.247367653,1.00924898995091,253.524095859308,0.303743315508021,935
"ul:cookie",175,-3.10593385,-3.264036605,-2.929522095,1.00897234600568,449.826897954987,0.649197860962567,935
"ul:corn",176,-0.166366395,-0.3278674345,0.01165966235,1.00998267715485,388.403230829188,0.32620320855615,935
"ul:could",177,3.75035725,3.466472465,4.02975841,1.00615717271036,483.328674615268,0.06524064171123,935
"ul:country",178,4.44043425,4.097572415,4.784545255,1.00964715637783,312.889967272984,0.0449197860962567,935
"ul:cover (action)",179,2.0072205,1.81234515,2.19692524,1.00741326728875,801.777863272562,0.147593582887701,935
"ul:cow",180,-2.9235289,-3.0901186,-2.76286944,1.00812425283243,279.781711032141,0.629946524064171,935
"ul:cowboy",181,3.2298383,2.96965033,3.51658393,1.05215285098413,54.9014360927709,0.0834224598930481,935
"ul:cracker",182,-2.65445945,-2.816509985,-2.487291765,1.00360520034593,611.668795143187,0.601069518716578,935
"ul:crayon",183,-0.942579095,-1.09746776,-0.7862964045,1.00725150523287,512.907866704338,0.40855614973262,935
"ul:crib",184,0.46972537,0.289228296,0.6501528425,1.03769620777437,168.826564501747,0.266310160427807,935
"ul:cry",185,-0.480907335,-0.6425239455,-0.3170616145,1.0060121868129,453.147995424136,0.359358288770053,935
"ul:cup",186,-2.9085215,-3.07099585,-2.73470115,1.0207844817893,277.75949576551,0.629946524064171,935
"ul:cut",187,0.867462625,0.674557357,1.066295305,1.00497860284845,210.533000857394,0.232085561497326,935
"ul:cute",188,0.75167587,0.5548606615,0.9316159405,1.00441972183832,259.313723840158,0.241711229946524,935
"ul:daddy",189,-7.7191374,-8.0752733,-7.379205415,1.00171190335254,665.351372933307,0.964705882352941,935
"ul:dance",190,-1.1598779,-1.316697765,-1.00482442,1.00356360014713,444.851396111698,0.432085561497326,935
"ul:dark",191,0.299969875,0.1340156745,0.4680643965,1.0155050447773,453.19886216598,0.282352941176471,935
"ul:day",192,1.49569195,1.288780295,1.70349294,1.03085395577752,117.309155939132,0.182887700534759,935
"ul:deer",193,-0.13535419,-0.3011135855,0.0264944425999999,1.01079352639004,690.014767240549,0.325133689839572,935
"ul:diaper",194,-2.9747793,-3.132132645,-2.809770685,1.0201854611544,296.584998477925,0.636363636363636,935
"ul:did",195,1.6052012,1.39658933,1.80205115,1.00821570590016,165.985654966411,0.175401069518717,935
"ul:dinner",196,-0.355394385,-0.5273580635,-0.1966599445,1.02830045593379,158.376849963847,0.347593582887701,935
"ul:dirty",197,-0.92814777,-1.105721025,-0.7556924515,1.07854443229043,43.8036420463431,0.406417112299465,935
"ul:dish",198,1.5220895,1.31497295,1.72441312,1.02702669277066,137.479443267515,0.179679144385027,935
"ul:do",199,-0.0325140415,-0.208787694,0.1508679255,1.01989671237275,95.2889517382158,0.314438502673797,935
"ul:doctor",200,-0.053000147,-0.214934862,0.1138282895,1.01200936576278,461.139696710307,0.315508021390374,935
"ul:does",201,2.93479495,2.707986885,3.189855805,1.00265391713255,470.71353085844,0.0973262032085561,935
"ul:dog",202,-5.36181305,-5.565308175,-5.165150375,1.00539471610298,1146.66356266125,0.855614973262032,935
"ul:doll",203,-1.111264,-1.268679895,-0.9484716,1.0040469811962,340.356629851749,0.426737967914439,935
"ul:don't",204,0.79155533,0.5979896295,0.978602867,1.0079564005102,423.02826633825,0.237433155080214,935
"ul:donkey",205,0.833249305,0.6494586285,1.024229085,1.01191807676007,260.735035538581,0.235294117647059,935
"ul:door",206,-2.46295165,-2.625461635,-2.299405785,1.05535353129008,57.3929056688937,0.577540106951872,935
"ul:down",207,-2.3117167,-2.48402744,-2.15300633,1.02985145489536,160.388023835863,0.562566844919786,935
"ul:downtown",208,3.3175275,3.052255775,3.5746971,1.01457152838685,755.060311442208,0.081283422459893,935
"ul:draw",209,-0.287370935,-0.451987807,-0.111898243,1.04247405924813,84.0673970181853,0.340106951871658,935
"ul:drawer",210,1.32932,1.14087229,1.519379935,1.00474926923969,408.365531957237,0.194652406417112,935
"ul:dress (object)",211,0.18339051,0.00874656589000001,0.3655035075,1.02279008774784,157.957537476878,0.293048128342246,935
"ul:drink (action)",212,-2.08434705,-2.24696044,-1.92957551,1.00409627581574,321.019261544751,0.536898395721925,935
"ul:drink (beverage)",213,-2.15618975,-2.3165601,-2.00116486,1.02515785062588,136.447623830831,0.545454545454545,935
"ul:drive",214,0.148242205,-0.0244868928,0.3328076495,1.01658514990201,382.58806036844,0.296256684491979,935
"ul:drop",215,0.62016847,0.438137804,0.8039276295,1.03500305230776,101.204947261525,0.253475935828877,935
"ul:dry (action)",216,0.665522075,0.491956137,0.8506446835,1.00352419229752,508.260210765971,0.248128342245989,935
"ul:dry (description)",217,0.40102857,0.2219993685,0.586914523,1.02111054971253,301.023309915407,0.272727272727273,935
"ul:dryer",218,1.6927836,1.48334543,1.94289005,1.06975604077852,45.3487968545563,0.170053475935829,935
"ul:duck",219,-3.861498,-4.033807805,-3.68950715,1.02103309670257,162.711768602196,0.728342245989305,935
"ul:dump",220,1.40822545,1.21280776,1.61286622,1.01936345618585,238.274154805638,0.189304812834225,935
"ul:each",221,4.05879795,3.74679346,4.37416007,1.00702284119819,277.711490369279,0.0556149732620321,935
"ul:ear",222,-4.461988,-4.65784007,-4.25898734,1.01157431149586,434.55106376542,0.783957219251337,935
"ul:eat",223,-2.7337486,-2.898851365,-2.555751055,1.00883057456775,499.198801998993,0.609625668449198,935
"ul:egg",224,-1.76361015,-1.92474668,-1.609900615,1.03344801839879,147.46343508065,0.501604278074866,935
"ul:elephant",225,-1.42657375,-1.57286914,-1.26024716,1.06847147991731,43.7697291290808,0.459893048128342,935
"ul:empty",226,0.44723234,0.2680979785,0.624435079,1.00476073798017,332.420854877299,0.268449197860963,935
"ul:every",227,2.9936077,2.75924009,3.258557975,1.02957684731397,119.658042350649,0.0941176470588235,935
"ul:eye",228,-3.2580074,-3.422492065,-3.09586612,1.00181378009585,497.434282255709,0.666310160427807,935
"ul:face",229,-0.65230927,-0.832720647,-0.4767594855,1.04738875206968,150.86784677158,0.375401069518717,935
"ul:fall",230,-0.49591791,-0.657817218,-0.3357474645,1.02110787676873,303.986865355093,0.360427807486631,935
"ul:farm",231,0.627535395,0.445406731,0.78631854,1.02146031690198,850.148158786571,0.253475935828877,935
"ul:fast",232,0.00664784845,-0.161660082,0.1830806775,1.00661990842993,220.354178390534,0.310160427807487,935
"ul:feed",233,1.11273945,0.9367509035,1.296408895,1.01169085424833,403.068774888562,0.210695187165775,935
"ul:find",234,0.382977435,0.206042944,0.567402318,1.00318668537002,256.081672313294,0.27379679144385,935
"ul:fine",235,2.79862875,2.54661377,3.033201395,1.0102584439595,384.459016381224,0.104812834224599,935
"ul:finger",236,-2.67781415,-2.83812688,-2.51321811,1.00073249961528,563.235785407765,0.603208556149733,935
"ul:finish",237,1.44043735,1.25020591,1.63365769,1.00881698377059,396.448377392057,0.18716577540107,935
"ul:firefighter",238,1.5335347,1.338244115,1.73312396,1.0364261637118,138.846743209449,0.178609625668449,935
"ul:firetruck",239,-0.472315225,-0.631992115,-0.290562285,1.01041644497437,520.267153979966,0.358288770053476,935
"ul:first",240,1.9668657,1.756182695,2.175949725,1.00467297333591,407.690582459448,0.150802139037433,935
"ul:fish (animal)",241,-3.345645,-3.51835688,-3.18279392,1.0114885599483,533.284674661122,0.675935828877005,935
"ul:fish (food)",242,-1.6060972,-1.769321945,-1.45312377,1.01396681561924,297.022698077605,0.483422459893048,935
"ul:fit",243,1.7118035,1.49959831,1.91702121,1.02337394474335,211.724423454174,0.166844919786096,935
"ul:fix",244,0.143299355,-0.032797515,0.31972246,1.01301228550022,338.991102436608,0.297326203208556,935
"ul:flag",245,0.70735067,0.5146824655,0.8868209255,1.01159902531119,240.340463061867,0.245989304812834,935
"ul:flower",246,-2.34871445,-2.51472968,-2.17614494,1.03306451629995,133.33580182708,0.565775401069519,935
"ul:food",247,-1.34519965,-1.51115822,-1.172729895,1.00997068447261,209.913388538623,0.453475935828877,935
"ul:foot",248,-1.14273215,-1.29949086,-0.988475424,1.0090233502676,589.407470420513,0.431016042780749,935
"ul:for",249,2.0663728,1.85243566,2.283876385,1.04645288667622,81.6578486438649,0.145454545454545,935
"ul:forest",250,2.60361305,2.364827555,2.871946625,1.03430671150778,185.555012150342,0.113368983957219,935
"ul:fork",251,-1.85987395,-2.000748945,-1.715584845,1.00897328672372,977.276456334091,0.511229946524064,935
"ul:french fries",252,-0.370292485,-0.537312212,-0.203129597,1.0488635751077,57.7612171782333,0.347593582887701,935
"ul:friend",253,0.27924511,0.1070490445,0.464018011,1.02067163830501,236.295369354243,0.283422459893048,935
"ul:frog",254,-2.0758436,-2.238355495,-1.919072785,1.00643528169778,283.856841569456,0.535828877005348,935
