"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"ul:better",87,0.96997891,0.736162958,1.19867671,1.00057015688756,8862.44758910918,0.233937397034596,607
"ul:bib",88,-0.704963285,-0.905636506,-0.4973341265,1.00175245788545,6607.74721949176,0.392092257001647,607
"ul:bicycle",89,-1.818296,-2.02116929,-1.61574909,1.00288328587062,9127.15139526024,0.515650741350906,607
"ul:big",90,-1.1455587,-1.34705508,-0.949147319,1.00090979538931,6557.99818178763,0.439868204283361,607
"ul:bird",91,-3.317885,-3.523032745,-3.11086067,1.00278270497733,12112.5635297852,0.683690280065898,607
"ul:bite",92,-1.14355085,-1.349793835,-0.9378587015,1.0007292467621,7909.58216502316,0.439868204283361,607
"ul:black",93,-0.141587915,-0.3573312715,0.06809444755,1.00280733265923,7837.39292369999,0.334431630971993,607
"ul:blanket",94,-2.363714,-2.568934545,-2.153800495,1.00022955981968,10117.144023044,0.57825370675453,607
"ul:blocks",95,-1.8200033,-2.019688625,-1.610688595,1.00053864746645,8083.79485320426,0.515650741350906,607
"ul:blow",96,-0.38657949,-0.5965824725,-0.1790661935,1.00145553389481,7219.97831400961,0.359143327841845,607
"ul:blue",97,-1.8508881,-2.04523186,-1.656949505,1.00022673391434,9352.21022323492,0.518945634266886,607
"ul:boat",98,-2.1513207,-2.35193074,-1.94670065,0.99957412861092,9261.87059803837,0.553542009884679,607
"ul:book",99,-4.66327075,-4.897160575,-4.43261891,1.00167680109781,11261.5482292877,0.813838550247117,607
"ul:boots",100,-2.06227985,-2.261471445,-1.87128517,1.00063221042922,8774.77716172546,0.543657331136738,607
"ul:bottle",101,-1.6309202,-1.83131826,-1.4296963,1.00222630507876,7638.67350257986,0.494233937397035,607
"ul:bowl",102,-1.05814085,-1.2594037,-0.8518135805,1.00126254257931,8812.29992815823,0.42998352553542,607
"ul:box",103,-1.8047232,-2.00482762,-1.608194385,1.00233454249762,8597.7781552926,0.514003294892916,607
"ul:boy",104,-0.720011505,-0.9195627155,-0.512870925,1.00041601525319,9554.13226562191,0.393739703459638,607
"ul:bread",105,-1.70253335,-1.90673936,-1.49771062,1.00054012847611,8665.33425245347,0.502471169686985,607
"ul:break",106,0.236863965,0.01465517525,0.462814899,1.00299461543296,7223.1599302471,0.298187808896211,607
"ul:breakfast",107,-0.609886935,-0.817897646,-0.3963992065,1.00000281849136,7808.08119053161,0.382207578253707,607
"ul:bring",108,0.734389355,0.5051497715,0.962553306,1.00048789272138,7458.92232598761,0.253706754530478,607
"ul:broken",109,-0.504032275,-0.7093654875,-0.3014246315,1.0006388560698,9431.17192001375,0.370675453047776,607
"ul:broom",110,-0.095533243,-0.3078507995,0.121120694,1.00287837640625,7903.901673706,0.329489291598023,607
"ul:brother",111,-0.14586109,-0.356006183,0.0701982793499998,1.00104643141754,8217.76255880542,0.334431630971993,607
"ul:brown",112,0.0932948955,-0.128449739,0.313757509,1.00052193739343,7615.85148768497,0.311367380560132,607
"ul:brush (object)",113,-1.21971085,-1.426013655,-1.011188635,1.0001113087463,9105.89768934487,0.448105436573311,607
"ul:bubbles",114,-3.3287187,-3.539045395,-3.12282227,1.00427053167142,9738.95121887965,0.685337726523888,607
"ul:bucket",115,0.21364027,-0.0028156003,0.428792554,1.0003011240147,7380.16789290276,0.299835255354201,607
"ul:bug",116,-1.76281215,-1.96597933,-1.559320455,1.00048464233253,7788.98906376302,0.509060955518946,607
"ul:build",117,0.971193815,0.7340698605,1.215178835,1.00273521609666,7863.43376699618,0.233937397034596,607
"ul:bump",118,0.56317384,0.335828515,0.787630392,1.00239176920341,7284.05154954683,0.268533772652389,607
"ul:bunny",119,-1.95031135,-2.14630117,-1.751576195,1.00391538665494,10348.1693076514,0.530477759472817,607
"ul:bus",120,-2.60258765,-2.79884543,-2.39923901,1.00286281796496,9956.11957296341,0.604612850082372,607
"ul:but",121,3.63061325,3.286135625,3.99795904,1.0015210098797,8005.75853899771,0.0790774299835255,607
"ul:butt",122,-1.3105386,-1.514546345,-1.10096196,1.00224412424483,9013.82512873812,0.457990115321252,607
"ul:butter",123,-0.121798105,-0.340576484,0.0899740622499998,1.00003592405734,10282.8758696873,0.332784184514003,607
"ul:butterfly",124,-1.4884476,-1.687839025,-1.28330218,1.00032559703246,8902.95121878872,0.477759472817133,607
"ul:button",125,-1.2011642,-1.39889809,-1.00610078,1.00265639138502,8796.55543449524,0.446457990115321,607
"ul:buy",126,1.32669105,1.08282618,1.57826624,1.00212898333558,7711.5250083243,0.205930807248764,607
"ul:by",127,2.12560395,1.863362195,2.40100342,0.999660945117151,7554.69025862207,0.151565074135091,607
"ul:bye",128,-5.59274255,-5.861914325,-5.33028349,1.00076699665693,9835.71026582769,0.883031301482702,607
"ul:cake",129,-1.6445387,-1.84298419,-1.436154655,1.00380436769209,7705.61085163351,0.495881383855025,607
"ul:call",130,-0.766761775,-0.9834308215,-0.5581284125,1.00209280267435,8008.27806989348,0.398682042833608,607
"ul:camera",131,-0.0763526415,-0.2867728115,0.140325002,1.00129723780977,7285.02385102202,0.327841845140033,607
"ul:camping",132,3.32787595,3.01239222,3.669548325,1.00397201209735,8511.77158787369,0.0906095551894563,607
"ul:can (auxiliary)",133,1.2611671,1.017418685,1.51204019,1.00057522004847,8546.05442111585,0.210873146622735,607
"ul:can (object)",134,1.48667965,1.238857495,1.727599635,1.00097005702722,8050.15578050463,0.194398682042834,607
"ul:candy",135,-0.78334998,-0.992027375,-0.569797596,1.00453902746467,7798.22295366865,0.400329489291598,607
"ul:car",136,-4.25630065,-4.47711864,-4.03660874,1.00298531238392,10778.3025494561,0.777594728171334,607
"ul:careful",137,0.48449457,0.2626631295,0.7136221725,1.00036971001444,7457.41918403011,0.275123558484349,607
"ul:carrot",138,-0.469064375,-0.6756435485,-0.266956797,1.00168941177526,8009.81814359593,0.367380560131796,607
"ul:carry",139,0.0440525755,-0.17290543,0.260585449,1.00021954277212,6284.85818966445,0.316309719934102,607
"ul:cat",140,-3.69235385,-3.911041245,-3.475855795,0.999972320182192,9567.3816685355,0.723228995057661,607
"ul:catch",141,0.14639879,-0.07079824415,0.3688287505,1.00012531623202,7294.37107994699,0.306425041186161,607
"ul:cereal",142,-1.41473245,-1.616253495,-1.21231521,1.00158610459536,9158.15625677479,0.469522240527183,607
"ul:chair",143,-2.19170725,-2.393904465,-1.996427735,1.00075096443471,8678.97791798784,0.558484349258649,607
"ul:chalk",144,0.0596175765,-0.154382088,0.2777584415,1.00193444480347,7531.94823433694,0.314662273476112,607
"ul:chase",145,0.968791865,0.740058829,1.201739045,1.00066956364082,8455.8128223467,0.233937397034596,607
"ul:cheek",146,-1.5021678,-1.69439369,-1.303484535,1.00238279829509,8802.28437145274,0.479406919275124,607
"ul:cheerios",147,-0.61271434,-0.8172396375,-0.406264125,1.00114904045024,8423.37439260485,0.382207578253707,607
"ul:cheese",148,-3.63001395,-3.83829257,-3.42340239,1.00022674419337,9140.90208709645,0.7166392092257,607
"ul:chicken (animal)",149,-1.2936391,-1.497643415,-1.088324445,1.00066572751708,8332.57725547275,0.456342668863262,607
"ul:chicken (food)",150,-0.96434753,-1.16925454,-0.769810479,1.00100185771879,8615.27694522804,0.420098846787479,607
"ul:child",151,3.02478695,2.71975919,3.3433118,1.00210943873308,8458.08540312655,0.103789126853377,607
"ul:child's own name",152,-2.6872049,-2.87722021,-2.493661,1.00023787551723,8296.89090124998,0.614497528830313,607
"ul:chin",153,-0.993244575,-1.19589295,-0.792855465,1.00061530917343,7158.5503405396,0.42339373970346,607
"ul:chips",154,0.54498041,0.317292184,0.7670847765,1.00116295138987,8087.69193167531,0.270181219110379,607
"ul:chocolate",155,-0.241388195,-0.445146124,-0.04279905165,1.00131554478834,6949.93907602391,0.344316309719934,607
"ul:choo choo",156,-3.40559985,-3.613779185,-3.20461105,1.00058168731356,9036.38113793219,0.693574958813839,607
"ul:church",157,0.600176385,0.3728028935,0.827884505,1.00317236050284,7818.47732856276,0.265238879736409,607
"ul:circus",158,3.77401395,3.42897343,4.134352075,1.0001501110873,7518.45528092645,0.0741350906095552,607
"ul:clap",159,-0.916348715,-1.117634755,-0.7181416765,1.00102212347042,7719.10714681743,0.415156507413509,607
"ul:clean (action)",160,-0.43847462,-0.639257583,-0.2293018815,1.00153412899271,8398.64680962235,0.364085667215815,607
"ul:clean (description)",161,-0.55082473,-0.7571456805,-0.3387784315,1.00414940611132,6956.13661354274,0.375617792421746,607
"ul:climb",162,0.288028065,0.0797018019,0.5022306215,1.00237920337962,6997.83992389852,0.293245469522241,607
"ul:clock",163,-1.14766815,-1.347461885,-0.9459176065,1.00142978118956,7514.87482977659,0.439868204283361,607
"ul:close",164,-0.17533632,-0.380371661,0.0411903079999999,1.00023736910342,8458.41702165651,0.337726523887974,607
"ul:closet",165,0.84705867,0.6185667325,1.07598287,1.00069452138618,8858.52455651532,0.243822075782537,607
"ul:cloud",166,-0.211081615,-0.4216686815,0.00441884472499982,1.00014546025945,7436.76729893204,0.341021416803954,607
"ul:clown",167,2.8560449,2.55099223,3.164371285,1.00122934967569,7744.54290758423,0.112026359143328,607
"ul:coat",168,-1.8610001,-2.06597988,-1.66149703,1.00039032546507,8024.37159511676,0.520593080724876,607
"ul:cockadoodledoo",169,-0.595293615,-0.7978276445,-0.3909386905,1.00135808081845,7745.9862955042,0.380560131795717,607
"ul:coffee",170,-0.039589894,-0.256403272,0.176505679,1.00150386441566,7149.61924471436,0.324546952224053,607
"ul:coke",171,2.590685,2.303169375,2.886359045,1.00279184637583,8175.80071077881,0.125205930807249,607
"ul:cold",172,-2.0248389,-2.21673112,-1.82557274,1.00457937836776,8104.6405995919,0.538714991762768,607
"ul:comb (object)",173,0.44648137,0.233491977,0.6770796395,1.00299538488126,8565.02246439421,0.27841845140033,607
"ul:cook",174,0.12646446,-0.0877454358,0.347987838,1.00331401354355,7640.40978958456,0.308072487644152,607
"ul:cookie",175,-2.9977069,-3.20019112,-2.789701605,1.00317787950139,8835.71902164123,0.649093904448105,607
"ul:corn",176,-0.139255915,-0.361975548,0.0743278673999999,1.00426887888315,7955.54086535003,0.334431630971993,607
"ul:could",177,3.72764915,3.36593636,4.09246406,1.00137051961324,7783.25952401537,0.0757825370675453,607
"ul:country",178,4.61304105,4.1915406,5.077982675,1.00205283213954,9055.75166393503,0.0494233937397035,607
"ul:cover (action)",179,1.94300245,1.69522049,2.20190865,0.999503697419129,8566.21434562795,0.163097199341021,607
"ul:cow",180,-2.78659315,-2.982828315,-2.58904394,0.999964464312996,9421.77561350403,0.626029654036244,607
"ul:cowboy",181,3.37417155,3.05385825,3.706079725,1.00372465618853,8268.22419225782,0.0889621087314662,607
"ul:cracker",182,-2.6291489,-2.823975165,-2.436432435,1.00215964399503,9761.53450165706,0.607907742998353,607
"ul:crayon",183,-1.1139817,-1.31985685,-0.9140087625,1.00157556512927,7009.90617947466,0.436573311367381,607
"ul:crib",184,0.322320805,0.1044186225,0.5456014675,1.00009752487948,7579.33373769438,0.28995057660626,607
"ul:cry",185,-0.434733255,-0.640015354,-0.23288196,0.999279450984919,7314.34208855295,0.364085667215815,607
"ul:cup",186,-2.8622893,-3.064461635,-2.65676691,0.999762045393261,10287.6748604109,0.634266886326194,607
"ul:cut",187,0.69233652,0.474819075,0.919006725,1.00253438741603,8073.78845360953,0.257001647446458,607
"ul:cute",188,0.73428721,0.494276113,0.960542104,1.00061198251303,7822.82095346798,0.253706754530478,607
"ul:daddy",189,-7.7345618,-8.222909775,-7.3050489,1.00074869050835,9766.3966699601,0.973640856672158,607
"ul:dance",190,-1.1598528,-1.35929421,-0.9592902705,1.0023125094146,7876.36779353617,0.441515650741351,607
"ul:dark",191,0.28835188,0.0739666679,0.501185862,1.00315589512836,7501.39245215874,0.293245469522241,607
"ul:day",192,1.46104295,1.211382795,1.715652725,1.0018666227686,7220.25388133113,0.196046128500824,607
"ul:deer",193,-0.392395515,-0.592140536,-0.1873067735,1.0011853666918,7635.98648038156,0.359143327841845,607
"ul:diaper",194,-2.92176285,-3.124305225,-2.72351098,1.00057652860229,9957.38692362197,0.640856672158155,607
"ul:did",195,1.6267678,1.371804485,1.880559605,1.00020924090675,6388.13737708426,0.184514003294893,607
"ul:dinner",196,-0.306416895,-0.5141052105,-0.0958933083500002,1.00315046384269,8441.49841035205,0.350906095551895,607
"ul:dirty",197,-0.96211181,-1.172187695,-0.764953727,1.0033126241911,7521.07468400628,0.420098846787479,607
"ul:dish",198,1.5056115,1.26224418,1.767054155,1.00110233812578,9225.08990018709,0.192751235584843,607
"ul:do",199,0.00657594625,-0.2139727225,0.230151324,1.00300102900848,9607.575307156,0.319604612850082,607
"ul:doctor",200,-0.16022927,-0.3618054275,0.04781816145,1.00147324918258,7951.75797713126,0.336079077429984,607
"ul:does",201,3.13917755,2.832103415,3.454338565,1.00181757887071,8061.61720177672,0.0988467874794069,607
"ul:dog",202,-5.39022995,-5.655369875,-5.132791375,1.00214637120386,10876.0084256542,0.869851729818781,607
"ul:doll",203,-1.3396514,-1.530262995,-1.13669951,1.0011116064187,7806.48800031246,0.461285008237232,607
"ul:don't",204,0.903970925,0.6853276605,1.13906578,1.00241749370671,7900.50134095554,0.238879736408567,607
"ul:donkey",205,0.670172445,0.449862513,0.9043801695,1.00007239536195,8667.15476991126,0.258649093904448,607
"ul:door",206,-2.4541227,-2.655753485,-2.251601705,1.00049642216454,8872.34493134939,0.588138385502471,607
"ul:down",207,-2.2381527,-2.437684895,-2.03408421,1.00414148929852,9749.83382709496,0.563426688632619,607
"ul:downtown",208,3.4196548,3.07975276,3.7714981,1.00075765734137,8709.59663971414,0.0873146622734761,607
"ul:draw",209,-0.208782475,-0.406459722,0.00342926880999994,1.00072109776739,7241.92520750373,0.341021416803954,607
"ul:drawer",210,1.23887945,0.9981504485,1.483059235,1.00177300117055,7676.2088110005,0.212520593080725,607
"ul:dress (object)",211,0.14590792,-0.06906743885,0.3613644355,1.00299112175801,7377.03762942668,0.306425041186161,607
"ul:drink (action)",212,-2.02292065,-2.22496511,-1.813465125,1.00248957639672,9232.83052301472,0.538714991762768,607
"ul:drink (beverage)",213,-2.1378334,-2.330572785,-1.941160765,1.00029396000487,7749.89055363082,0.551894563426689,607
"ul:drive",214,0.11165405,-0.100403698,0.320661282,0.999982782230793,9505.94924052819,0.309719934102142,607
"ul:drop",215,0.3943769,0.177959118,0.6189600825,1.0012845502622,8401.70902963768,0.2833607907743,607
"ul:dry (action)",216,0.634966565,0.407540056,0.863975346,1.00028927281399,7978.20611283045,0.261943986820428,607
"ul:dry (description)",217,0.30496778,0.08331422545,0.530228577,1.00135117588708,9029.01217539531,0.29159802306425,607
"ul:dryer",218,1.62390155,1.3842152,1.866487525,1.00171297037917,8912.96580575143,0.184514003294893,607
"ul:duck",219,-3.7744463,-3.982532545,-3.56560917,1.00356818639577,10014.0468103335,0.731466227347611,607
"ul:dump",220,1.34955535,1.11266865,1.58998543,1.00204700832309,7207.18074333233,0.204283360790774,607
"ul:each",221,4.23829645,3.846477805,4.66058644,1.00128921001169,8219.60078158192,0.0593080724876442,607
"ul:ear",222,-4.418758,-4.63955123,-4.19124993,1.00156129989481,10469.7837088946,0.792421746293245,607
"ul:eat",223,-2.73222125,-2.9254996,-2.531174505,1.00257772168206,9247.23047558114,0.619439868204283,607
"ul:egg",224,-1.86340405,-2.061196695,-1.65896016,1.002087326228,8142.97671003412,0.520593080724876,607
"ul:elephant",225,-1.4551721,-1.65136149,-1.260695525,1.00308011787999,8123.51031313094,0.474464579901153,607
"ul:empty",226,0.48884764,0.2510055755,0.718260365,1.0026584094904,6503.49275778629,0.275123558484349,607
"ul:every",227,2.995194,2.69666934,3.30150541,1.0000405017962,7318.08554324393,0.105436573311367,607
"ul:eye",228,-3.3928923,-3.596798455,-3.189120625,1.00176923383973,9879.18004762955,0.691927512355848,607
"ul:face",229,-0.624240895,-0.830910967,-0.420780293,1.00053755988259,7117.02178623159,0.383855024711697,607
"ul:fall",230,-0.56360067,-0.774701538,-0.354272464,0.999720898421136,7139.90499928798,0.377265238879736,607
"ul:farm",231,0.46887734,0.25088763,0.6847333565,1.00248272859774,7205.25074145707,0.276771004942339,607
"ul:fast",232,-0.111659965,-0.3225112775,0.102349392,1.00241305477291,7710.70116248345,0.331136738056013,607
"ul:feed",233,1.01169895,0.7795235345,1.24218908,1.00118187414544,7438.04538100678,0.230642504118616,607
"ul:find",234,0.283355775,0.0655848667,0.5050114785,1.0013716409217,9827.09899959842,0.293245469522241,607
"ul:fine",235,2.9593221,2.64254565,3.28007295,1.00100618885249,8431.68772009834,0.107084019769357,607
"ul:finger",236,-2.5416219,-2.74093526,-2.336343835,1.00110000790301,10860.7758154549,0.598023064250412,607
"ul:finish",237,1.26361905,1.01868235,1.49764026,0.999842867252834,6799.30469354197,0.210873146622735,607
"ul:firefighter",238,1.5560515,1.30252307,1.80840737,1.00073724650656,7844.00120970324,0.189456342668863,607
"ul:firetruck",239,-0.546868525,-0.7568347815,-0.344660564,1.00139351487423,9272.54770183662,0.375617792421746,607
"ul:first",240,1.9668879,1.708431595,2.23299461,1.00125402547043,9386.32569928294,0.161449752883031,607
"ul:fish (animal)",241,-3.2541643,-3.459915075,-3.047149465,0.999929066429917,8474.00557920451,0.677100494233937,607
"ul:fish (food)",242,-1.71678995,-1.917926575,-1.519807955,1.00319867633452,9269.79050645863,0.504118616144975,607
"ul:fit",243,1.6710388,1.41909366,1.92439684,1.0009391989259,6883.7093607023,0.181219110378913,607
"ul:fix",244,0.0104925635,-0.207458112,0.2285396075,1.00095793698702,7683.99438372259,0.319604612850082,607
"ul:flag",245,0.6906072,0.46664795,0.9275717555,1.00084136146945,8412.90140039364,0.257001647446458,607
"ul:flower",246,-2.34007045,-2.537345035,-2.14191052,0.999443526349435,8200.34776490779,0.57495881383855,607
"ul:food",247,-1.52856635,-1.727883425,-1.326887125,0.999653410115276,9033.63120446244,0.482701812191104,607
"ul:foot",248,-1.13278905,-1.335388845,-0.930402662,1.00247874831416,7156.39962622507,0.438220757825371,607
"ul:for",249,2.0187882,1.75197257,2.298165145,1.00013987937497,7000.67795771799,0.158154859967051,607
"ul:forest",250,2.5276239,2.23329128,2.839021055,1.00035938064254,8391.38115848436,0.128500823723229,607
