"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"ul:ball",31,-4.2537682,-4.35328522,-4.152710225,1.00127187646634,5702.34860071185,0.715476810838979,1919
"ul:balloon",32,-3.1064444,-3.20827773,-3.005871615,1.00087245715826,7691.31447929236,0.554976550286608,1919
"ul:banana",33,-3.3417036,-3.44205246,-3.23864181,1.00047162973687,8119.0727821572,0.58676393955185,1919
"ul:bath",34,-2.67722315,-2.785627675,-2.56336519,1.00039320716662,7955.73944773613,0.50078165711308,1919
"ul:bathroom",35,-0.40122804,-0.548170935,-0.255411102,1.00234112071587,5268.79433443081,0.313183949973945,1919
"ul:bathtub",36,-1.3865314,-1.525625175,-1.24949489,1.00050482202062,6396.96024735629,0.378322042730589,1919
"ul:beach",37,0.438227165,0.3025720735,0.5779292155,1.0001375803019,6340.93127213866,0.254299114121939,1919
"ul:beads",38,1.1650165,1.03758391,1.2918027,1.00084571275228,6691.32991108387,0.193850964043773,1919
"ul:bear",39,-2.4693207,-2.58245537,-2.353340185,1.00045197746077,8681.69502620879,0.476810838978635,1919
"ul:bed",40,-1.1642697,-1.30657298,-1.01900685,1.00074799301943,7253.0503220632,0.362688900468994,1919
"ul:bedroom",41,0.090410851,-0.04967159255,0.2253116185,1.0009924358519,4830.56270329678,0.280354351224596,1919
"ul:bee",42,-1.3988897,-1.538540955,-1.264562535,1.00240857386631,8004.62997178999,0.379364252214695,1919
"ul:belly button",43,-1.6311699,-1.7658512,-1.49443422,1.00063674213511,5917.6136303803,0.397081813444502,1919
"ul:bib",44,-0.776939685,-0.924840205,-0.628582305,1.00071987783964,6533.96863812017,0.33715476810839,1919
"ul:bicycle",45,-1.08684475,-1.22535386,-0.9405791695,1.00221975471702,7894.94939673387,0.357477853048463,1919
"ul:big",46,-0.906564505,-1.04887198,-0.758438069,1.00000234334614,7173.85074309717,0.34549244398124,1919
"ul:bird",47,-3.1259428,-3.227229945,-3.02228305,1.00187649026996,7055.37842618053,0.557582073996873,1919
"ul:bite",48,-1.08213415,-1.221309645,-0.935756312,1.0012071096538,6833.52168820165,0.35695674830641,1919
"ul:blanket",49,-1.59711375,-1.72759734,-1.467437195,1.00084566054657,7544.93972917847,0.394476289734237,1919
"ul:blocks",50,-1.57137615,-1.702836175,-1.43893094,1.00603576099862,6978.88312906959,0.392391870766024,1919
"ul:blow",51,-0.631742545,-0.7801380265,-0.478221261,1.00010464779624,6400.32861450215,0.327774882751433,1919
"ul:blue",52,-0.692893425,-0.840650284,-0.5495759485,1.00191516055475,5571.59885384793,0.331943720687858,1919
"ul:book",53,-3.38534885,-3.48947913,-3.286247785,1.00077344597493,7883.34922308778,0.593017196456488,1919
"ul:boots",54,-0.467828075,-0.6128713425,-0.322921206,1.00207149134047,5788.11161328274,0.31735278791037,1919
"ul:bottle",55,-3.0673685,-3.171486165,-2.96368065,0.999370834168625,7422.39209134834,0.549765502866076,1919
"ul:bowl",56,-0.96078882,-1.107274485,-0.813697173,0.999963672852279,6203.77818480113,0.349140177175612,1919
"ul:box",57,-0.903701815,-1.05042408,-0.751992351,1.00071835117248,6587.35928170165,0.34549244398124,1919
"ul:boy",58,-0.55524662,-0.695351237,-0.41087295,1.00022880839432,6085.67555861307,0.323084940072955,1919
"ul:bread",59,-1.29617615,-1.443298495,-1.15186446,0.999644776487998,6608.15025336544,0.372068785825951,1919
"ul:break",60,-0.124489455,-0.268619222,0.0196848296,1.00221993536934,6764.83285424359,0.294945284002084,1919
"ul:breakfast",61,-0.208255245,-0.3493278475,-0.0661054108,1.00299610560688,6264.50353752391,0.300677436164669,1919
"ul:bring",62,0.59151444,0.4573345995,0.727222569,1.00067895639346,7021.38008670949,0.242313705054716,1919
"ul:broken",63,-0.49777772,-0.6490068165,-0.3453862795,1.00383208445692,6520.21068607634,0.319437206878583,1919
"ul:broom",64,-0.615222245,-0.760300236,-0.4667401805,1.00146166916165,6410.09398504604,0.326732673267327,1919
"ul:brother",65,0.66210503,0.529898751,0.7947865955,1.00155352137054,5559.72249505775,0.236581552892131,1919
"ul:brush (object)",66,-1.32632725,-1.46363936,-1.18840334,1.00058146453602,7967.96860080202,0.374153204794164,1919
"ul:bubbles",67,-2.55233775,-2.660466355,-2.444868405,1.00026859027935,8958.58961800811,0.486190724335591,1919
"ul:bug",68,-1.23298965,-1.380746375,-1.08328095,0.999781582142696,6449.98031977648,0.367378843147473,1919
"ul:bump",69,0.147967985,0.00974201607000001,0.2852246885,1.0020843172086,5276.3401182474,0.276185513288171,1919
"ul:bunny",70,-1.76184165,-1.889616665,-1.637984025,1.00252368729301,6128.64816574552,0.408025013027619,1919
"ul:bus",71,-1.29949485,-1.438206955,-1.15744052,1.00421110353248,6151.53444538945,0.372068785825951,1919
"ul:butter",72,-0.10018577,-0.240751578,0.0417778351499999,1.00006058577983,6773.6284602861,0.293381969775925,1919
"ul:butterfly",73,-0.686577905,-0.835362342,-0.538577394,1.00202216233821,6394.2284414376,0.331422615945805,1919
"ul:button",74,-1.48147775,-1.618784625,-1.34558848,1.00101850279075,6981.36596024582,0.385617509119333,1919
"ul:bye",75,-4.47778435,-4.579026725,-4.375123055,1.00095348124357,6685.31037511198,0.746221990620115,1919
"ul:cake",76,-0.83991605,-0.990381579,-0.691825383,1.00131766862078,6187.79915833347,0.341323606044815,1919
"ul:candy",77,-0.750524995,-0.899233745,-0.602806333,1.00051852882156,6994.06249608621,0.33559145388223,1919
"ul:car",78,-2.60623605,-2.71693823,-2.494603585,1.00179461944285,8446.39967974602,0.492443981240229,1919
"ul:careful",79,0.302406355,0.1671838775,0.435847813,1.00436234327885,6391.51657473201,0.264721208963002,1919
"ul:carrot",80,-0.443767105,-0.5927627705,-0.289812076,1.0014324930922,5341.94324287768,0.315789473684211,1919
"ul:cat",81,-3.0084224,-3.10967316,-2.902245275,0.999991790156027,8507.09328264649,0.541948931735279,1919
"ul:cereal",82,-1.02425975,-1.17084409,-0.8799511875,1.00084248598593,6561.07125570463,0.353309015112037,1919
"ul:chair",83,-1.3994076,-1.528837435,-1.26473367,1.00119613561362,6455.49347154522,0.379364252214695,1919
"ul:cheek",84,-0.335445455,-0.4856659435,-0.184234032,1.00091380181345,6539.4949032635,0.30901511203752,1919
"ul:cheerios",85,-0.761278785,-0.9049633595,-0.616725075,0.999765641441761,6084.97814900977,0.336112558624283,1919
"ul:cheese",86,-2.52976965,-2.641843845,-2.41266764,1.00210626060149,7538.93633294009,0.483585200625326,1919
"ul:chicken (animal)",87,-0.684563945,-0.8348469615,-0.5399180225,1.00068099822716,5211.42511059654,0.331422615945805,1919
"ul:chicken (food)",88,-0.766590205,-0.920308205,-0.6207391085,1.00043453716158,7359.5266463782,0.336633663366337,1919
"ul:child",89,2.05184425,1.92142803,2.183947315,1.00141155642303,6610.17996843323,0.118290776446066,1919
"ul:child's own name",90,-1.9837474,-2.106282985,-1.85385631,1.00080858360729,7616.50785385402,0.427305888483585,1919
"ul:choo choo",91,-2.1504651,-2.268853075,-2.035746825,0.999948651058983,8077.88678295913,0.443460135487233,1919
"ul:church",92,1.01075395,0.8817923345,1.14112923,1.00115325594796,7775.52465826107,0.207399687337155,1919
"ul:clean (action)",93,-0.312285275,-0.4547472395,-0.163158308,1.00170377383071,5314.84273929966,0.30745179781136,1919
"ul:clean (description)",94,-0.33081364,-0.478159914,-0.181375071,1.00139001853201,4818.79818727422,0.308494007295466,1919
"ul:clock",95,-1.0019268,-1.141584045,-0.857396754,1.00053685282047,6123.96767282419,0.351745700885878,1919
"ul:close",96,-0.36293532,-0.509264171,-0.2104052475,1.00201891403374,6022.17198435808,0.310578426263679,1919
"ul:coat",97,-0.23230009,-0.3786007355,-0.0883559381,1.00266963363322,6320.19026606225,0.302240750390829,1919
"ul:cockadoodledoo",98,-0.386417455,-0.526916603,-0.238187663,1.00028876785065,5580.81936635128,0.312141740489838,1919
"ul:coffee",99,0.0553978855,-0.09019672535,0.1968758915,1.00246200746946,6548.77370967548,0.282438770192809,1919
"ul:cold",100,-1.3362933,-1.469214245,-1.198344325,1.00231235046234,7117.00942089086,0.374674309536217,1919
"ul:comb (object)",101,0.0026268907,-0.141995626,0.1477833775,1.0029366008935,6096.37332522475,0.286086503387181,1919
"ul:cookie",102,-2.6404094,-2.7511239,-2.529102105,1.00225194972202,7311.88776841841,0.496612819176655,1919
"ul:cow",103,-1.78559105,-1.91224986,-1.660977575,1.00028526396031,6935.31285454392,0.410109431995831,1919
"ul:cracker",104,-2.46899995,-2.584841225,-2.355255285,1.00033389248325,9706.10741349096,0.476810838978635,1919
"ul:crib",105,0.310367525,0.170057596,0.4467015905,1.00106299978533,6610.62428605342,0.264200104220948,1919
"ul:cry",106,-0.49064659,-0.6363121655,-0.3498290305,1.00150524920966,6616.55483115097,0.318916102136529,1919
"ul:cup",107,-1.8717864,-1.99563398,-1.747172745,1.00134240766481,7553.03460726356,0.417404898384575,1919
"ul:cute",108,0.757451795,0.627993754,0.8864776225,1.00294017551094,7140.79658667134,0.228764981761334,1919
"ul:daddy",109,-5.59086745,-5.71531158,-5.469670375,1.00287163618885,6421.93793761223,0.876498176133403,1919
"ul:dance",110,-0.50561256,-0.658286881,-0.3588037695,1.0007835410595,5854.13767325134,0.319958311620636,1919
"ul:dark",111,0.212889665,0.07244004875,0.3491704645,1.00040425904509,5125.80913888954,0.271495570609693,1919
"ul:day",112,1.2457758,1.12000476,1.374933495,1.0007231214415,7696.51504471305,0.186555497655029,1919
"ul:deer",113,0.36005788,0.217448416,0.4989122075,1.00380836351022,6636.1749668009,0.260552371026576,1919
"ul:diaper",114,-2.23569305,-2.35579085,-2.113429415,1.00091875966286,7076.86275351812,0.451797811360083,1919
"ul:dinner",115,-0.24791282,-0.392748329,-0.105782037,1.00078859982119,6041.97463631162,0.303282959874935,1919
"ul:dirty",116,-0.99847103,-1.1451487,-0.856459319,1.00251702252724,6704.54144336519,0.351745700885878,1919
"ul:dish",117,0.61889054,0.478652548,0.7526193365,1.00172870810822,8153.83171653345,0.240229286086503,1919
"ul:dog",118,-4.1271851,-4.229163605,-4.028956135,1.00039253381635,6400.48120074845,0.697759249609171,1919
"ul:doll",119,-1.3637649,-1.502123645,-1.222755145,1.0017539665406,7046.21532323078,0.376758728504429,1919
"ul:don't",120,-0.18550785,-0.3310519315,-0.0407557133,0.999745909937032,7739.07908688325,0.29911412193851,1919
"ul:donkey",121,0.882606945,0.7540061415,1.01159417,1.00140424457784,7444.36813754302,0.218342886920271,1919
"ul:door",122,-1.80265645,-1.92684269,-1.675576715,1.00137459893707,6999.23385970902,0.411151641479937,1919
"ul:down",123,-2.1570144,-2.275945775,-2.035625295,1.00253672837506,7496.15960226005,0.443981240229286,1919
"ul:draw",124,0.217866875,0.0809588768,0.3552983085,1.00205430025554,7320.86924176862,0.270974465867639,1919
"ul:drawer",125,0.752204175,0.6246917105,0.881013843,1.00006455783645,6895.64307880821,0.229286086503387,1919
"ul:dress (object)",126,0.253445935,0.1160008935,0.3832008265,1.00085805580072,5973.45337496565,0.268368942157374,1919
"ul:drink (action)",127,-1.3558096,-1.496942255,-1.21635378,1.00414208115256,7148.01146156906,0.376237623762376,1919
"ul:drink (beverage)",128,-1.6947202,-1.826483355,-1.562634045,1.00240094237199,7470.73979815177,0.402292860865034,1919
"ul:drive",129,0.00816972,-0.1387913645,0.1482041115,1.00018484783055,7007.80876930456,0.286086503387181,1919
"ul:dry (description)",130,0.240132625,0.1029335535,0.372078477,1.0026818353743,6487.82990165391,0.26941115164148,1919
"ul:duck",131,-3.2162846,-3.320841005,-3.10517434,1.00014531206713,8027.14271790466,0.569567483064096,1919
"ul:ear",132,-2.0669062,-2.19008329,-1.942065155,1.00174007517978,8052.83205324263,0.435122459614383,1919
"ul:eat",133,-1.40555455,-1.546658185,-1.26677354,1.00240297045614,6957.48317368838,0.379885356956748,1919
"ul:egg",134,-0.929331005,-1.07371624,-0.7862206405,1.00005847166124,7235.0978120534,0.3470557582074,1919
"ul:elephant",135,-0.824466985,-0.966914867,-0.677004583,1.0009659571423,5823.38577916262,0.340281396560709,1919
"ul:empty",136,0.481501325,0.350850508,0.6090934375,1.00221143285283,6547.21432305592,0.25117248566962,1919
"ul:eye",137,-2.80299635,-2.91124905,-2.691037675,1.00345735506496,7795.4649432002,0.515893694632621,1919
"ul:face",138,-0.337228655,-0.4804445055,-0.1907704665,0.999989437221159,6826.93179710729,0.30901511203752,1919
"ul:fall",139,-0.522971475,-0.665685673,-0.378978221,0.999679896385079,5733.61528554853,0.321000521104742,1919
"ul:fast",140,0.330514215,0.189937319,0.475207382,0.999748973487844,6653.03065067969,0.262636789994789,1919
"ul:feed",141,0.53612879,0.403873311,0.6744774455,1.00010891190987,7297.24695124244,0.246482542991141,1919
"ul:fine",142,1.7521375,1.62028956,1.879247485,1.00245887084732,7373.07928078483,0.142782699322564,1919
"ul:finger",143,-0.57130599,-0.7230359135,-0.417322186,1.00058742448624,5920.53491209338,0.324127149557061,1919
"ul:finish",144,0.992177665,0.86417645,1.11927735,1.00038768053795,7727.75107873277,0.208963001563314,1919
"ul:firetruck",145,-0.249896245,-0.392676136,-0.1022926845,1.00028193821795,6616.31581076666,0.303282959874935,1919
"ul:fish (animal)",146,-2.3447562,-2.460976425,-2.22819851,1.00515666146357,7275.68589463963,0.463262115685253,1919
"ul:fish (food)",147,-1.11217755,-1.254934635,-0.963728481,1.00107294999173,6408.43704841527,0.359041167274622,1919
"ul:flower",148,-1.6621813,-1.789012065,-1.530206755,0.999960534118087,7804.06312469891,0.399687337154768,1919
"ul:food",149,-0.410283095,-0.559374537,-0.260869286,1.00015837147687,6533.82649207006,0.313705054715998,1919
"ul:foot",150,-1.5391335,-1.672127825,-1.405761345,0.999743733919502,7191.38658003423,0.389786347055758,1919
"ul:fork",151,-0.72582082,-0.8755913205,-0.5813995565,1.00129383657944,5330.8243308617,0.334028139656071,1919
"ul:frog",152,-0.945408395,-1.09229079,-0.8008601015,1.00189379455959,5816.53232142403,0.348097967691506,1919
"ul:garage",153,0.51296509,0.377186627,0.64543701,1.00072463608757,6501.72440398425,0.248566961959354,1919
"ul:garden",154,1.2545607,1.12654383,1.38519403,1.00058926823871,6574.91219666192,0.186034392912976,1919
"ul:gentle",155,1.0140914,0.882023062,1.15061569,1.00035847739073,7957.74509242682,0.206878582595102,1919
"ul:get",156,-0.44401799,-0.5882584935,-0.299921941,1.00160176259682,6125.09178607325,0.315789473684211,1919
"ul:giraffe",157,-0.36836985,-0.5149863085,-0.2210247665,1.00037630436593,6114.4025647066,0.311099531005732,1919
"ul:girl",158,-0.37847863,-0.522563384,-0.2335469975,1.00083410242398,6521.99928714723,0.311620635747785,1919
"ul:give",159,0.10227053,-0.0409264237,0.242217562,1.00012231536083,6762.28877443836,0.27931214174049,1919
"ul:glass",160,0.342570465,0.2000835985,0.489634641,0.999440614319685,7283.41768983049,0.261594580510683,1919
"ul:glasses",161,-0.78817161,-0.9429445205,-0.6438034015,1.00299863743596,6998.04105844902,0.338196977592496,1919
"ul:go",162,-1.9879479,-2.111675935,-1.86158916,0.999771060246749,6600.76358438634,0.427826993225638,1919
"ul:good",163,-0.56427932,-0.716247435,-0.415930673,1.00081427223327,5959.90525753746,0.323606044815008,1919
"ul:good night",164,-2.81098535,-2.91501007,-2.7025373,1.00067186153983,8467.33526460679,0.516935904116727,1919
"ul:goose",165,0.6009555,0.4710894785,0.728413768,1.00026626339298,6568.73225670305,0.241792600312663,1919
"ul:grandma",166,-2.8440945,-2.94908558,-2.74001694,1.00072422340127,8810.60485264876,0.521104742053153,1919
"ul:grandpa",167,-2.4579346,-2.570929615,-2.3418988,1.00111578083769,7487.93702970519,0.475768629494528,1919
"ul:grrr",168,-3.48158525,-3.582372145,-3.379832875,1.00258203514459,8543.17963110155,0.606044815007817,1919
"ul:hair",169,-1.7872176,-1.91749514,-1.656847765,1.00208327470372,7873.07629555443,0.410109431995831,1919
"ul:hammer",170,0.315492435,0.182545552,0.448507285,1.00001886732486,6272.5135326126,0.263678999478895,1919
"ul:hand",171,-1.1786613,-1.320646505,-1.03744919,1.00160461263366,5958.12906769855,0.363731109953101,1919
"ul:happy",172,-0.14780986,-0.294982864,-0.00538496032000003,1.00246859315739,5732.10606481126,0.296508598228244,1919
"ul:hard",173,0.886791365,0.763522235,1.01189836,1.00282659099041,6732.98104210238,0.217821782178218,1919
"ul:hat",174,-2.3733288,-2.494433275,-2.256916395,0.999504084199999,7889.03950166762,0.466388744137572,1919
"ul:head",175,-1.0626907,-1.20568482,-0.9180579405,1.00315699673261,6663.03325913499,0.355914538822303,1919
"ul:hello",176,-1.8254315,-1.95389315,-1.696735415,1.0013131194181,8168.74425988426,0.41323606044815,1919
"ul:help",177,-0.669362735,-0.817868651,-0.5194626145,1.00111301671275,6151.42942807416,0.330380406461699,1919
"ul:hi",178,-4.18033265,-4.278633365,-4.083067455,1.00094157899552,6087.55778111285,0.705054715997916,1919
"ul:high chair",179,0.27475496,0.137712207,0.411681575,1.00004985429888,5854.72544720676,0.266805627931214,1919
"ul:hit",180,-0.193232185,-0.3425389415,-0.0470287543500001,1.00047585717072,5301.41742873164,0.299635226680563,1919
"ul:home",181,-0.92865603,-1.082732425,-0.780024916,1.00173507419045,6148.98676644691,0.3470557582074,1919
"ul:horse",182,-1.638021,-1.77071275,-1.50374364,1.00083517870954,7699.83769361325,0.397602918186556,1919
"ul:hot",183,-2.8638891,-2.968278245,-2.75812371,1.00502067150416,7917.04360658755,0.523710265763418,1919
"ul:house",184,-0.63644487,-0.786544392,-0.488620622,1.00102747507377,6092.03722539838,0.328295987493486,1919
"ul:how",185,1.54396495,1.41376787,1.674728645,1.00083712476642,7595.98735854703,0.160500260552371,1919
"ul:hug",186,-0.961766875,-1.10984496,-0.811204912,1.00456666278215,6314.55389347287,0.349140177175612,1919
"ul:hungry",187,-0.219867245,-0.3604847075,-0.0759533991500001,1.00417483762141,6508.453207348,0.301198540906722,1919
"ul:hurry",188,0.650033975,0.5194962525,0.778457881,1.00369500571555,6394.41527924693,0.237623762376238,1919
"ul:hurt (description)",189,-0.1398789,-0.285155746,0.00238430731999995,1.00134745393934,6200.42707739806,0.295987493486191,1919
"ul:ice cream",190,-0.93010358,-1.0751194,-0.785028482,1.00058456088925,6845.84049527359,0.3470557582074,1919
"ul:in",191,-0.515433525,-0.6588884795,-0.369434996,1.0013456627473,5477.13744214191,0.320479416362689,1919
"ul:inside",192,0.82512375,0.4286611185,1.285351535,1.00175754219625,4789.94041775186,0.0118110236220472,1270
"ul:jacket",193,-0.24931515,-0.398637718,-0.10362895,1.00120840893106,5870.1986202479,0.303282959874935,1919
"ul:jeans",194,0.92533141,0.8012316505,1.05146736,1.00040052923626,7130.90688815729,0.214695153725899,1919
"ul:juice",195,-2.97021655,-3.072682535,-2.865670605,1.00141694922091,7738.84918861213,0.5372589890568,1919
"ul:jump",196,-0.58790924,-0.7408890505,-0.440705088,1.00254214787082,6513.03628878212,0.325169359041167,1919
"ul:key",197,-2.46372965,-2.573321955,-2.351012105,1.00048380964324,7229.9715463585,0.476289734236582,1919
"ul:kick",198,-0.149624135,-0.2935508325,-0.00451260377000001,1.00156730794988,6758.48680606121,0.296508598228244,1919
"ul:kiss",199,-1.25434695,-1.396630205,-1.109624885,1.00046332515221,6151.33171230063,0.368942157373632,1919
"ul:kitchen",200,-0.256795,-0.404777109,-0.1108536,1.0009824146819,5578.89956251072,0.303804064616988,1919
"ul:kitty",201,-3.07895385,-3.187809265,-2.971944515,1.00173686702032,8344.97515191072,0.551328817092236,1919
"ul:knee",202,-0.776084615,-0.928161363,-0.622668118,1.00022570838427,6547.73614453011,0.33715476810839,1919
"ul:lady",203,0.919776275,0.79532588,1.038729785,1.00101417377175,6314.46106646746,0.215216258467952,1919
"ul:lamb",204,0.50767331,0.375218433,0.6351673645,0.999790787965729,7475.75903122994,0.249088066701407,1919
"ul:lamp",205,1.0206905,0.8897354345,1.15069425,1.00323989870473,7032.12364178883,0.206357477853048,1919
"ul:later",206,0.838631545,0.7091178505,0.9682610205,1.00057618419498,7470.73988147119,0.221990620114643,1919
"ul:leg",207,-0.498387155,-0.64416112,-0.3555261615,1.00296714303365,5954.38108053836,0.319437206878583,1919
"ul:light (object)",208,-2.05461225,-2.172000965,-1.936701625,1.00198814537929,8316.72830318068,0.434080250130276,1919
"ul:lion",209,-0.81449808,-0.96408849,-0.6658185265,1.00052237434135,5828.23666749834,0.339760291818656,1919
"ul:little (description)",210,0.0707720705,-0.0677218551,0.2120008425,1.00195590356967,7474.16993474588,0.281396560708702,1919
"ul:living room",211,0.93481764,0.8136291525,1.057582675,1.00248613545003,8324.65139821966,0.213652944241793,1919
"ul:look",212,-0.564065025,-0.711615691,-0.416431636,1.00007466124148,6576.08419848968,0.323606044815008,1919
"ul:love",213,-0.718127315,-0.8749469605,-0.5671163525,0.99944516801799,6458.25254556712,0.333507034914018,1919
"ul:lunch",214,-0.071921477,-0.211584528,0.06833700765,1.00004549910984,6318.18554258305,0.291297550807712,1919
"ul:man",215,0.154008185,0.0180168053,0.292077471,1.00341601923467,6483.72744093452,0.275664408546118,1919
"ul:meat",216,0.496980735,0.3613361595,0.6255736985,1.00026611641997,6144.56270489838,0.250130276185513,1919
"ul:medicine",217,-0.255312075,-0.405969847,-0.109836497,1.00190913639897,6203.71669878636,0.303804064616988,1919
"ul:meow",218,-3.18172775,-3.28436298,-3.074042095,1.0011442833374,7461.4195150062,0.564877540385618,1919
"ul:milk",219,-2.4334506,-2.544892425,-2.31546661,1.00285121134916,7799.3218786761,0.472642001042209,1919
"ul:mommy",220,-5.55622485,-5.685240605,-5.43664419,1.0019341308089,5362.57465362386,0.873371547681084,1919
"ul:money",221,-0.62626337,-0.7756832785,-0.479392497,1.00014886818921,5804.02874384654,0.327774882751433,1919
"ul:monkey",222,-1.1106736,-1.251255365,-0.974587974,1.00094040022053,7254.96888708745,0.359041167274622,1919
"ul:moo",223,-3.30725105,-3.408648495,-3.20403761,1.00137803558759,5781.21337366087,0.582073996873372,1919
"ul:moon",224,-1.75347265,-1.882809735,-1.61821966,1.00011474372241,8194.6348010883,0.406982803543512,1919
"ul:more",225,-2.3685425,-2.48037132,-2.253749455,1.00144372590667,7645.13589517218,0.465867639395519,1919
"ul:morning",226,0.7482298,0.614340753,0.8776231375,1.00009713420224,7409.07679349807,0.229286086503387,1919
"ul:motorcycle",227,0.16010035,0.01952916,0.2960443055,1.00187028545664,6056.42332716717,0.275143303804065,1919
"ul:mouse",228,-0.66849829,-0.819260819,-0.5134551945,1.00041632428643,6397.08536904459,0.330380406461699,1919
"ul:mouth",229,-1.53181395,-1.659967265,-1.397013615,1.00155581369211,7042.10261146397,0.389265242313705,1919
"ul:nap",230,-0.848767855,-0.9945519365,-0.702759319,1.00089947734622,6835.72930740033,0.341844710786868,1919
"ul:naughty",231,2.19607305,2.05937634,2.330810625,1.00162311917143,7503.93108954821,0.107347576862949,1919
"ul:necklace",232,0.16735511,0.02820149985,0.3099874635,0.999742993931256,5483.27527191957,0.274622199062011,1919
"ul:nice",233,-0.033414315,-0.174979979,0.1029284485,1.0010013474376,5628.88719946385,0.288692027097447,1919
"ul:night",234,-0.13212024,-0.28007758,0.0143921217,1.00018008131057,6813.54571805319,0.295466388744138,1919
"ul:no",235,-3.78952465,-3.887309085,-3.690159395,1.00078313969373,5991.20506786073,0.649817613340281,1919
"ul:none",236,1.89024995,1.75960062,2.01627067,0.999552540650498,7261.92807113247,0.131318394997394,1919
"ul:nose",237,-2.5691495,-2.67841311,-2.458181345,1.00282243077778,8841.66216670399,0.488275143303804,1919
"ul:not",238,0.77094078,0.6437955585,0.893141895,1.00082247382069,6064.42939085143,0.227722772277228,1919
"ul:now",239,0.201926015,0.0612090327,0.3421558305,1.00116837771443,6033.50264478382,0.272016675351746,1919
"ul:off",240,-1.2367059,-1.37671723,-1.088873595,1.0016690588251,6322.03122644949,0.367378843147473,1919
"ul:old",241,1.34432815,1.2142644,1.475537555,1.00007750709485,7866.28923612161,0.178217821782178,1919
"ul:on",242,-1.173323,-1.313358635,-1.028630685,1.00022846162467,5294.60128928035,0.363210005211047,1919
