"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"id:morfar",80,0.0353436915,-0.0418913887,0.1116550875,1.0006535487439,7612.35958720599,0.374633123689727,4770
"id:morgen",81,1.5556241,1.471601015,1.63917536,1.00119186433987,7725.76298817815,0.236687631027254,4770
"id:mormor",82,-1.66962915,-1.746951555,-1.59702044,1.00168226651714,6194.52292333229,0.545702306079665,4770
"id:ned",83,-1.36499145,-1.443491245,-1.28894947,1.00121796406678,7187.62825473097,0.515094339622642,4770
"id:nede",84,0.468809625,0.3936570665,0.5452094025,1.00075387218892,8104.8373081921,0.332914046121593,4770
"id:nedi",85,1.65940535,1.574434665,1.74457638,1.00039547264736,6961.76317887013,0.267817509247842,4055
"id:nugatti",86,3.0197229,2.9217194,3.121865665,1.00416702586175,6025.02053867056,0.158076448828607,4055
"id:om",87,3.3242851,3.223626845,3.42694155,1.00283440108918,5936.90884685073,0.138347718865598,4055
"id:opp",88,-2.2604263,-2.33705637,-2.18385289,1.00130196225978,6569.34199820836,0.60356394129979,4770
"id:oppe",89,-0.0522851275,-0.129374189,0.023358778,1.00111638395767,7961.4509504953,0.383438155136268,4770
"id:oss",90,2.3741104,2.281604485,2.470614275,1.00217815291792,6381.08468861418,0.205918618988903,4055
"id:pannekake",91,-0.60419776,-0.681105879,-0.528257113,1.00091603570125,7971.61009174468,0.510727496917386,4055
"id:pasta",92,0.0475898275,-0.0308070494,0.1246294435,1.00084680257534,7715.86390924176,0.373584905660377,4770
"id:putte",93,0.478722475,0.401037669,0.55932524,1.00183081356095,6909.96676801488,0.388409371146732,4055
"id:saft",94,-1.92521915,-2.003900255,-1.845082875,1.00179626374903,5381.60297238197,0.659432799013564,4055
"id:sin",95,-0.63974725,-0.716529138,-0.564646531,1.00145014968824,6281.34769789568,0.514673242909988,4055
"id:sint",96,0.000647132415,-0.0766323193,0.0776574044999999,1.00245056865001,6877.1067904619,0.441676942046856,4055
"id:skli",97,-0.64482568,-0.721183046,-0.5678899055,1.00186245225218,6494.45075112988,0.515413070283601,4055
"id:skulle",98,3.76804125,3.65526392,3.87961965,1.0067971877666,5601.70243770235,0.112946979038224,4055
"id:skynde seg",99,1.63923065,1.55526776,1.72466981,1.00105684238381,6440.51654341832,0.269790382244143,4055
"id:slå",100,-0.65918346,-0.73426257,-0.587137033,1.00192324256008,8633.58745601393,0.444025157232704,4770
"id:spagetti",101,-0.19118845,-0.2641664895,-0.1199624985,1.00259326399079,8346.47262861423,0.39706498951782,4770
"id:spille",102,0.0225590845,-0.0558357195,0.0952893388,1.00063422719553,8469.13130389194,0.43921085080148,4055
"id:strømpebukse",103,-0.695898725,-0.767958758,-0.62301597,1.00187554497152,5800.04236911201,0.447589098532495,4770
"id:strømper",104,1.40321675,1.322484245,1.484282285,1.00218869726739,7379.50109389486,0.292231812577065,4055
"id:sukkertøy",105,2.71336475,2.616324025,2.81326277,1.0021517424451,5920.70689017732,0.153039832285115,4770
"id:sur",106,2.1180101,2.03184278,2.20627025,0.999839659260831,6861.98539051547,0.226880394574599,4055
"id:svømmehall",107,2.81866285,2.724294265,2.909413125,1.00276478162366,5364.07089692335,0.146540880503145,4770
"id:tallerken",108,-0.137067115,-0.210491514,-0.06752702355,1.00380031244033,7750.12058021033,0.391823899371069,4770
"id:teppe",109,-1.2166248,-1.29073059,-1.14336064,1.00079751574523,6326.09416137006,0.50020964360587,4770
"id:tilbake",110,2.03675435,1.947269175,2.123096295,1.00107639606275,6479.46898039819,0.23403205918619,4055
"id:tran",111,0.950846625,0.868895925,1.032319715,1.00003861358108,7772.76055712312,0.337854500616523,4055
"id:treffe",112,2.5557432,2.461051985,2.65325899,1.00122103129948,6045.56086489009,0.191615289765721,4055
"id:trøtt",113,-0.59326053,-0.6701557155,-0.5160034195,1.00077341440524,8411.96280677317,0.437316561844864,4770
"id:ut",114,-3.5619208,-3.658039765,-3.472003915,0.999716880029047,5788.06181291922,0.816276202219482,4055
"id:ute (location)",115,-1.40090725,-1.4801864,-1.32444807,1.00210011944531,7180.15589555385,0.518867924528302,4770
"id:utenfor",116,3.539816,3.432733215,3.648911845,1.00138557681136,5218.10813991972,0.125524044389642,4055
"id:utenpå",117,3.73032245,3.62142385,3.843561585,1.00061966406055,5589.07309382531,0.114919852034525,4055
"id:vafler",118,-0.4390096,-0.5169301255,-0.3616315065,1.00372295355258,5941.98470160288,0.49173859432799,4055
"id:vekk",119,0.3443383,0.2674854915,0.4188084245,1.0003151942494,7998.29953909101,0.403205918618989,4055
"id:velte",120,1.76739635,1.684168145,1.85333025,1.00091161481995,7474.78866334822,0.257953144266338,4055
"id:venn",121,1.3255428,1.245765455,1.40761036,1.00030184248298,6837.3511896208,0.299876695437731,4055
"id:venninne",122,3.5190065,3.411847195,3.62656291,1.0032880833523,5067.20061300269,0.12675709001233,4055
"id:vent",123,-0.315399165,-0.3880963615,-0.2404113765,1.00236870571373,7311.45977055173,0.409433962264151,4770
"id:vente",124,0.051863178,-0.0294949702,0.1316780115,1.00226220747239,6838.08500143133,0.435758323057953,4055
"id:vi",125,1.3985573,1.313568625,1.48240162,1.00185798166036,6783.52660370228,0.292725030826141,4055
"id:vil",126,-0.335914065,-0.4138464495,-0.258523589,1.00105886416995,7305.38381902841,0.479901356350185,4055
"id:ville",127,2.7428081,2.646393375,2.8387899,1.00485870236704,5943.82790679636,0.177558569667078,4055
"id:være",128,1.55503475,1.476254375,1.63713316,1.00193208646016,7155.27273057457,0.277681874229346,4055
"id:være glad i",129,1.32578035,1.242918625,1.40622615,1.00181117206052,7956.61456777701,0.299876695437731,4055
"ul:1PL.POSS",130,1.96881165,1.884827835,2.05282612,1.00046812169388,7473.77853236253,0.239950678175092,4055
"ul:1SG.POSS",131,-3.22128485,-3.301052595,-3.140101095,1.0009404858792,6097.78712431002,0.691614255765199,4770
"ul:1SG.REFL",132,3.1029277,2.999113685,3.206023405,0.99992869262908,5083.06289028907,0.152651048088779,4055
"ul:2PL",133,2.64668865,2.550940525,2.743579665,1.00215843697124,5210.13954065172,0.184710234278668,4055
"ul:2PL.POSS",134,3.9907582,3.877845965,4.112468965,1.00196371672273,5448.9467629461,0.101356350184957,4055
"ul:2SG.POSS",135,-0.57454998,-0.650511159,-0.5039610105,1.00047398107695,6608.36104681574,0.435429769392034,4770
"ul:2SG.REFL",136,4.05975825,3.9407446,4.18187867,1.00237340325307,6237.73390399299,0.0981504315659679,4055
"ul:3PL.REFL",137,1.9045679,1.817209055,1.98976485,1.00213061763326,6496.76224069879,0.245622688039457,4055
"ul:3SG.REFL",138,4.10226625,3.984687835,4.221385725,1.00248947366095,5583.65381611996,0.0961775585696671,4055
"ul:REFL",139,4.25190825,4.12713908,4.38019603,1.00031262392653,6210.67135492344,0.0892725030826141,4055
"ul:a",140,2.18987025,2.09973861,2.28057879,1.00033865015247,6984.32938466997,0.220961775585697,4055
"ul:a lot",141,-0.0106654085,-0.09046525005,0.0670126042,1.00201814704793,8194.99164013781,0.442909987669544,4055
"ul:afternoon",142,4.4883273,4.36334001,4.616703275,1.0018299114572,5823.40832963104,0.0791615289765721,4055
"ul:against",143,3.44396085,3.33880266,3.549060185,1.00059745417751,5811.65487401313,0.131196054254007,4055
"ul:airplane",144,-3.2467274,-3.329243125,-3.167659055,1.00082385722051,5367.79442784003,0.693920335429769,4770
"ul:all",145,-0.11883874,-0.196685574,-0.0419892369,0.999972502512436,7559.70351598329,0.389937106918239,4770
"ul:all gone",146,-2.87057855,-2.94757334,-2.796255745,1.00184356235021,6028.26668482219,0.660796645702306,4770
"ul:also",147,1.33326325,1.25252609,1.416445525,1.00245058833529,8318.72656950253,0.299136868064118,4055
"ul:and",148,0.17955205,0.100881236,0.256929127,1.0036611219761,8458.16897842543,0.421454993834772,4055
"ul:animal",149,0.05113597,-0.02070844105,0.1213850335,1.00150644585043,7379.72721601506,0.373165618448637,4770
"ul:ankle",150,4.036098,3.914045155,4.155943595,1.00213279598418,5145.31456044314,0.099383477188656,4055
"ul:another",151,1.70933195,1.626456645,1.795868265,1.00622787453322,6306.30697915966,0.224318658280922,4770
"ul:ant",152,0.523735395,0.4424643515,0.6047225685,1.00156850030332,7606.2599336313,0.38347718865598,4055
"ul:any",153,2.66278885,2.57067467,2.75921279,1.00134932084525,6423.82583558442,0.156184486373166,4770
"ul:apple",154,-3.44480765,-3.52365449,-3.3641654,1.00370158442128,5095.48485873081,0.710482180293501,4770
"ul:arm",155,-1.54168205,-1.61402551,-1.469680585,1.0006070966989,6356.66903183146,0.532914046121593,4770
"ul:as",156,3.0869935,2.9891387,3.18602076,1.00222725598567,5445.95823480001,0.15363748458693,4055
"ul:aunt",157,-1.90660745,-1.982024475,-1.83054725,1.00023261948587,5693.04020732777,0.569182389937107,4770
"ul:awake",158,-0.084994013,-0.1638186125,-0.00701886665000004,1.00343506472278,7795.1926208232,0.451294697903822,4055
"ul:baa baa",159,-5.47011515,-5.57036929,-5.367768705,1.00037075759804,4602.91701236448,0.851153039832285,4770
"ul:baby",160,-4.08419675,-4.171757335,-3.99645183,1.00061610234233,4517.71688777912,0.761215932914046,4770
"ul:babysitter's name",161,-0.253773245,-0.3306797775,-0.179432454,1.00174315940159,8141.92594527526,0.470530209617756,4055
"ul:back (body part)",162,-0.14099013,-0.2198532265,-0.06302875135,1.00109560380196,8655.39940296145,0.4577065351418,4055
"ul:backpack",163,-0.2768125,-0.353863952,-0.201605805,1.00453156977044,8024.92179814141,0.47324290998767,4055
"ul:backyard",164,5.84184415,5.66036121,6.026360505,1.00256152779161,7319.94492967773,0.037731196054254,4055
"ul:bag",165,-0.47317125,-0.5493536225,-0.3976689895,1.00014288700491,7551.51294177473,0.495684340320592,4055
"ul:balcony",166,3.8766016,3.76378619,3.99091606,1.00130300419443,5076.78512002927,0.107274969173859,4055
"ul:ball",167,-5.0754563,-5.17511171,-4.977331285,0.999968326310301,4533.3939729218,0.828301886792453,4770
"ul:balloon",168,-2.5028631,-2.58029674,-2.425928395,1.00147473250858,4979.502241329,0.626624737945493,4770
"ul:banana",169,-4.27739075,-4.3661018,-4.19156029,1.00136939984636,5606.04095251724,0.775471698113208,4770
"ul:basement",170,1.12406525,1.041855685,1.20826996,1.00149201769502,7375.21550280219,0.320098643649815,4055
"ul:bath",171,-4.3275231,-4.414955375,-4.240045795,0.99992443063461,4674.04178231841,0.779035639412998,4770
"ul:bathroom",172,-2.9984012,-3.07793258,-2.921385355,0.999803495280772,5426.04771098857,0.672117400419287,4770
"ul:bathtub",173,-0.25922549,-0.333947479,-0.182479439,1.00130063369732,7445.3629743014,0.40377358490566,4770
"ul:beach",174,1.8077292,1.72519268,1.8942656,1.00194857104479,6346.92869689782,0.216561844863732,4770
"ul:beans",175,3.2151145,3.113060135,3.31647955,1.00002989103596,5887.04026566756,0.145252774352651,4055
"ul:bear",176,-1.2283904,-1.306449955,-1.156412125,1.00191392591116,7284.46019283626,0.50146750524109,4770
"ul:beautiful",177,4.41206735,4.28207748,4.543195355,1.00036454468811,6545.47215303339,0.070020964360587,4770
"ul:because",178,3.7911825,3.67937896,3.905576015,1.00066652105071,5194.80089831214,0.111713933415536,4055
"ul:bed",179,-2.22905185,-2.30913289,-2.153532565,1.00294917249302,6155.14290132932,0.60062893081761,4770
"ul:bedroom",180,0.77591713,0.700478515,0.8513367205,1.00177638835385,7812.49894229548,0.30440251572327,4770
"ul:before",181,2.16304255,2.071056905,2.25475153,1.00203453368789,6388.30752199467,0.223181257706535,4055
"ul:belly button",182,-1.12654005,-1.19945183,-1.05342757,1.00340703266464,6548.47601043253,0.491194968553459,4770
"ul:belt",183,0.775724365,0.695629341,0.854913455,1.00183233004125,8406.51401294632,0.356350184956843,4055
"ul:beside",184,2.45421,2.365332555,2.544311725,0.999599998225569,6737.77979050431,0.199506781750925,4055
"ul:better",185,1.6893591,1.605182675,1.77399859,1.00001271138224,7610.29486956069,0.265104808877928,4055
"ul:bib",186,-1.58906825,-1.66321717,-1.5140267,1.00522741116216,5694.21915142997,0.537735849056604,4770
"ul:bicycle",187,-2.2171799,-2.289165815,-2.14085129,1.00286426434692,6298.38352606453,0.59937106918239,4770
"ul:big",188,-1.3701758,-1.445699715,-1.297649375,1.00196983244642,6935.41804292943,0.515723270440252,4770
"ul:bird",189,-2.0102014,-2.088924115,-1.93235183,1.00076942842196,5717.19682886344,0.579454926624738,4770
"ul:bite",190,-0.876684235,-0.9508351375,-0.8030425235,1.0028168761844,7468.18095018126,0.465828092243187,4770
"ul:black",191,1.02047295,0.942540679,1.09706031,1.00331540444602,7927.22273071763,0.330702836004932,4055
"ul:blow",192,-1.61124125,-1.68608734,-1.53738652,1.00209242754543,6547.89613926148,0.539832285115304,4770
"ul:blue",193,-0.75659872,-0.8285215595,-0.678349286,1.00255128067204,7913.34137475366,0.453459119496855,4770
"ul:board",194,2.04910815,1.962736345,2.137449245,1.00185836440926,6427.39208196564,0.232799013563502,4055
"ul:boat",195,-3.2110431,-3.30112718,-3.124903695,1.00416851746933,6378.74640781829,0.786683107274969,4055
"ul:book",196,-3.92596555,-4.011403465,-3.84034513,1.00151073068191,4244.78729989769,0.749266247379455,4770
"ul:boot",197,-1.26639175,-1.33869565,-1.19241655,1.0027209734536,6226.31648482855,0.505241090146751,4770
"ul:bottle",198,-1.5601937,-1.636830895,-1.48587176,1.00069289205049,5916.655067712,0.534800838574424,4770
"ul:bowl",199,0.898268355,0.8177466195,0.978007983,1.00111321390514,7840.52087935939,0.293291404612159,4770
"ul:boy",200,-1.72334085,-1.80130059,-1.644779675,1.00050127890123,6156.64796163699,0.551153039832285,4770
"ul:bread",201,-2.22350825,-2.29839464,-2.146964575,1.00110919049744,5399.02217765341,0.6,4770
"ul:break",202,-0.0516575775,-0.12811979,0.0245346003,0.999984123467229,7795.06659613613,0.383228511530398,4770
"ul:breakfast",203,-0.66276577,-0.7355337845,-0.590546079,1.00072144099345,7567.21437279244,0.444444444444444,4770
"ul:breast",204,-1.7536715,-1.83233821,-1.675858355,1.00237183720197,5962.96266373136,0.640937114673243,4055
"ul:breathe",205,2.10336455,2.01604122,2.18991172,1.00006431944636,6016.30380449516,0.228113440197287,4055
"ul:broken",206,-0.956613345,-1.030338735,-0.8797784295,0.999565696940574,6816.73833147153,0.474004192872117,4770
"ul:broom",207,-0.37510459,-0.449440283,-0.3002830455,1.00175867957422,8111.39157068843,0.415303983228512,4770
"ul:brother",208,0.179830975,0.103854225,0.255888584,1.00222369890491,8199.16093349812,0.360587002096436,4770
"ul:brown",209,1.24830915,1.168169965,1.330506085,1.00129662448143,8059.15459005751,0.307521578298397,4055
"ul:brush (object)",210,-0.96716786,-1.041063295,-0.8930321845,0.999715794288896,8051.54511563675,0.475052410901467,4770
"ul:bubbles",211,0.19374462,0.120736817,0.268447007,1.00031133949759,7291.94470225411,0.359329140461216,4770
"ul:bucket",212,-1.5384113,-1.614664035,-1.4607751,1.00405314304915,5985.94077810224,0.617016029593095,4055
"ul:build",213,-0.77511647,-0.853706327,-0.696002838,1.0030123640043,7659.49682575271,0.530209617755857,4055
"ul:bun",214,-2.7632781,-2.84677426,-2.68241768,1.00098964911977,5309.07203536997,0.650943396226415,4770
"ul:bunny",215,-1.63503305,-1.711751345,-1.56138296,1.0029802898967,5755.03455232161,0.542138364779874,4770
"ul:bus",216,-2.9899997,-3.066816725,-2.91333354,1.00117509078647,4876.06823609148,0.671278825995807,4770
"ul:but",217,3.20290625,3.100677335,3.302159815,1.00197542396597,6236.84523455669,0.146239210850801,4055
"ul:butt",218,-1.38015995,-1.455277935,-1.306820045,0.999830898147746,5779.45502476469,0.599260172626387,4055
"ul:butter",219,-1.22463515,-1.29853872,-1.151209865,1.00019514345327,6694.56435417343,0.50104821802935,4770
"ul:butterfly",220,-0.377849155,-0.4518862515,-0.303338274,1.00126308092916,7039.49234946235,0.415723270440252,4770
"ul:button",221,-1.03702685,-1.107656595,-0.964110349,0.999804395054631,6401.604898138,0.481970649895178,4770
"ul:buy",222,-0.106082445,-0.1858250385,-0.02564982415,1.00010512981151,7778.5938292754,0.453760789149199,4055
"ul:bye",223,-5.98874585,-6.099133745,-5.88150053,1.00080835919136,4206.43052924154,0.877987421383648,4770
"ul:cake",224,-3.1628151,-3.24405075,-3.08249226,1.00189475201959,5781.70565017246,0.686582809224319,4770
"ul:call",225,-1.31991995,-1.397088435,-1.24383524,1.00215290333084,6954.72986002205,0.592601726263872,4055
"ul:camera",226,0.982762825,0.8980511115,1.06396263,1.00166319114192,7329.12332022988,0.334648581997534,4055
"ul:camping",227,4.7656868,4.628160515,4.90441559,1.00241562544066,5237.4866761336,0.068557336621455,4055
"ul:can",228,0.710744975,0.631270209,0.788224044,1.00099406135294,8407.59003504342,0.363255240443896,4055
"ul:car",229,-4.49528395,-4.58991651,-4.40335696,1.00057295208865,5563.13812091778,0.790775681341719,4770
"ul:careful",230,0.194482745,0.114990902,0.2773802145,1.00243870009932,7722.36067540483,0.359119496855346,4770
"ul:carrot",231,-1.2240116,-1.301320525,-1.14760318,1.00430010092702,6247.66139417278,0.50104821802935,4770
"ul:carry",232,-1.2201553,-1.29775955,-1.143225175,1.00260087005916,6655.60626665028,0.581257706535142,4055
"ul:cat",233,-3.4006919,-3.480070895,-3.315890305,0.99994262403983,4983.25658425682,0.706918238993711,4770
"ul:catch",234,1.1466397,1.06607106,1.22356598,1.00249128952482,7576.65522086981,0.317879161528977,4055
"ul:cereal",235,3.1987349,3.096448745,3.30073921,1.00024215839261,5379.62679828971,0.124528301886792,4770
"ul:chair",236,-2.20604605,-2.286027625,-2.1287546,1.00071105644968,5886.98322586918,0.59853249475891,4770
"ul:chalk",237,2.79815345,2.706014735,2.89091392,1.0008532683031,5974.95058444972,0.173612823674476,4055
"ul:cheek",238,-0.912168085,-0.984437599,-0.837524424,1.00140830582964,7431.25740076001,0.469392033542977,4770
"ul:cheerios",239,2.8502733,2.7564447,2.94757176,1.00270115718387,5277.04876076663,0.144654088050314,4770
"ul:cheese",240,-3.02912735,-3.107810765,-2.94968887,1.00137269569593,5529.91290661676,0.674842767295597,4770
"ul:chicken (animal)",241,-0.0753576295,-0.148159673,-0.00240749982500003,1.00135269189774,7995.68652682083,0.385534591194969,4770
"ul:chicken (food)",242,-0.18241389,-0.2567925185,-0.1081812395,1.00049260162497,8113.461867089,0.39622641509434,4770
"ul:child",243,-0.0638604215,-0.137700062,0.0134310573499999,1.00244438523249,8185.80372371901,0.384276729559748,4770
"ul:child's own name",244,-2.98716095,-3.0679588,-2.908094465,1.00213695226928,5516.89702258056,0.671069182389937,4770
"ul:chin",245,-0.928343935,-1.00241284,-0.8534341055,1.00549892500426,7440.75654905055,0.547965474722565,4055
"ul:chips",246,1.41151295,1.325712105,1.496545675,1.00088622781095,6821.28284519125,0.291491985203453,4055
"ul:chocolate",247,-1.32293385,-1.40202628,-1.242466895,1.00385301668659,6387.60194200599,0.592848335388409,4055
