"item","jj","delta_j","delta_j_q5","delta_j_q95","delta_j_rhat","delta_j_ess","emp_prod","n_obs"
"ul:bad",30,-0.187491925,-0.352747909,-0.02090456635,1.00087412672599,6327.43203905133,0.291730868002054,1947
"ul:ball",31,-5.8957548,-6.021193615,-5.77204849,1.00207541867592,4651.89565198946,0.71854134565999,1947
"ul:balloon",32,-4.31320175,-4.42867336,-4.19404286,1.00076877535972,6114.51666835778,0.56034925526451,1947
"ul:banana",33,-4.61974245,-4.737444315,-4.501057635,1.00013540907402,5670.92301130317,0.590138674884438,1947
"ul:bath",34,-3.7007549,-3.82955969,-3.57050442,1.00243450056597,7658.11731146798,0.503852080123267,1947
"ul:bathroom",35,-0.69086035,-0.856656571,-0.5233585875,1.00131266055937,7363.71122585783,0.315356959424756,1947
"ul:bathtub",36,-2.0030706,-2.15338209,-1.84933332,1.0026795385093,8684.53145042105,0.382126348228043,1947
"ul:beach",37,0.5577104,0.3888913375,0.729279879,1.00086386884822,8873.24261796702,0.2557781201849,1947
"ul:beads",38,1.7147331,1.55631434,1.875868655,1.00024359493921,9217.88801388344,0.195685670261941,1947
"ul:bear",39,-3.4070859,-3.54684838,-3.274808495,1.00547085856179,8399.62120289506,0.479198767334361,1947
"ul:bed",40,-1.69770805,-1.856681945,-1.53019417,0.999967884938482,10299.8993215379,0.36517719568567,1947
"ul:bedroom",41,-0.00234502255,-0.172802839,0.1699680895,1.00105826766944,7377.23458038029,0.282999486389317,1947
"ul:bee",42,-1.99587685,-2.147432115,-1.846498295,1.00166932032433,6610.15084486428,0.381612737544941,1947
"ul:belly button",43,-2.3369146,-2.490577775,-2.193127455,1.00001672404956,9638.87724892334,0.402157164869029,1947
"ul:bib",44,-1.1752346,-1.34174556,-1.008364055,1.00001900400651,8570.97518812104,0.338469440164355,1947
"ul:bicycle",45,-1.58072985,-1.74380111,-1.416387835,0.999750400825643,8010.91826180509,0.359013867488444,1947
"ul:big",46,-1.3587555,-1.5283306,-1.19092228,1.00046885935124,6852.59128268457,0.347714432460195,1947
"ul:bird",47,-4.3268909,-4.447964925,-4.202245395,1.00188989047504,6862.72140283282,0.561376476630714,1947
"ul:bite",48,-1.63927615,-1.80107726,-1.47849484,1.00103406491691,10346.0176098934,0.362095531587057,1947
"ul:blanket",49,-2.2544408,-2.40239312,-2.10068783,1.00238559997881,9080.18205953561,0.397021058038007,1947
"ul:blocks",50,-2.2218532,-2.36780434,-2.0789096,1.0018363067271,6958.85702606999,0.394966615305598,1947
"ul:blow",51,-1.0256954,-1.18900114,-0.8633726355,1.00044046782941,9406.9275440666,0.331278890600925,1947
"ul:blue",52,-1.1020951,-1.27493625,-0.9287264765,1.00177413182005,7607.52393086539,0.33487416538264,1947
"ul:book",53,-4.66964745,-4.789299225,-4.549508695,1.00033888723028,5276.54293678998,0.59527478171546,1947
"ul:boots",54,-0.811445715,-0.9752164105,-0.6473385855,1.00056048773719,9131.98220520043,0.32100667693888,1947
"ul:bottle",55,-4.23933575,-4.364091585,-4.112912275,1.00225522604027,6813.21410075876,0.553158705701079,1947
"ul:bowl",56,-1.44124555,-1.600889915,-1.276733085,1.00164695243195,8068.23659106941,0.351823317925013,1947
"ul:box",57,-1.38033535,-1.54740335,-1.218126915,1.00260254974487,8721.2363097422,0.3487416538264,1947
"ul:boy",58,-0.885612675,-1.057463075,-0.720123601,1.00113125896394,8558.88479791286,0.324601951720596,1947
"ul:bread",59,-1.8737366,-2.03987538,-1.711783555,1.00322247516869,7562.28163317687,0.374935798664612,1947
"ul:break",60,-0.31678765,-0.4902203505,-0.147288733,1.00101134885061,8222.77308742504,0.297894196199281,1947
"ul:breakfast",61,-0.427564135,-0.5979698235,-0.25266314,1.00068301843816,7322.68590217726,0.303030303030303,1947
"ul:bring",62,0.784637145,0.626723318,0.942778061,1.0006919300263,5931.09936415197,0.244478685156651,1947
"ul:broken",63,-0.832688145,-1.00260474,-0.6547283515,1.00328983683851,7996.45476733159,0.322033898305085,1947
"ul:broom",64,-1.0057509,-1.1743612,-0.838408456,1.00059573380407,7592.81698617878,0.33025166923472,1947
"ul:brother",65,0.90389909,0.7446576995,1.069222725,1.00130987086844,7996.56090437617,0.238315356959425,1947
"ul:brush (object)",66,-1.93103225,-2.09612566,-1.775060225,1.00015104008925,9124.09570752199,0.378017462763225,1947
"ul:bubbles",67,-3.5435865,-3.67129181,-3.414025495,1.00071724431483,8007.21556415922,0.490498202362609,1947
"ul:bug",68,-1.8109656,-1.96838019,-1.65274148,0.999961372151735,8510.73184726048,0.371340523882897,1947
"ul:bump",69,0.10623658,-0.0641144281,0.2757051605,0.999714033293238,8201.43719696119,0.277863379558295,1947
"ul:bunny",70,-2.48263765,-2.63524139,-2.33268148,1.0021111116594,8737.39540993404,0.411402157164869,1947
"ul:bus",71,-1.88441435,-2.03790674,-1.7320404,1.00220353675156,7417.66578968408,0.375449409347714,1947
"ul:butter",72,-0.262661025,-0.4297613975,-0.0956203152000002,1.00045520747877,8016.89539948797,0.29532614278377,1947
"ul:butterfly",73,-1.0685189,-1.235656685,-0.9007130695,0.999602518746058,8068.4112766117,0.333333333333333,1947
"ul:button",74,-2.10874035,-2.26062807,-1.956526575,1.00092217699223,9577.77642020168,0.38828967642527,1947
"ul:bye",75,-6.2048927,-6.32865829,-6.08357773,1.00115524542079,4761.72162124667,0.748330765279918,1947
"ul:cake",76,-1.2641827,-1.433459855,-1.09627641,1.00097652703554,8146.47187491063,0.343091936312275,1947
"ul:candy",77,-1.16334515,-1.33323037,-0.992594057,1.00108372013331,9308.06540063578,0.337955829481253,1947
"ul:car",78,-3.5973373,-3.72789949,-3.46765943,1.00138255117899,7796.35404457267,0.495120698510529,1947
"ul:careful",79,0.316901915,0.153629703,0.480786614,1.00251576210915,7261.95759684132,0.267591165896251,1947
"ul:carrot",80,-0.732182285,-0.9063467695,-0.559723032,0.999758550912281,8680.0161215863,0.317411402157165,1947
"ul:cat",81,-4.15750485,-4.279638275,-4.036137165,1.00111230373565,6641.98131233389,0.545454545454545,1947
"ul:cereal",82,-1.5337594,-1.70028096,-1.36598798,1.0014186403594,9019.68536297839,0.356445814072933,1947
"ul:chair",83,-1.99560675,-2.152957735,-1.831926,1.00065555609734,8956.85950437937,0.381612737544941,1947
"ul:cheek",84,-0.591931055,-0.7614767765,-0.419975565,1.00229372311152,8940.13123174225,0.310734463276836,1947
"ul:cheerios",85,-1.16110375,-1.32959608,-0.9928144875,1.00034448027805,7346.49595140023,0.337955829481253,1947
"ul:cheese",86,-3.49490975,-3.62530604,-3.362834035,1.00202411502839,7097.27986942317,0.486389316897791,1947
"ul:chicken (animal)",87,-1.0663881,-1.233675345,-0.897947149,0.999564908125194,8019.33632430198,0.333333333333333,1947
"ul:chicken (food)",88,-1.1853827,-1.35285692,-1.015475105,1.00308998086912,7100.29289527686,0.338983050847458,1947
"ul:child",89,3.18956465,3.020790725,3.356639785,1.00101686410209,6629.85480449733,0.119157678479712,1947
"ul:child's own name",90,-2.7794159,-2.921790015,-2.63478732,1.0018774923953,9866.79449417752,0.431432973805855,1947
"ul:choo choo",91,-3.0013439,-3.136020265,-2.866675605,1.00087112372582,10297.31062043,0.447354904982024,1947
"ul:church",92,1.5131423,1.35053976,1.674711665,1.00093371635301,8328.69469470548,0.206471494607088,1947
"ul:clean (action)",93,-0.60162174,-0.7780365625,-0.420283316,1.00171270304841,9145.87215978319,0.311248073959938,1947
"ul:clean (description)",94,-0.622702325,-0.7914770135,-0.456353727,1.00217189573036,7778.087644837,0.312275295326143,1947
"ul:clock",95,-1.47329065,-1.63379327,-1.305337605,1.00072237731621,9352.97468540565,0.353364149974319,1947
"ul:close",96,-0.649745365,-0.8146266605,-0.479903917,1.00263604451812,9734.54726524616,0.313302516692347,1947
"ul:coat",97,-0.46820209,-0.638927767,-0.304160569,0.999787865497131,6128.45016834401,0.305084745762712,1947
"ul:cockadoodledoo",98,-0.658053095,-0.8293650655,-0.4852512595,1.00385794727223,6954.98809692973,0.313816127375449,1947
"ul:coffee",99,-0.0339329245,-0.201653918,0.138663072,1.00186950882218,7609.4693473224,0.284540318438624,1947
"ul:cold",100,-1.9241351,-2.079796505,-1.75770536,1.00192544603369,9002.35242066051,0.377503852080123,1947
"ul:comb (object)",101,-0.12268699,-0.282480544,0.0421192781999999,1.00051118257863,7544.29761609041,0.288649203903441,1947
"ul:cookie",102,-3.64628135,-3.774167595,-3.520708305,1.00163164168631,6949.85398604578,0.499229583975347,1947
"ul:cow",103,-2.51580985,-2.65861351,-2.370548265,1.00032009987747,8885.90443436336,0.413456599897278,1947
"ul:cracker",104,-3.40101855,-3.53118285,-3.270405935,1.00217294129886,6715.58352721236,0.478685156651258,1947
"ul:crib",105,0.351298405,0.177783782,0.519683934,1.00054789161216,7545.94978135318,0.266050333846944,1947
"ul:cry",106,-0.832994335,-0.9980533435,-0.6671996545,0.999604913740578,7869.96785566578,0.322033898305085,1947
"ul:cup",107,-2.62359145,-2.762896815,-2.48208082,1.00093857166787,10691.0159016891,0.420647149460709,1947
"ul:cute",108,1.0553744,0.886164117,1.22515391,1.00033575394335,7449.61183490852,0.230611196712892,1947
"ul:daddy",109,-7.8125582,-7.962412855,-7.66644419,1.00170762397116,4839.62759910839,0.877760657421674,1947
"ul:dance",110,-0.842309125,-1.01634567,-0.670786421,1.00113171367446,7398.31636834459,0.322547508988187,1947
"ul:dark",111,0.201187965,0.0149139211,0.3763497495,1.0035071443301,6480.69569929233,0.273240883410375,1947
"ul:day",112,1.85721725,1.689458895,2.02199409,1.002642149288,8571.31239986135,0.187981510015408,1947
"ul:deer",113,0.434287795,0.263980874,0.6032023005,1.00029232968969,8667.5777645856,0.261941448382126,1947
"ul:diaper",114,-3.09057565,-3.22155196,-2.956275835,1.00125581762871,10006.2951630347,0.454031843862352,1947
"ul:dinner",115,-0.491221305,-0.662271855,-0.3229507275,1.00206221146848,7937.18664399305,0.306111967128916,1947
"ul:dirty",116,-1.50269845,-1.659910605,-1.33910625,1.00146245202362,7051.67650478145,0.354904982023626,1947
"ul:dish",117,0.81271693,0.6462786085,0.983564017,1.00148671174457,8248.1462958233,0.242937853107345,1947
"ul:dog",118,-5.71404305,-5.83079148,-5.5956845,0.999651180076883,4657.10358032302,0.700564971751412,1947
"ul:doll",119,-1.97668015,-2.12924727,-1.817904105,1.00209083508528,8437.31017332268,0.380585516178737,1947
"ul:don't",120,-0.4181236,-0.58591473,-0.2504686485,1.00143939264223,8335.95666755564,0.302516692347201,1947
"ul:donkey",121,1.28987805,1.121146425,1.44989781,0.999818382696514,6794.22037250405,0.218284540318439,1947
"ul:door",122,-2.5310519,-2.677012455,-2.378691935,1.0010848924033,9227.23256623923,0.414483821263482,1947
"ul:down",123,-3.0064349,-3.13971905,-2.86783378,1.00110340407646,9791.23506013852,0.447868515665126,1947
"ul:draw",124,0.211373635,0.04120481065,0.383500255,1.00265385713611,7124.68952427406,0.272727272727273,1947
"ul:drawer",125,1.0135421,0.8478041375,1.175788665,1.00032363390635,7460.76168197474,0.2326656394453,1947
"ul:dress (object)",126,0.24566061,0.0776963914,0.4101666705,1.00192213417382,7365.318369893,0.271186440677966,1947
"ul:drink (action)",127,-1.98607485,-2.14567433,-1.82526134,1.00219986929367,8666.29736358645,0.381099126861839,1947
"ul:drink (beverage)",128,-2.39551415,-2.54135905,-2.248678305,1.00073012067085,8293.83056308323,0.405752439650745,1947
"ul:drive",129,-0.131317755,-0.308511737,0.0377928115499999,1.00128742812637,7525.70970358065,0.289162814586543,1947
"ul:dry (description)",130,0.26681348,0.09230158225,0.439584082,1.00201880705939,7327.29711770319,0.270159219311762,1947
"ul:duck",131,-4.4311014,-4.54762164,-4.313075495,1.00069764151755,5631.20344323821,0.571648690292758,1947
"ul:ear",132,-2.88654515,-3.025700065,-2.748617745,1.00661309255042,8454.87239261694,0.439137134052388,1947
"ul:eat",133,-2.0287511,-2.181196425,-1.872354545,1.00279145546853,7814.12066385552,0.38366718027735,1947
"ul:egg",134,-1.4014335,-1.57256174,-1.229413965,1.0036857280121,9189.10971034803,0.349768875192604,1947
"ul:elephant",135,-1.24658765,-1.418062565,-1.08144425,0.999848738328515,8021.35010323941,0.342064714946071,1947
"ul:empty",136,0.640947565,0.480508816,0.8078993265,0.999601355679777,7668.55259760906,0.251669234720082,1947
"ul:eye",137,-3.87877305,-3.99886755,-3.752093675,0.999530801615875,7002.54912853578,0.519774011299435,1947
"ul:face",138,-0.61283886,-0.787393222,-0.444402473,1.00028429369801,8891.74314405466,0.311761684643041,1947
"ul:fall",139,-0.875778455,-1.051015665,-0.7033519355,1.00118257059027,8122.99035920688,0.324088341037494,1947
"ul:fast",140,0.36008062,0.1890554995,0.5269840025,1.00254943850817,6678.73323823919,0.265536723163842,1947
"ul:feed",141,0.7008108,0.5415922145,0.868529072,1.00040357835714,6748.21316916533,0.248587570621469,1947
"ul:fine",142,2.70958875,2.54183409,2.87242094,0.999636099643159,8950.99549729053,0.142783769902414,1947
"ul:finger",143,-0.95119144,-1.123256215,-0.7828057105,0.999731505785335,7420.4917132996,0.327683615819209,1947
"ul:finish",144,1.45473985,1.29605221,1.613423785,1.00044220247983,7592.77240757908,0.209553158705701,1947
"ul:firetruck",145,-0.502942595,-0.6767223775,-0.328875391,1.0027267899959,8863.28677423312,0.306625577812018,1947
"ul:fish (animal)",146,-3.249017,-3.37935989,-3.112439965,1.00017985723733,8512.48954224381,0.466358500256805,1947
"ul:fish (food)",147,-1.62892835,-1.78683966,-1.46023777,1.00323114383498,8739.38203473323,0.361581920903955,1947
"ul:flower",148,-2.3460712,-2.48796228,-2.202513665,1.00145822217129,8149.37936632655,0.402670775552131,1947
"ul:food",149,-0.71254141,-0.87996413,-0.541038622,1.00227845540767,7926.42965507353,0.31638418079096,1947
"ul:foot",150,-2.1955458,-2.34722346,-2.0406318,1.00337056038694,7756.4573886322,0.393425783256292,1947
"ul:fork",151,-1.15153895,-1.32077846,-0.9783939325,1.00074245185625,7958.3606351666,0.337442218798151,1947
"ul:frog",152,-1.40005445,-1.56165309,-1.23520563,1.00202235104219,8712.61280805598,0.349768875192604,1947
"ul:garage",153,0.6406402,0.474347504,0.805310388,1.00091251105722,9334.10292533671,0.251669234720082,1947
"ul:garden",154,1.883397,1.717774865,2.051326525,1.00263027320449,6853.366207801,0.186440677966102,1947
"ul:gentle",155,1.4659406,1.305462525,1.62179256,1.00000758548017,7578.60115217864,0.209039548022599,1947
"ul:get",156,-0.77898156,-0.9532312225,-0.604815616,1.00140086724162,8027.44897897573,0.319465844889574,1947
"ul:giraffe",157,-0.64750479,-0.819658513,-0.4724875805,1.0014201877173,7608.85131614347,0.313302516692347,1947
"ul:girl",158,-0.64639749,-0.8209989075,-0.468483104,1.00115220547819,9344.18406195853,0.313302516692347,1947
"ul:give",159,0.018760494,-0.1523590075,0.1872383245,1.00170452550725,6602.21655920417,0.281972265023112,1947
"ul:glass",160,0.379304965,0.2071426885,0.5579585015,1.00023764022342,7511.22707621483,0.264509501797637,1947
"ul:glasses",161,-1.2067849,-1.372257195,-1.043005595,1.00118741589185,7538.14597323795,0.340010272213662,1947
"ul:go",162,-2.76683335,-2.912295685,-2.62167218,1.00258169186507,8813.48558027979,0.430405752439651,1947
"ul:good",163,-0.94383151,-1.1193884,-0.766396415,0.999868773776815,7622.28795106275,0.327170005136107,1947
"ul:good night",164,-3.88615925,-4.013998925,-3.76107288,0.999929945056,8241.45320996221,0.520287621982537,1947
"ul:goose",165,0.81325498,0.6427227025,0.9804193165,1.00291250676568,5169.93024662101,0.242937853107345,1947
"ul:grandma",166,-3.9471387,-4.07121036,-3.824600675,0.999578496570697,6847.00231255299,0.525937339496662,1947
"ul:grandpa",167,-3.4218207,-3.56055565,-3.28174686,1.00116950726084,8126.49347818887,0.480225988700565,1947
"ul:grrr",168,-4.7965786,-4.914483995,-4.67928099,1.00053621967761,7300.31053953955,0.607601438109913,1947
"ul:hair",169,-2.5174121,-2.66238864,-2.36570478,1.00486718781973,9217.2214973199,0.413456599897278,1947
"ul:hammer",170,0.33781072,0.1742273805,0.503905234,1.00104394341992,6010.10848496922,0.266563944530046,1947
"ul:hand",171,-1.7376138,-1.896572815,-1.57864513,1.00035672563099,9670.0312097292,0.367231638418079,1947
"ul:happy",172,-0.32617831,-0.5049290545,-0.150971606,1.00072868830424,6277.98684077572,0.298407806882383,1947
"ul:hard",173,1.2709217,1.11574735,1.42485898,0.999597951003366,10095.4958198192,0.219311761684643,1947
"ul:hat",174,-3.27858895,-3.40649093,-3.14868623,1.00231407805405,9076.68262014466,0.468926553672316,1947
"ul:head",175,-1.5897521,-1.75056589,-1.42213115,1.00009174369985,7328.43569771947,0.359527478171546,1947
"ul:hello",176,-2.53827835,-2.68130721,-2.396522275,1.00083131283725,7544.32029995951,0.414997431946585,1947
"ul:help",177,-1.0466544,-1.211253845,-0.8828587985,0.999802820820623,8293.4739928147,0.332306111967129,1947
"ul:hi",178,-5.7770768,-5.894243935,-5.658620075,1.0007147805701,5258.87827192805,0.706728299948639,1947
"ul:high chair",179,0.28858807,0.121565228,0.4565136965,1.00255972431521,9221.26369456819,0.269131997945557,1947
"ul:hit",180,-0.42844811,-0.601667479,-0.2573418575,1.00166609371989,7121.36875595029,0.303030303030303,1947
"ul:home",181,-1.38969725,-1.55464199,-1.220666375,1.00063148487255,8347.92497512661,0.349255264509502,1947
"ul:horse",182,-2.31239435,-2.46491268,-2.16596282,1.00011596865626,7798.17426805509,0.400616332819723,1947
"ul:hot",183,-3.9706496,-4.09274834,-3.849143605,1.00032346784819,6987.33584404933,0.52799178222907,1947
"ul:house",184,-1.02398135,-1.19925842,-0.848734366,1.00074748120265,8772.35376171367,0.331278890600925,1947
"ul:how",185,2.35703635,2.196867745,2.522523675,1.00238702028838,8486.1896316753,0.161273754494093,1947
"ul:hug",186,-1.43839345,-1.61067245,-1.27786767,1.00313020001627,8353.25710217215,0.351823317925013,1947
"ul:hungry",187,-0.450260045,-0.623731769,-0.2765194905,1.00317355514279,8470.51624920259,0.304057524396507,1947
"ul:hurry",188,0.863266395,0.7026505115,1.02102082,1.00245914240215,7567.61338292722,0.240369799691834,1947
"ul:hurt (description)",189,-0.347486995,-0.5239023005,-0.1786533675,1.00265407574983,8095.07974175863,0.299435028248588,1947
"ul:ice cream",190,-1.407509,-1.569121815,-1.248437195,0.999696493044865,8773.12795988,0.350282485875706,1947
"ul:in",191,-0.86574726,-1.03765536,-0.69067737,1.00249417748594,8830.59376664489,0.323574730354391,1947
"ul:inside",192,0.842758775,0.4069082945,1.32936519,1.00010345990191,6103.70136526373,0.0117004680187207,1282
"ul:jacket",193,-0.449659165,-0.623278286,-0.273440445,1.00348097906991,8797.48264004025,0.304057524396507,1947
"ul:jeans",194,1.31792975,1.155636695,1.48315941,1.00123714853138,7252.30596097724,0.216743708269132,1947
"ul:juice",195,-4.1037213,-4.22327986,-3.988332085,1.00065259040661,6770.79610288396,0.540318438623523,1947
"ul:jump",196,-0.96202843,-1.132206445,-0.7890992635,1.00045182630578,5949.36718203272,0.328197226502311,1947
"ul:key",197,-3.41333995,-3.540821115,-3.2815499,1.00163090803473,8606.58770307229,0.479712378017463,1947
"ul:kick",198,-0.349622545,-0.5239675195,-0.1736203185,1.00071641241425,7829.9929203043,0.299435028248588,1947
"ul:kiss",199,-1.80858345,-1.967719435,-1.653795105,1.0008265471655,7672.24317983841,0.371340523882897,1947
"ul:kitchen",200,-0.471440125,-0.641393308,-0.3030464255,1.00119240404935,9059.68882072969,0.305084745762712,1947
"ul:kitty",201,-4.26631575,-4.384096745,-4.1484818,1.00067087887469,7076.24298773836,0.55572675911659,1947
"ul:knee",202,-1.1850629,-1.35372117,-1.015611995,1.00211878589768,8104.90807997891,0.338983050847458,1947
"ul:lady",203,1.327664,1.16862638,1.48624239,1.00133545366732,6845.0328716246,0.21623009758603,1947
"ul:lamb",204,0.66236031,0.4973146375,0.8261657685,1.00044365005758,7207.3587938639,0.250642013353878,1947
"ul:lamp",205,1.49597205,1.33402727,1.654966695,1.00030333747304,7141.97970080078,0.207498715973292,1947
"ul:later",206,1.1816728,1.018193585,1.34174188,1.00203225955334,7949.53165172149,0.223934257832563,1947
"ul:leg",207,-0.840621995,-1.006335985,-0.6716993215,1.00070314129573,8883.12212547179,0.322547508988187,1947
"ul:light (object)",208,-2.8463446,-2.98817847,-2.70330713,1.00118511274136,9156.49640345015,0.436055469953775,1947
"ul:lion",209,-1.2468062,-1.413017085,-1.08039055,1.00156569485259,10082.7128192456,0.342064714946071,1947
"ul:little (description)",210,-0.023034063,-0.203885948,0.1439603875,1.00048608634656,8646.70261664235,0.284026707755521,1947
"ul:living room",211,1.33923555,1.17797452,1.49934407,1.00181098181767,6608.47977092537,0.215716486902928,1947
"ul:look",212,-0.91922811,-1.0872554,-0.7472995885,1.0010919049818,7730.78535464421,0.326142783769902,1947
"ul:love",213,-1.12804065,-1.294432,-0.9652653725,1.00135842226986,9187.03967064203,0.336414997431947,1947
"ul:lunch",214,-0.25486357,-0.424893074,-0.0777855552000001,1.00089989609726,6679.39772603762,0.294812532100668,1947
"ul:man",215,0.114739245,-0.04989355565,0.287295756,1.00062049740321,7946.3311056383,0.277349768875193,1947
"ul:meat",216,0.61939892,0.455158766,0.788877493,1.00341826874022,7325.55054203708,0.252696456086287,1947
"ul:medicine",217,-0.50549765,-0.67920845,-0.333876373,1.000995717854,8939.82446541627,0.306625577812018,1947
"ul:meow",218,-4.3990699,-4.51715601,-4.279896195,1.00168215368893,6514.25619808772,0.568567026194145,1947
"ul:milk",219,-3.37092315,-3.49997264,-3.23487329,1.0007520202032,8163.52098028105,0.476117103235747,1947
"ul:mommy",220,-7.7702422,-7.921184705,-7.625180025,1.0006152513338,4919.64998399949,0.875192604006163,1947
"ul:money",221,-1.0059205,-1.17826705,-0.835237439,1.00015043593066,7570.1700393158,0.33025166923472,1947
"ul:monkey",222,-1.6497319,-1.807888985,-1.48451564,1.00136881377338,7309.68736750028,0.362609142270159,1947
"ul:moo",223,-4.56804865,-4.688467225,-4.44857513,1.00005187704287,5887.50462908008,0.585002568053416,1947
"ul:moon",224,-2.4894427,-2.63678773,-2.341787815,1.00084025469979,9143.17555109774,0.411915767847971,1947
"ul:more",225,-3.27378445,-3.410524085,-3.13872156,1.00126146601572,8893.39104988518,0.468412942989214,1947
"ul:morning",226,1.03684735,0.8715987015,1.20544274,1.0014702774678,7574.86674385762,0.231638418079096,1947
"ul:motorcycle",227,0.12725629,-0.04522532345,0.29591565,1.00028156834982,5787.99319411443,0.27683615819209,1947
"ul:mouse",228,-1.05761045,-1.22086343,-0.888679516,1.00147286931074,6125.19165558264,0.332819722650231,1947
"ul:mouth",229,-2.19425585,-2.35135955,-2.035532955,1.00255884219954,7411.49960376275,0.393425783256292,1947
"ul:nap",230,-1.30003965,-1.46644304,-1.13043426,1.00335748724851,7859.42046459221,0.344632768361582,1947
"ul:naughty",231,3.4186671,3.24758176,3.598114925,1.00265238131383,8206.54944856103,0.108371854134566,1947
"ul:necklace",232,0.14860568,-0.0188843508,0.3151711995,1.00042819104939,7773.55608504836,0.275808936825886,1947
"ul:nice",233,-0.17860735,-0.347891914,-0.00730395540500001,1.0003662281238,7826.04477327126,0.291217257318952,1947
"ul:night",234,-0.307068835,-0.4801456895,-0.138942079,1.00197097191703,7485.0008520374,0.297380585516179,1947
"ul:no",235,-5.24177255,-5.36058644,-5.122974395,1.00045643331017,5900.81280648468,0.652799178222907,1947
"ul:none",236,2.9263643,2.76333844,3.089608675,0.999970740444898,8224.25359492077,0.131997945557268,1947
"ul:nose",237,-3.57385735,-3.697326405,-3.448641805,1.00240454648074,7864.21815928156,0.49306625577812,1947
"ul:not",238,1.0768964,0.912652222,1.24266831,1.00160158660457,7679.65582898318,0.229583975346687,1947
"ul:now",239,0.15836538,-0.0187178182,0.3248010055,1.00153726623702,8007.89834066382,0.275295326142784,1947
"ul:off",240,-1.80317565,-1.95713045,-1.64596043,0.999898716418956,8008.70679616676,0.370826913199795,1947
"ul:old",241,2.0002568,1.8443994,2.159785635,1.00101397530482,7671.09634385159,0.180277349768875,1947
"ul:on",242,-1.72655935,-1.88356776,-1.5660369,1.00201024095979,7094.92596205848,0.366718027734977,1947
"ul:open (action)",243,-1.55290435,-1.71820845,-1.388652735,1.00266559423707,8044.61728422343,0.357473035439137,1947
